Orthogroup	Azeb	Tgra
OG0002430	mikado.HiC_scaffold_14.0G724.1	KUTeg_004845
OG0002432	mikado.HiC_scaffold_17.0G201.1, mikado.HiC_scaffold_12.3160685G504.1, mikado.HiC_scaffold_14.0G748.1, mikado.HiC_scaffold_18.0G1230.1	KUTeg_004087
OG0002433	mikado.HiC_scaffold_14.0G777.1, mikado.HiC_scaffold_14.0G781.1, mikado.HiC_scaffold_14.0G782.1	KUTeg_004912
OG0002434	mikado.HiC_scaffold_14.0G806.1, mikado.HiC_scaffold_14.0G806.2	KUTeg_005218, KUTeg_005219
OG0002435	mikado.HiC_scaffold_14.0G851.1, mikado.HiC_scaffold_14.0G852.1	KUTeg_000901, KUTeg_005001
OG0002436	mikado.HiC_scaffold_14.0G876.1	KUTeg_005235, KUTeg_005234
OG0002438	mikado.HiC_scaffold_14.0G931.1	KUTeg_000255, KUTeg_000254, KUTeg_011340
OG0002439	mikado.HiC_scaffold_14.0G943.1	KUTeg_004888, KUTeg_008556
OG0002440	mikado.HiC_scaffold_14.0G951.1	KUTeg_005270, KUTeg_005271
OG0002441	mikado.HiC_scaffold_14.0G976.1	KUTeg_004934, KUTeg_004931
OG0002442	mikado.HiC_scaffold_14.0G1029.1, mikado.HiC_scaffold_14.0G1029.3	KUTeg_005548, KUTeg_004915
OG0002444	mikado.HiC_scaffold_14.0G1267.1, mikado.HiC_scaffold_14.0G1268.1, mikado.HiC_scaffold_14.0G1287.1	KUTeg_020812
OG0002446	mikado.HiC_scaffold_15.0G80.2, mikado.HiC_scaffold_15.0G80.4	KUTeg_020666, KUTeg_020667
OG0002448	mikado.HiC_scaffold_15.0G108.1	KUTeg_021090, KUTeg_021092, KUTeg_020204
OG0002449	mikado.HiC_scaffold_15.0G141.1, mikado.HiC_scaffold_15.0G138.1	KUTeg_020686, KUTeg_020183
OG0002450	mikado.HiC_scaffold_15.0G151.1, mikado.HiC_scaffold_16.0G1086.1	KUTeg_021326
OG0002451	mikado.HiC_scaffold_15.0G160.1, mikado.HiC_scaffold_15.0G161.1	KUTeg_021328, KUTeg_020826
OG0002452	mikado.HiC_scaffold_15.0G300.1, mikado.HiC_scaffold_15.0G301.1, mikado.HiC_scaffold_15.0G301.2	KUTeg_020947
OG0002453	mikado.HiC_scaffold_15.0G317.1, mikado.HiC_scaffold_15.0G318.1	KUTeg_020717
OG0002455	mikado.HiC_scaffold_15.0G364.1	KUTeg_012465
OG0002456	mikado.HiC_scaffold_15.0G400.1, mikado.HiC_scaffold_21.0G163.1	KUTeg_012400
OG0002458	mikado.HiC_scaffold_15.0G418.1	KUTeg_011770
OG0002460	mikado.HiC_scaffold_15.0G440.2, mikado.HiC_scaffold_15.0G440.1	KUTeg_012791, KUTeg_012644
OG0002461	mikado.HiC_scaffold_15.0G442.1	KUTeg_012647, KUTeg_012646
OG0002462	mikado.HiC_scaffold_15.0G475.1, mikado.HiC_scaffold_15.0G479.1, mikado.HiC_scaffold_15.0G478.1	KUTeg_012476
OG0002463	mikado.HiC_scaffold_15.0G1745.1, mikado.HiC_scaffold_15.0G1747.1, mikado.HiC_scaffold_15.0G482.1	KUTeg_011693
OG0002464	mikado.HiC_scaffold_15.0G506.1	KUTeg_021037, KUTeg_020176
OG0002465	mikado.HiC_scaffold_15.0G572.1	KUTeg_003502, KUTeg_018328
OG0002467	mikado.HiC_scaffold_15.0G608.1	KUTeg_011712, KUTeg_011711
OG0002468	mikado.HiC_scaffold_15.0G607.1	KUTeg_011717, KUTeg_011714, KUTeg_011708
OG0002469	mikado.HiC_scaffold_15.0G627.1	KUTeg_021058, KUTeg_004457
OG0002470	mikado.HiC_scaffold_15.0G638.1	KUTeg_020677, KUTeg_020676
OG0002471	mikado.HiC_scaffold_15.0G639.1	KUTeg_020674
OG0002472	mikado.HiC_scaffold_15.0G650.1	KUTeg_021233, KUTeg_021228
OG0002473	mikado.HiC_scaffold_15.0G731.1, mikado.HiC_scaffold_15.0G661.1, mikado.HiC_scaffold_15.0G660.1, mikado.HiC_scaffold_15.0G662.1	KUTeg_021275
OG0002474	mikado.HiC_scaffold_15.0G663.1, mikado.HiC_scaffold_15.0G663.2	KUTeg_020585, KUTeg_021108
OG0002475	mikado.HiC_scaffold_15.0G678.1, mikado.HiC_scaffold_15.0G677.1	KUTeg_021302
OG0002476	mikado.HiC_scaffold_15.0G687.1, mikado.HiC_scaffold_15.0G689.1, mikado.HiC_scaffold_572G1.1	KUTeg_020912
OG0002477	mikado.HiC_scaffold_15.0G707.1	KUTeg_020726, KUTeg_020227
OG0002478	mikado.HiC_scaffold_16.0G1477.1	KUTeg_013574
OG0002479	mikado.HiC_scaffold_21.0G1088.1, mikado.HiC_scaffold_15.0G728.1, mikado.HiC_scaffold_15.0G2057.1	KUTeg_018376
OG0002480	mikado.HiC_scaffold_15.0G775.1, mikado.HiC_scaffold_15.0G774.1	KUTeg_020372, KUTeg_020365
OG0002481	mikado.HiC_scaffold_15.0G789.1, mikado.HiC_scaffold_15.0G790.1, mikado.HiC_scaffold_15.0G793.1	KUTeg_021020
OG0002483	mikado.HiC_scaffold_15.0G817.1	KUTeg_021172, KUTeg_020301, KUTeg_020300
OG0002484	mikado.HiC_scaffold_15.0G825.1	KUTeg_020289, KUTeg_020292
OG0002486	mikado.HiC_scaffold_15.0G862.1	KUTeg_009663, KUTeg_010178
OG0002487	mikado.HiC_scaffold_15.0G881.1, mikado.HiC_scaffold_15.0G880.1	KUTeg_021195
OG0002488	mikado.HiC_scaffold_15.0G893.1	KUTeg_021210, KUTeg_021209
OG0002491	mikado.HiC_scaffold_15.0G997.1	KUTeg_020895, KUTeg_020894
OG0002492	mikado.HiC_scaffold_15.0G1053.1, mikado.HiC_scaffold_12.3160685G1421.1, mikado.HiC_scaffold_12.3160685G1420.1	KUTeg_006993
OG0002493	mikado.HiC_scaffold_15.0G1140.1, mikado.HiC_scaffold_15.0G1140.2	KUTeg_020360, KUTeg_020359
OG0002494	mikado.HiC_scaffold_15.0G1157.1	KUTeg_011150
OG0002495	mikado.HiC_scaffold_15.0G1173.1, mikado.HiC_scaffold_15.0G1179.1	KUTeg_021163, KUTeg_020044
OG0002496	mikado.HiC_scaffold_15.0G1265.1	KUTeg_020046, KUTeg_020529, KUTeg_020524
OG0002497	mikado.HiC_scaffold_18.0G935.1	KUTeg_009121
OG0002498	mikado.HiC_scaffold_15.0G1324.1	KUTeg_012003
OG0002499	mikado.HiC_scaffold_15.0G1349.1	KUTeg_020730
OG0002500	mikado.HiC_scaffold_15.0G1353.1, mikado.HiC_scaffold_15.0G1355.1	KUTeg_020946, KUTeg_020942
OG0002501	mikado.HiC_scaffold_15.0G1375.1	KUTeg_020156
OG0002501	mikado.HiC_scaffold_19.0G1125.1	KUTeg_020155
OG0002502	mikado.HiC_scaffold_15.0G1427.1	KUTeg_021241, KUTeg_020383
OG0002503	mikado.HiC_scaffold_15.0G1434.1, mikado.HiC_scaffold_15.0G1437.1	KUTeg_020228
OG0002504	mikado.HiC_scaffold_15.0G1482.1	KUTeg_012668, KUTeg_011864
OG0002505	mikado.HiC_scaffold_15.0G1492.1	KUTeg_011673, KUTeg_011672
OG0002506	mikado.HiC_scaffold_15.0G1529.1, mikado.HiC_scaffold_15.0G1534.1	KUTeg_012438, KUTeg_011954
OG0002508	mikado.HiC_scaffold_15.0G1587.1	KUTeg_005696, KUTeg_016813, KUTeg_024524, KUTeg_007015
OG0002509	mikado.HiC_scaffold_15.0G1611.1, mikado.HiC_scaffold_15.0G1612.1	KUTeg_011908
OG0002510	mikado.HiC_scaffold_15.0G1651.1	KUTeg_011789, KUTeg_011790
OG0002511	mikado.HiC_scaffold_15.0G1655.1, mikado.HiC_scaffold_19.0G598.1	KUTeg_016047, KUTeg_022369
OG0002512	mikado.HiC_scaffold_15.0G1661.4, mikado.HiC_scaffold_15.0G1661.3, mikado.HiC_scaffold_15.0G1661.2	KUTeg_012589
OG0002513	mikado.HiC_scaffold_15.0G1663.1	KUTeg_012586, KUTeg_012587
OG0002514	mikado.HiC_scaffold_15.0G2268.1, mikado.HiC_scaffold_15.0G1676.1	KUTeg_012492, KUTeg_012487
OG0002515	mikado.HiC_scaffold_15.0G1684.1	KUTeg_008982
OG0002516	mikado.HiC_scaffold_15.0G1721.3, mikado.HiC_scaffold_15.0G1721.2	KUTeg_012025, KUTeg_012031
OG0002517	mikado.HiC_scaffold_15.0G1728.1, mikado.HiC_scaffold_15.0G1727.1, mikado.HiC_scaffold_15.0G1726.1	KUTeg_012319
OG0002518	mikado.HiC_scaffold_15.0G1730.1, mikado.HiC_scaffold_15.0G1730.2	KUTeg_012315
OG0002519	mikado.HiC_scaffold_15.0G1741.5, mikado.HiC_scaffold_15.0G1741.1, mikado.HiC_scaffold_15.0G1741.3, mikado.HiC_scaffold_15.0G1741.4	KUTeg_011696
OG0002520	mikado.HiC_scaffold_15.0G1765.1	KUTeg_012203, KUTeg_012785
OG0002521	mikado.HiC_scaffold_15.0G1767.1	KUTeg_012752, KUTeg_012270, KUTeg_012745
OG0002522	mikado.HiC_scaffold_15.0G1817.1	KUTeg_011217, KUTeg_012519
OG0002523	mikado.HiC_scaffold_15.0G1878.1, mikado.HiC_scaffold_15.0G1877.1, mikado.HiC_scaffold_15.0G1876.1	KUTeg_012081
OG0002525	mikado.HiC_scaffold_15.0G1912.1, mikado.HiC_scaffold_15.0G1914.1, mikado.HiC_scaffold_15.0G1913.1	KUTeg_012734
OG0002526	mikado.HiC_scaffold_15.0G1919.1	KUTeg_012008, KUTeg_012006, KUTeg_012007
OG0002527	mikado.HiC_scaffold_15.0G1936.1	KUTeg_011535, KUTeg_012036, KUTeg_011540
OG0002528	mikado.HiC_scaffold_15.0G1938.1, mikado.HiC_scaffold_15.0G1939.1	KUTeg_011531, KUTeg_012034
OG0002529	mikado.HiC_scaffold_15.0G1984.1, mikado.HiC_scaffold_15.0G1985.1	KUTeg_012575
OG0002530	mikado.HiC_scaffold_15.0G2010.1	KUTeg_011551
OG0002531	mikado.HiC_scaffold_15.0G2035.1	KUTeg_020249
OG0002532	mikado.HiC_scaffold_15.0G2041.1	KUTeg_020743, KUTeg_006343, KUTeg_005110
OG0002533	mikado.HiC_scaffold_15.0G2161.2, mikado.HiC_scaffold_15.0G2161.1	KUTeg_000669, KUTeg_000192
OG0002534	mikado.HiC_scaffold_15.0G2170.1	KUTeg_011778
OG0002535	mikado.HiC_scaffold_15.0G2172.1	KUTeg_011774
OG0002535	mikado.HiC_scaffold_15.0G2173.2	KUTeg_011773
OG0002536	mikado.HiC_scaffold_15.0G2223.1	KUTeg_020124, KUTeg_020129
OG0002537	mikado.HiC_scaffold_15.0G2227.3, mikado.HiC_scaffold_15.0G2227.1, mikado.HiC_scaffold_15.0G2227.2	KUTeg_021129
OG0002538	mikado.HiC_scaffold_15.0G2237.1	KUTeg_012563, KUTeg_012564
OG0002539	mikado.HiC_scaffold_15.0G2244.1	KUTeg_011966, KUTeg_012454
OG0002540	mikado.HiC_scaffold_15.0G2247.1, mikado.HiC_scaffold_15.0G2247.2	KUTeg_011972, KUTeg_011969
OG0002541	mikado.HiC_scaffold_15.0G2252.1, mikado.HiC_scaffold_15.0G2252.2, mikado.HiC_scaffold_15.0G2252.3	KUTeg_012176
OG0002542	mikado.HiC_scaffold_15.0G2265.1, mikado.HiC_scaffold_15.0G2265.3, mikado.HiC_scaffold_15.0G2265.2	KUTeg_012145
OG0002543	mikado.HiC_scaffold_15.0G2289.1	KUTeg_012083
OG0002543	mikado.HiC_scaffold_15.0G2288.1	KUTeg_012322
OG0002545	mikado.HiC_scaffold_15.0G2330.1, mikado.HiC_scaffold_15.0G2329.1	KUTeg_021313, KUTeg_021306
OG0002546	mikado.HiC_scaffold_15.0G2331.1	KUTeg_021223, KUTeg_021224, KUTeg_020194
OG0002547	mikado.HiC_scaffold_15.0G2333.1, mikado.HiC_scaffold_15.0G2363.1	KUTeg_020838, KUTeg_021218
OG0002548	mikado.HiC_scaffold_15.0G2381.1	KUTeg_021104, KUTeg_020589
OG0002549	mikado.HiC_scaffold_15.0G2383.2, mikado.HiC_scaffold_15.0G2383.1	KUTeg_021106, KUTeg_020587
OG0002550	mikado.HiC_scaffold_15.0G2395.1	KUTeg_018627, KUTeg_018611
OG0002551	mikado.HiC_scaffold_15.0G2457.1, mikado.HiC_scaffold_15.0G2410.1	KUTeg_011553, KUTeg_008995
OG0002552	mikado.HiC_scaffold_15.0G2445.1	KUTeg_022972, KUTeg_022973, KUTeg_013881
OG0002553	mikado.HiC_scaffold_16.0G19.1	KUTeg_014133
OG0002555	mikado.HiC_scaffold_16.0G33.1, mikado.HiC_scaffold_4333G4.2, mikado.HiC_scaffold_4333G4.1	KUTeg_007960
OG0002556	mikado.HiC_scaffold_16.0G46.9, mikado.HiC_scaffold_16.0G46.1, mikado.HiC_scaffold_16.0G46.2	KUTeg_013945
OG0002557	mikado.HiC_scaffold_16.0G78.1	KUTeg_013589, KUTeg_012978, KUTeg_013588
OG0002558	mikado.HiC_scaffold_16.0G81.1, mikado.HiC_scaffold_16.0G81.2	KUTeg_014467, KUTeg_014459
OG0002559	mikado.HiC_scaffold_16.0G155.1	KUTeg_025034, KUTeg_004880, KUTeg_024872
OG0002560	mikado.HiC_scaffold_16.0G163.1, mikado.HiC_scaffold_16.0G164.1, mikado.HiC_scaffold_16.0G162.1	KUTeg_018298
OG0002561	mikado.HiC_scaffold_16.0G273.1, mikado.HiC_scaffold_16.0G270.1, mikado.HiC_scaffold_16.0G271.1	KUTeg_013682
OG0002562	mikado.HiC_scaffold_16.0G274.2, mikado.HiC_scaffold_16.0G272.1, mikado.HiC_scaffold_16.0G274.1	KUTeg_013683
OG0002563	mikado.HiC_scaffold_16.0G359.1	KUTeg_013915
OG0002564	mikado.HiC_scaffold_16.0G363.1	KUTeg_009178
OG0002565	mikado.HiC_scaffold_16.0G367.1, mikado.HiC_scaffold_12.3160685G1288.1, mikado.HiC_scaffold_12.3160685G1283.1	KUTeg_007477
OG0002566	mikado.HiC_scaffold_16.0G431.1, mikado.HiC_scaffold_16.0G431.3, mikado.HiC_scaffold_16.0G431.2	KUTeg_012920
OG0002567	mikado.HiC_scaffold_16.0G475.1	KUTeg_013718, KUTeg_013299
OG0002569	mikado.HiC_scaffold_16.0G488.1	KUTeg_013558, KUTeg_013565
OG0002570	mikado.HiC_scaffold_16.0G500.1	KUTeg_012969, KUTeg_012970, KUTeg_013587
OG0002571	mikado.HiC_scaffold_16.0G515.1, mikado.HiC_scaffold_16.0G517.1	KUTeg_014453, KUTeg_013436
OG0002572	mikado.HiC_scaffold_16.0G518.1	KUTeg_014455, KUTeg_013435, KUTeg_014454
OG0002573	mikado.HiC_scaffold_16.0G521.1, mikado.HiC_scaffold_16.0G519.1	KUTeg_014456, KUTeg_013432
OG0002574	mikado.HiC_scaffold_16.0G1303.1, mikado.HiC_scaffold_16.0G579.1	KUTeg_013956
OG0002575	mikado.HiC_scaffold_16.0G581.1	KUTeg_013080, KUTeg_013689
OG0002577	mikado.HiC_scaffold_16.0G626.1, mikado.HiC_scaffold_16.0G627.1	KUTeg_013347, KUTeg_013523
OG0002578	mikado.HiC_scaffold_16.0G648.1	KUTeg_010849, KUTeg_010706, KUTeg_010705
OG0002579	mikado.HiC_scaffold_16.0G654.1	KUTeg_013460, KUTeg_013451
OG0002580	mikado.HiC_scaffold_16.0G679.3, mikado.HiC_scaffold_16.0G679.1, mikado.HiC_scaffold_16.0G679.2	KUTeg_013783
OG0002581	mikado.HiC_scaffold_16.0G715.3, mikado.HiC_scaffold_16.0G715.2, mikado.HiC_scaffold_16.0G715.1	KUTeg_014427
OG0002582	mikado.HiC_scaffold_16.0G729.1	KUTeg_010594, KUTeg_010593, KUTeg_014398
OG0002583	mikado.HiC_scaffold_16.0G732.1	KUTeg_013595
OG0002584	mikado.HiC_scaffold_21.0G586.1, mikado.HiC_scaffold_8.8335562G433.1, mikado.HiC_scaffold_16.0G796.1	KUTeg_013233
OG0002585	mikado.HiC_scaffold_16.0G800.1	KUTeg_014274, KUTeg_013556, KUTeg_000968
OG0002586	mikado.HiC_scaffold_16.0G817.1, mikado.HiC_scaffold_16.0G817.2, mikado.HiC_scaffold_16.0G817.4	KUTeg_013261
OG0002587	mikado.HiC_scaffold_16.0G835.1	KUTeg_000178, KUTeg_000177, KUTeg_000182, KUTeg_000180
OG0002588	mikado.HiC_scaffold_16.0G848.2, mikado.HiC_scaffold_16.0G848.1, mikado.HiC_scaffold_16.0G850.1	KUTeg_013669
OG0002589	mikado.HiC_scaffold_16.0G875.1	KUTeg_023908, KUTeg_018101
OG0002590	mikado.HiC_scaffold_16.0G914.2, mikado.HiC_scaffold_16.0G914.1	KUTeg_013586, KUTeg_014150
OG0002591	mikado.HiC_scaffold_16.0G915.1	KUTeg_013582, KUTeg_013581
OG0002592	mikado.HiC_scaffold_16.0G956.1, mikado.HiC_scaffold_17.0G908.1	KUTeg_014045
OG0002593	mikado.HiC_scaffold_16.0G969.1, mikado.HiC_scaffold_16.0G968.1	KUTeg_013036
OG0002594	mikado.HiC_scaffold_16.0G985.1	KUTeg_013103, KUTeg_013105, KUTeg_000017
OG0002595	mikado.HiC_scaffold_16.0G1026.3, mikado.HiC_scaffold_16.0G1026.1, mikado.HiC_scaffold_16.0G1026.2	KUTeg_013044
OG0002596	mikado.HiC_scaffold_16.0G1037.1	KUTeg_013664, KUTeg_013666, KUTeg_013663
OG0002597	mikado.HiC_scaffold_16.0G1071.1	KUTeg_013748, KUTeg_013747
OG0002598	mikado.HiC_scaffold_16.0G1097.1	KUTeg_013169
OG0002598	mikado.HiC_scaffold_16.0G1093.1	KUTeg_013165
OG0002599	mikado.HiC_scaffold_16.0G1113.2, mikado.HiC_scaffold_16.0G1113.1, mikado.HiC_scaffold_16.0G1113.3	KUTeg_002902
OG0002600	mikado.HiC_scaffold_16.0G1122.1, mikado.HiC_scaffold_16.0G1121.1, mikado.HiC_scaffold_16.0G1123.1	KUTeg_013745
OG0002601	mikado.HiC_scaffold_16.0G1132.1, mikado.HiC_scaffold_16.0G1134.1, mikado.HiC_scaffold_16.0G1137.1	KUTeg_013185
OG0002602	mikado.HiC_scaffold_16.0G1198.3, mikado.HiC_scaffold_16.0G1198.2, mikado.HiC_scaffold_16.0G1198.1	KUTeg_013378
OG0002603	mikado.HiC_scaffold_16.0G1225.1, mikado.HiC_scaffold_16.0G1225.2, mikado.HiC_scaffold_16.0G1225.3	KUTeg_013482
OG0002604	mikado.HiC_scaffold_16.0G1317.1	KUTeg_014067, KUTeg_019691
OG0002606	mikado.HiC_scaffold_16.0G1339.1, mikado.HiC_scaffold_16.0G1338.1	KUTeg_013239
OG0002607	mikado.HiC_scaffold_16.0G1369.1	KUTeg_013535
OG0002608	mikado.HiC_scaffold_16.0G1371.1, mikado.HiC_scaffold_16.0G1370.1	KUTeg_013536, KUTeg_004645
OG0002609	mikado.HiC_scaffold_19.0G337.1, mikado.HiC_scaffold_16.0G1397.1, mikado.HiC_scaffold_19.0G338.1	KUTeg_015566
OG0002611	mikado.HiC_scaffold_16.0G1499.1	KUTeg_013919, KUTeg_013921
OG0002612	mikado.HiC_scaffold_16.0G1503.1	KUTeg_014091
OG0002613	mikado.HiC_scaffold_16.0G1504.1	KUTeg_013908
OG0002613	mikado.HiC_scaffold_16.0G1505.1	KUTeg_013294
OG0002614	mikado.HiC_scaffold_16.0G1682.1, mikado.HiC_scaffold_18.0G734.1, mikado.HiC_scaffold_8.8335562G769.1, mikado.HiC_scaffold_16.0G1516.1	KUTeg_000181
OG0002615	mikado.HiC_scaffold_16.0G1537.1	KUTeg_004154
OG0002615	mikado.HiC_scaffold_16.0G1535.1	KUTeg_014214
OG0002616	mikado.HiC_scaffold_16.0G1578.1, mikado.HiC_scaffold_16.0G1578.2	KUTeg_013448, KUTeg_013827
OG0002617	mikado.HiC_scaffold_16.0G1638.1	KUTeg_014039, KUTeg_012855, KUTeg_013019
OG0002618	mikado.HiC_scaffold_16.0G1668.1	KUTeg_012958, KUTeg_012158
OG0002619	mikado.HiC_scaffold_16.0G1727.1, mikado.HiC_scaffold_16.0G1725.1, mikado.HiC_scaffold_16.0G1725.2	KUTeg_017335
OG0002620	mikado.HiC_scaffold_16.0G1728.1, mikado.HiC_scaffold_16.0G1724.1	KUTeg_014399, KUTeg_017338
OG0002621	mikado.HiC_scaffold_16.0G1748.3, mikado.HiC_scaffold_16.0G1748.1, mikado.HiC_scaffold_16.0G1748.2	KUTeg_012910
OG0002622	mikado.HiC_scaffold_16.0G1750.1, mikado.HiC_scaffold_16.0G1783.1, mikado.HiC_scaffold_16.0G1751.1	KUTeg_000437
OG0002623	mikado.HiC_scaffold_16.0G1789.1	KUTeg_013360, KUTeg_014146
OG0002624	mikado.HiC_scaffold_16.0G1828.1	KUTeg_014366
OG0002625	mikado.HiC_scaffold_17.0G18.1	KUTeg_008292, KUTeg_008293, KUTeg_008294
OG0002626	mikado.HiC_scaffold_17.0G69.1, mikado.HiC_scaffold_17.0G70.1	KUTeg_008192
OG0002627	mikado.HiC_scaffold_17.0G87.1, mikado.HiC_scaffold_17.0G92.1	KUTeg_008415, KUTeg_008416
OG0002628	mikado.HiC_scaffold_17.0G88.1, mikado.HiC_scaffold_17.0G91.1, mikado.HiC_scaffold_17.0G91.2	KUTeg_008112
OG0002629	mikado.HiC_scaffold_17.0G131.3, mikado.HiC_scaffold_17.0G131.2, mikado.HiC_scaffold_17.0G131.1	KUTeg_008253
OG0002630	mikado.HiC_scaffold_17.0G137.1	KUTeg_008736
OG0002630	mikado.HiC_scaffold_17.0G138.1	KUTeg_008739
OG0002632	mikado.HiC_scaffold_17.0G198.1, mikado.HiC_scaffold_17.0G199.1, mikado.HiC_scaffold_17.0G196.1	KUTeg_008792
OG0002634	mikado.HiC_scaffold_17.0G220.1, mikado.HiC_scaffold_17.0G214.1	KUTeg_008532, KUTeg_005804
OG0002635	mikado.HiC_scaffold_17.0G240.1	KUTeg_008702, KUTeg_008364
OG0002636	mikado.HiC_scaffold_17.0G241.1	KUTeg_008747
OG0002637	mikado.HiC_scaffold_17.0G262.1, mikado.HiC_scaffold_17.0G261.1	KUTeg_008383, KUTeg_008801
OG0002638	mikado.HiC_scaffold_17.0G301.1	KUTeg_008814
OG0002640	mikado.HiC_scaffold_17.0G318.1	KUTeg_010283, KUTeg_009555
OG0002641	mikado.HiC_scaffold_17.0G330.1	KUTeg_008108
OG0002642	mikado.HiC_scaffold_17.0G347.1	KUTeg_011186, KUTeg_008418
OG0002643	mikado.HiC_scaffold_17.0G367.1	KUTeg_008877, KUTeg_008458
OG0002644	mikado.HiC_scaffold_17.0G379.1, mikado.HiC_scaffold_17.0G934.1	KUTeg_008325
OG0002645	mikado.HiC_scaffold_17.0G468.1	KUTeg_008334, KUTeg_008335, KUTeg_008332
OG0002647	mikado.HiC_scaffold_19.0G686.1, mikado.HiC_scaffold_17.0G492.1	KUTeg_013861
OG0002648	mikado.HiC_scaffold_17.0G532.1	KUTeg_008608, KUTeg_008851, KUTeg_008856
OG0002649	mikado.HiC_scaffold_17.0G560.1, mikado.HiC_scaffold_17.0G560.2	KUTeg_008137
OG0002650	mikado.HiC_scaffold_17.0G578.1	KUTeg_008068
OG0002650	mikado.HiC_scaffold_17.0G579.1	KUTeg_008628
OG0002651	mikado.HiC_scaffold_17.0G631.1, mikado.HiC_scaffold_17.0G630.1	KUTeg_008369
OG0002652	mikado.HiC_scaffold_17.0G647.1	KUTeg_008199, KUTeg_008198, KUTeg_008777
OG0002653	mikado.HiC_scaffold_17.0G688.1	KUTeg_008894, KUTeg_008897, KUTeg_008327
OG0002654	mikado.HiC_scaffold_17.0G690.1	KUTeg_008896
OG0002655	mikado.HiC_scaffold_17.0G738.1	KUTeg_003454, KUTeg_008960, KUTeg_008959
OG0002656	mikado.HiC_scaffold_17.0G741.1	KUTeg_011185, KUTeg_008050
OG0002657	mikado.HiC_scaffold_17.0G743.1	KUTeg_011187, KUTeg_008049
OG0002658	mikado.HiC_scaffold_17.0G747.1	KUTeg_008202, KUTeg_008203, KUTeg_008540
OG0002659	mikado.HiC_scaffold_17.0G828.1	KUTeg_008060, KUTeg_018358
OG0002661	mikado.HiC_scaffold_17.0G845.1	KUTeg_019435
OG0002661	mikado.HiC_scaffold_18.0G964.1	KUTeg_019434
OG0002662	mikado.HiC_scaffold_17.0G848.1	KUTeg_008821
OG0002662	mikado.HiC_scaffold_17.0G847.1	KUTeg_008936
OG0002663	mikado.HiC_scaffold_17.0G913.1	KUTeg_008306, KUTeg_008902, KUTeg_007030
OG0002664	mikado.HiC_scaffold_17.0G930.1	KUTeg_008419, KUTeg_008422
OG0002665	mikado.HiC_scaffold_17.0G939.1, mikado.HiC_scaffold_17.0G940.2, mikado.HiC_scaffold_17.0G940.1	KUTeg_008915
OG0002666	mikado.HiC_scaffold_17.0G943.1	KUTeg_019930, KUTeg_010657, KUTeg_008909
OG0002667	mikado.HiC_scaffold_17.0G974.1	KUTeg_008256, KUTeg_008255
OG0002668	mikado.HiC_scaffold_17.0G1016.1	KUTeg_008206, KUTeg_008214, KUTeg_008211
OG0002669	mikado.HiC_scaffold_17.0G1036.1, mikado.HiC_scaffold_17.0G1029.1	KUTeg_008242, KUTeg_008562
OG0002670	mikado.HiC_scaffold_17.0G1032.1, mikado.HiC_scaffold_17.0G1039.1, mikado.HiC_scaffold_17.0G1031.1	KUTeg_008299
OG0002671	mikado.HiC_scaffold_17.0G1057.1	KUTeg_005114, KUTeg_008923, KUTeg_008922
OG0002672	mikado.HiC_scaffold_17.0G1089.1	KUTeg_008536
OG0002673	mikado.HiC_scaffold_17.0G1093.1, mikado.HiC_scaffold_17.0G1093.2	KUTeg_008871, KUTeg_008872
OG0002674	mikado.HiC_scaffold_17.0G1104.1, mikado.HiC_scaffold_17.0G1103.1, mikado.HiC_scaffold_17.0G1101.1	KUTeg_008300
OG0002675	mikado.HiC_scaffold_17.0G1134.1	KUTeg_011188, KUTeg_008048
OG0002676	mikado.HiC_scaffold_17.0G1139.1, mikado.HiC_scaffold_17.0G1139.2, mikado.HiC_scaffold_17.0G1142.1	KUTeg_008044
OG0002677	mikado.HiC_scaffold_18.0G52.1	KUTeg_019417, KUTeg_019257
OG0002678	mikado.HiC_scaffold_18.0G54.1, mikado.HiC_scaffold_18.0G53.1, mikado.HiC_scaffold_18.0G53.2	KUTeg_019416
OG0002679	mikado.HiC_scaffold_18.0G69.1	KUTeg_019720, KUTeg_019260
OG0002680	mikado.HiC_scaffold_18.0G124.1	KUTeg_019556
OG0002681	mikado.HiC_scaffold_18.0G136.1	KUTeg_011664, KUTeg_012609
OG0002682	mikado.HiC_scaffold_18.0G144.2, mikado.HiC_scaffold_18.0G144.1, mikado.HiC_scaffold_18.0G143.1	KUTeg_019996
OG0002684	mikado.HiC_scaffold_18.0G224.1, mikado.HiC_scaffold_8.8335562G394.1	KUTeg_019504, KUTeg_001487
OG0002685	mikado.HiC_scaffold_18.0G269.1	KUTeg_019333, KUTeg_009243, KUTeg_019328
OG0002686	mikado.HiC_scaffold_18.0G270.1	KUTeg_019329, KUTeg_009245, KUTeg_019326
OG0002687	mikado.HiC_scaffold_18.0G274.1	KUTeg_019327
OG0002688	mikado.HiC_scaffold_18.0G375.1	KUTeg_019038, KUTeg_019239
OG0002690	mikado.HiC_scaffold_18.0G476.1, mikado.HiC_scaffold_18.0G479.1	KUTeg_019463
OG0002692	mikado.HiC_scaffold_18.0G547.1	KUTeg_019186
OG0002693	mikado.HiC_scaffold_18.0G558.1, mikado.HiC_scaffold_18.0G559.1, mikado.HiC_scaffold_18.0G560.1	KUTeg_019765
OG0002694	mikado.HiC_scaffold_18.0G617.1	KUTeg_018871
