genome1,genome2,chr1,chr2,blkID,startBp1,endBp1,startOrd1,endOrd1,firstGene1,lastGene1,nHits1,minBp2,maxBp2,minOrd2,maxOrd2,minGene2,maxGene2,nHits2,orient,startBp2,endBp2,startOrd2,endOrd2,firstGene2,lastGene2,refChr,refGenome
Sbro,Azeb,Lachesis_group1,HiC_scaffold_12.3160685,Azeb_vs_Sbro: 341_1,45872434,47183553,2671,2705,1_4298,1_4332,11,4329056,9279042,25848,25938,0_25846,0_25936,11,-,9279042,4329056,25938,25848,0_25936,0_25846,HiC_scaffold_12.3160685,Azeb
Sbro,Azeb,Lachesis_group1,HiC_scaffold_12.3160685,Azeb_vs_Sbro: 344_1,21592695,22249182,2068,2087,1_3696,1_3715,15,18495718,20249133,26086,26116,0_26084,0_26114,15,-,20249133,18495718,26116,26086,0_26114,0_26084,HiC_scaffold_12.3160685,Azeb
Sbro,Azeb,Lachesis_group1,HiC_scaffold_12.3160685,Azeb_vs_Sbro: 347_1,26597861,28588761,2182,2217,1_3810,1_3845,15,24361835,25733248,26190,26215,0_26188,0_26213,15,-,25733248,24361835,26215,26190,0_26213,0_26188,HiC_scaffold_12.3160685,Azeb
Sbro,Azeb,Lachesis_group1,HiC_scaffold_12.3160685,Azeb_vs_Sbro: 348_1,19234649,19676675,2006,2017,1_3634,1_3645,6,26391060,27123655,26224,26235,0_26222,0_26233,6,-,27123655,26391060,26235,26224,0_26233,0_26222,HiC_scaffold_12.3160685,Azeb
Sbro,Azeb,Lachesis_group1,HiC_scaffold_12.3160685,Azeb_vs_Sbro: 350_1,9389602,10024672,1767,1785,1_3395,1_3413,13,40747093,42082721,26378,26399,0_26376,0_26397,13,-,42082721,40747093,26399,26378,0_26397,0_26376,HiC_scaffold_12.3160685,Azeb
Sbro,Azeb,Lachesis_group1,HiC_scaffold_12.3160685,Azeb_vs_Sbro: 353_1,23112819,24843947,2109,2135,1_3737,1_3763,20,50656853,54901923,26528,26594,0_26526,0_26592,20,-,54901923,50656853,26594,26528,0_26592,0_26526,HiC_scaffold_12.3160685,Azeb
Sbro,Azeb,Lachesis_group1,HiC_scaffold_12.3160685,Azeb_vs_Sbro: 355_1,35663087,37906902,2398,2454,1_4026,1_4081,21,67387762,76513821,26813,26965,0_26812,0_26964,21,-,76513821,67387762,26965,26813,0_26964,0_26812,HiC_scaffold_12.3160685,Azeb
Sbro,Azeb,Lachesis_group1,HiC_scaffold_12.3160685,Azeb_vs_Sbro: 359_1,25863592,26297633,2160,2169,1_3788,1_3797,10,91277277,92040605,27208,27220,0_27207,0_27219,10,-,92040605,91277277,27220,27208,0_27219,0_27207,HiC_scaffold_12.3160685,Azeb
Sbro,Azeb,Lachesis_group1,HiC_scaffold_12.3160685,Azeb_vs_Sbro: 360_1,50945960,51586860,2809,2832,1_4436,1_4459,18,94508325,96190123,27270,27298,0_27269,0_27297,18,-,96190123,94508325,27298,27270,0_27297,0_27269,HiC_scaffold_12.3160685,Azeb
Sbro,Azeb,Lachesis_group1,HiC_scaffold_12.3160685,Azeb_vs_Sbro: 361_1,690427,1336105,1534,1544,1_3162,1_3172,7,99890065,100971938,27352,27370,0_27351,0_27369,7,-,100971938,99890065,27370,27352,0_27369,0_27351,HiC_scaffold_12.3160685,Azeb
Sbro,Azeb,Lachesis_group1,HiC_scaffold_12.3160685,Azeb_vs_Sbro: 362_1,22367261,23074681,2089,2106,1_3717,1_3734,10,101891869,102672177,27381,27391,0_27380,0_27390,10,-,102672177,101891869,27391,27381,0_27390,0_27380,HiC_scaffold_12.3160685,Azeb
Sbro,Azeb,Lachesis_group10,HiC_scaffold_2.0,Azeb_vs_Sbro: 11_1,3627038,8339531,13473,13589,1_4586,1_4701,36,36646105,41674684,1779,1872,0_1775,0_1868,36,-,41674684,36646105,1872,1779,0_1868,0_1775,HiC_scaffold_2.0,Azeb
Sbro,Azeb,Lachesis_group10,HiC_scaffold_2.0,Azeb_vs_Sbro: 12_1,24505415,31399507,14055,14271,1_5167,1_5383,62,41834212,57426447,1874,2128,0_1870,0_2124,62,-,57426447,41834212,2128,1874,0_2124,0_1870,HiC_scaffold_2.0,Azeb
Sbro,Azeb,Lachesis_group10,HiC_scaffold_2.0,Azeb_vs_Sbro: 13_1,2032312,2736115,13421,13435,1_4535,1_4549,10,47146368,48170696,1971,1982,0_1967,0_1978,10,-,48170696,47146368,1982,1971,0_1978,0_1967,HiC_scaffold_2.0,Azeb
Sbro,Azeb,Lachesis_group10,HiC_scaffold_2.0,Azeb_vs_Sbro: 17_1,17162144,19591696,13795,13879,1_4907,1_4991,33,66569804,96826298,2274,2682,0_2270,0_2678,33,-,96826298,66569804,2682,2274,0_2678,0_2270,HiC_scaffold_2.0,Azeb
Sbro,Azeb,Lachesis_group10,HiC_scaffold_2.0,Azeb_vs_Sbro: 18_1,26547363,26986572,14126,14132,1_5238,1_5244,6,69503029,70560540,2319,2327,0_2315,0_2323,6,-,70560540,69503029,2327,2319,0_2323,0_2315,HiC_scaffold_2.0,Azeb
Sbro,Azeb,Lachesis_group10,HiC_scaffold_2.0,Azeb_vs_Sbro: 20_1,344133,770654,13372,13379,1_4486,1_4493,7,97430771,98072443,2694,2708,0_2690,0_2704,7,-,98072443,97430771,2708,2694,0_2704,0_2690,HiC_scaffold_2.0,Azeb
Sbro,Azeb,Lachesis_group10,HiC_scaffold_2.0,Azeb_vs_Sbro: 2_1,6189629,10020794,13540,13622,1_4653,1_4734,35,1378160,12014886,1206,1393,0_1202,0_1389,35,-,12014886,1378160,1393,1206,0_1389,0_1202,HiC_scaffold_2.0,Azeb
Sbro,Azeb,Lachesis_group10,HiC_scaffold_2.0,Azeb_vs_Sbro: 3_1,40589888,41244661,14528,14547,1_5640,1_5659,12,2788799,4881646,1233,1261,0_1229,0_1257,12,-,4881646,2788799,1261,1233,0_1257,0_1229,HiC_scaffold_2.0,Azeb
Sbro,Azeb,Lachesis_group10,HiC_scaffold_2.0,Azeb_vs_Sbro: 5_1,37966156,40434679,14437,14516,1_5549,1_5628,20,16401960,18623467,1462,1501,0_1458,0_1497,20,-,18623467,16401960,1501,1462,0_1497,0_1458,HiC_scaffold_2.0,Azeb
Sbro,Azeb,Lachesis_group10,HiC_scaffold_2.0,Azeb_vs_Sbro: 6_1,31324097,31782437,14267,14282,1_5379,1_5394,9,18972914,23830797,1511,1576,0_1507,0_1572,9,-,23830797,18972914,1576,1511,0_1572,0_1507,HiC_scaffold_2.0,Azeb
Sbro,Azeb,Lachesis_group10,HiC_scaffold_2.0,Azeb_vs_Sbro: 9_1,11494680,11736124,13657,13666,1_4769,1_4778,6,26583220,27135058,1622,1630,0_1618,0_1626,6,-,27135058,26583220,1630,1622,0_1626,0_1618,HiC_scaffold_2.0,Azeb
Sbro,Azeb,Lachesis_group11,HiC_scaffold_7.0,Azeb_vs_Sbro: 45_1,9134013,13413457,14883,14955,1_5995,1_6067,17,4188608,7843874,6308,6355,0_6304,0_6351,17,-,7843874,4188608,6355,6308,0_6351,0_6304,HiC_scaffold_7.0,Azeb
Sbro,Azeb,Lachesis_group11,HiC_scaffold_7.0,Azeb_vs_Sbro: 46_1,42439530,42890053,15770,15786,1_6882,1_6898,12,7969114,8994886,6359,6378,0_6355,0_6374,12,-,8994886,7969114,6378,6359,0_6374,0_6355,HiC_scaffold_7.0,Azeb
Sbro,Azeb,Lachesis_group11,HiC_scaffold_7.0,Azeb_vs_Sbro: 50_1,40155048,40307762,15695,15701,1_6807,1_6813,6,21701336,21911061,6590,6595,0_6585,0_6591,6,-,21911061,21701336,6595,6590,0_6591,0_6585,HiC_scaffold_7.0,Azeb
Sbro,Azeb,Lachesis_group11,HiC_scaffold_7.0,Azeb_vs_Sbro: 51_1,19032180,22181058,15081,15183,1_6193,1_6295,17,23777737,25661282,6630,6664,0_6626,0_6660,17,-,25661282,23777737,6664,6630,0_6660,0_6626,HiC_scaffold_7.0,Azeb
Sbro,Azeb,Lachesis_group11,HiC_scaffold_7.0,Azeb_vs_Sbro: 52_1,30267087,31678418,15402,15438,1_6514,1_6550,27,27462322,33824609,6687,6785,0_6683,0_6781,27,-,33824609,27462322,6785,6687,0_6781,0_6683,HiC_scaffold_7.0,Azeb
Sbro,Azeb,Lachesis_group11,HiC_scaffold_7.0,Azeb_vs_Sbro: 56_1,26982615,27337774,15306,15313,1_6418,1_6425,8,43018635,43592089,6961,6975,0_6957,0_6971,8,-,43592089,43018635,6975,6961,0_6971,0_6957,HiC_scaffold_7.0,Azeb
Sbro,Azeb,Lachesis_group11,HiC_scaffold_7.0,Azeb_vs_Sbro: 57_1,2876378,8047254,14719,14861,1_5831,1_5973,19,44894776,46843175,6998,7038,0_6994,0_7034,19,-,46843175,44894776,7038,6998,0_7034,0_6994,HiC_scaffold_7.0,Azeb
Sbro,Azeb,Lachesis_group11,HiC_scaffold_7.0,Azeb_vs_Sbro: 61_1,31850933,32375713,15439,15454,1_6551,1_6566,11,55040372,56867876,7164,7198,0_7160,0_7194,11,-,56867876,55040372,7198,7164,0_7194,0_7160,HiC_scaffold_7.0,Azeb
Sbro,Azeb,Lachesis_group11,HiC_scaffold_7.0,Azeb_vs_Sbro: 64_1,39071758,41736813,15661,15747,1_6773,1_6859,16,63075003,69042486,7272,7369,0_7268,0_7365,16,-,69042486,63075003,7369,7272,0_7365,0_7268,HiC_scaffold_7.0,Azeb
Sbro,Azeb,Lachesis_group11,HiC_scaffold_7.0,Azeb_vs_Sbro: 65_1,23372219,23940189,15226,15243,1_6338,1_6355,9,65175535,66055364,7309,7319,0_7305,0_7315,9,-,66055364,65175535,7319,7309,0_7315,0_7305,HiC_scaffold_7.0,Azeb
Sbro,Azeb,Lachesis_group11,HiC_scaffold_7.0,Azeb_vs_Sbro: 66_1,32546255,33163464,15463,15484,1_6575,1_6596,11,69379677,72233260,7375,7407,0_7371,0_7403,11,-,72233260,69379677,7407,7375,0_7403,0_7371,HiC_scaffold_7.0,Azeb
Sbro,Azeb,Lachesis_group12,HiC_scaffold_14.0,Azeb_vs_Sbro: 160_1,4101765,10613098,15893,16041,1_7005,1_7153,36,8943316,16453750,12953,13079,0_12951,0_13077,36,-,16453750,8943316,13079,12953,0_13077,0_12951,HiC_scaffold_14.0,Azeb
Sbro,Azeb,Lachesis_group12,HiC_scaffold_14.0,Azeb_vs_Sbro: 161_1,29271107,29544992,16492,16500,1_7604,1_7612,6,13019273,13349098,13015,13023,0_13013,0_13021,6,-,13349098,13019273,13023,13015,0_13021,0_13013,HiC_scaffold_14.0,Azeb
Sbro,Azeb,Lachesis_group12,HiC_scaffold_14.0,Azeb_vs_Sbro: 163_1,11453958,19497067,16069,16221,1_7181,1_7333,15,20845625,23888136,13155,13186,0_13153,0_13184,15,-,23888136,20845625,13186,13155,0_13184,0_13153,HiC_scaffold_14.0,Azeb
Sbro,Azeb,Lachesis_group12,HiC_scaffold_14.0,Azeb_vs_Sbro: 166_1,477896,1888362,15805,15840,1_6917,1_6952,30,29934055,44901961,13267,13452,0_13265,0_13450,30,-,44901961,29934055,13452,13267,0_13450,0_13265,HiC_scaffold_14.0,Azeb
Sbro,Azeb,Lachesis_group12,HiC_scaffold_14.0,Azeb_vs_Sbro: 167_1,20250847,21071676,16240,16261,1_7352,1_7373,6,32138439,36237059,13304,13362,0_13302,0_13360,6,-,36237059,32138439,13362,13304,0_13360,0_13302,HiC_scaffold_14.0,Azeb
Sbro,Azeb,Lachesis_group12,HiC_scaffold_14.0,Azeb_vs_Sbro: 168_1,32211630,39789265,16575,16752,1_7687,1_7864,26,37138358,65726709,13391,13790,0_13389,0_13788,26,-,65726709,37138358,13790,13391,0_13788,0_13389,HiC_scaffold_14.0,Azeb
Sbro,Azeb,Lachesis_group12,HiC_scaffold_14.0,Azeb_vs_Sbro: 169_1,2563915,2921086,15857,15867,1_6969,1_6979,8,49283804,50640374,13512,13532,0_13510,0_13530,8,-,50640374,49283804,13532,13512,0_13530,0_13510,HiC_scaffold_14.0,Azeb
Sbro,Azeb,Lachesis_group12,HiC_scaffold_14.0,Azeb_vs_Sbro: 171_1,15883501,21664829,16154,16286,1_7266,1_7398,20,71489610,75012146,13873,13927,0_13871,0_13925,20,-,75012146,71489610,13927,13873,0_13925,0_13871,HiC_scaffold_14.0,Azeb
Sbro,Azeb,Lachesis_group13,HiC_scaffold_15.0,Azeb_vs_Sbro: 180_1,13154676,13672120,17193,17208,1_8305,1_8320,7,23253467,23701896,14593,14601,0_14591,0_14599,7,-,23701896,23253467,14601,14593,0_14599,0_14591,HiC_scaffold_15.0,Azeb
Sbro,Azeb,Lachesis_group13,HiC_scaffold_15.0,Azeb_vs_Sbro: 183_1,10685684,11409777,17121,17140,1_8233,1_8252,7,31976257,32954561,14718,14733,0_14716,0_14731,7,-,32954561,31976257,14733,14718,0_14731,0_14716,HiC_scaffold_15.0,Azeb
Sbro,Azeb,Lachesis_group13,HiC_scaffold_15.0,Azeb_vs_Sbro: 204_1,27299612,41774422,17586,17955,1_8698,1_9067,53,87396200,107191682,15663,16040,0_15661,0_16038,53,-,107191682,87396200,16040,15663,0_16038,0_15661,HiC_scaffold_15.0,Azeb
Sbro,Azeb,Lachesis_group13,HiC_scaffold_15.0,Azeb_vs_Sbro: 205_1,11932847,15839144,17156,17262,1_8268,1_8374,27,107933900,113474327,16054,16157,0_16052,0_16155,27,-,113474327,107933900,16157,16054,0_16155,0_16052,HiC_scaffold_15.0,Azeb
Sbro,Azeb,Lachesis_group13,HiC_scaffold_15.0,Azeb_vs_Sbro: 217_1,18377308,19512889,17336,17369,1_8448,1_8481,14,142385011,143776718,16685,16713,0_16683,0_16711,14,-,143776718,142385011,16713,16685,0_16711,0_16683,HiC_scaffold_15.0,Azeb
Sbro,Azeb,Lachesis_group14,HiC_scaffold_17.0,Azeb_vs_Sbro: 256_1,9660965,13351814,18199,18285,1_9308,1_9394,31,14498010,36010058,18809,19168,0_18807,0_19165,31,-,36010058,14498010,19168,18809,0_19165,0_18807,HiC_scaffold_17.0,Azeb
Sbro,Azeb,Lachesis_group14,HiC_scaffold_17.0,Azeb_vs_Sbro: 257_1,13626064,36600076,18292,18856,1_9401,1_9965,55,39240323,80752020,19221,19799,0_19219,0_19797,55,-,80752020,39240323,19799,19221,0_19797,0_19219,HiC_scaffold_17.0,Azeb
Sbro,Azeb,Lachesis_group14,HiC_scaffold_17.0,Azeb_vs_Sbro: 258_1,4043476,9658384,18067,18198,1_9176,1_9307,25,73030642,82913793,19672,19836,0_19670,0_19834,25,-,82913793,73030642,19836,19672,0_19834,0_19670,HiC_scaffold_17.0,Azeb
Sbro,Azeb,Lachesis_group15,HiC_scaffold_4.0,Azeb_vs_Sbro: 24_1,2023876,2358814,18908,18916,1_10016,1_10024,8,17754529,18852289,4081,4092,0_4077,0_4088,8,-,18852289,17754529,4092,4081,0_4088,0_4077,HiC_scaffold_4.0,Azeb
Sbro,Azeb,Lachesis_group15,HiC_scaffold_4.0,Azeb_vs_Sbro: 25_1,5311496,31785526,19008,19610,1_10116,1_10718,73,33179009,67241246,4284,4840,0_4280,0_4836,73,-,67241246,33179009,4840,4284,0_4836,0_4280,HiC_scaffold_4.0,Azeb
Sbro,Azeb,Lachesis_group16,HiC_scaffold_1.0,Azeb_vs_Sbro: 1_1,3716869,29550893,19714,20308,1_10820,1_11413,82,20411143,82952083,148,1033,0_154,0_1039,82,-,82952083,20411143,1033,148,0_1039,0_154,HiC_scaffold_1.0,Azeb
Sbro,Azeb,Lachesis_group17,HiC_scaffold_3.0,Azeb_vs_Sbro: 22_1,22333501,26616703,20908,21020,1_12013,1_12125,44,8167759,23110985,2885,3129,0_2881,0_3125,44,-,23110985,8167759,3129,2885,0_3125,0_2881,HiC_scaffold_3.0,Azeb
Sbro,Azeb,Lachesis_group2,HiC_scaffold_16.0,Azeb_vs_Sbro: 218_1,35907170,36632810,3938,3954,1_13896,1_13912,10,2305692,3163714,16761,16777,0_16759,0_16775,10,-,3163714,2305692,16777,16761,0_16775,0_16759,HiC_scaffold_16.0,Azeb
Sbro,Azeb,Lachesis_group2,HiC_scaffold_16.0,Azeb_vs_Sbro: 219_1,4931825,6680700,2999,3067,1_12959,1_13027,39,4435556,9235885,16812,16905,0_16810,0_16903,39,-,9235885,4435556,16905,16812,0_16903,0_16810,HiC_scaffold_16.0,Azeb
Sbro,Azeb,Lachesis_group2,HiC_scaffold_16.0,Azeb_vs_Sbro: 222_1,21088178,21366602,3473,3480,1_13433,1_13440,6,16784569,17343167,17009,17018,0_17007,0_17016,6,-,17343167,16784569,17018,17009,0_17016,0_17007,HiC_scaffold_16.0,Azeb
Sbro,Azeb,Lachesis_group2,HiC_scaffold_16.0,Azeb_vs_Sbro: 224_1,7218184,7614155,3083,3096,1_13043,1_13056,7,19403222,20202180,17058,17072,0_17057,0_17070,7,-,20202180,19403222,17072,17058,0_17070,0_17057,HiC_scaffold_16.0,Azeb
Sbro,Azeb,Lachesis_group2,HiC_scaffold_16.0,Azeb_vs_Sbro: 225_1,65728,774573,2857,2874,1_12817,1_12834,15,22023224,23047835,17097,17115,0_17095,0_17113,15,-,23047835,22023224,17115,17097,0_17113,0_17095,HiC_scaffold_16.0,Azeb
Sbro,Azeb,Lachesis_group2,HiC_scaffold_16.0,Azeb_vs_Sbro: 226_1,9705799,9906277,3144,3154,1_13104,1_13114,11,24170737,24686465,17134,17147,0_17132,0_17145,11,-,24686465,24170737,17147,17134,0_17145,0_17132,HiC_scaffold_16.0,Azeb
Sbro,Azeb,Lachesis_group2,HiC_scaffold_16.0,Azeb_vs_Sbro: 227_1,21796896,22725308,3504,3531,1_13464,1_13491,23,24782221,26976149,17150,17188,0_17148,0_17186,23,-,26976149,24782221,17188,17150,0_17186,0_17148,HiC_scaffold_16.0,Azeb
Sbro,Azeb,Lachesis_group2,HiC_scaffold_16.0,Azeb_vs_Sbro: 228_1,16956121,17090549,3335,3340,1_13295,1_13300,6,30816232,31176445,17245,17251,0_17243,0_17249,6,-,31176445,30816232,17251,17245,0_17249,0_17243,HiC_scaffold_16.0,Azeb
Sbro,Azeb,Lachesis_group2,HiC_scaffold_16.0,Azeb_vs_Sbro: 229_1,44877092,45967217,4211,4249,1_14169,1_14207,13,31478647,32476284,17257,17277,0_17255,0_17275,13,-,32476284,31478647,17277,17257,0_17275,0_17255,HiC_scaffold_16.0,Azeb
Sbro,Azeb,Lachesis_group2,HiC_scaffold_16.0,Azeb_vs_Sbro: 230_1,46887073,47532066,4291,4308,1_14249,1_14266,8,33063746,34413165,17289,17315,0_17287,0_17313,8,-,34413165,33063746,17315,17289,0_17313,0_17287,HiC_scaffold_16.0,Azeb
Sbro,Azeb,Lachesis_group2,HiC_scaffold_16.0,Azeb_vs_Sbro: 231_1,35185599,35831703,3914,3931,1_13872,1_13889,13,37152605,39154688,17364,17392,0_17362,0_17390,13,-,39154688,37152605,17392,17364,0_17390,0_17362,HiC_scaffold_16.0,Azeb
Sbro,Azeb,Lachesis_group2,HiC_scaffold_16.0,Azeb_vs_Sbro: 232_1,4644921,4925573,2983,2998,1_12943,1_12958,12,39164070,40058170,17393,17414,0_17391,0_17412,12,-,40058170,39164070,17414,17393,0_17412,0_17391,HiC_scaffold_16.0,Azeb
Sbro,Azeb,Lachesis_group2,HiC_scaffold_16.0,Azeb_vs_Sbro: 233_1,13871782,15638741,3248,3286,1_13208,1_13246,27,40817114,43289253,17432,17478,0_17430,0_17476,27,-,43289253,40817114,17478,17432,0_17476,0_17430,HiC_scaffold_16.0,Azeb
Sbro,Azeb,Lachesis_group2,HiC_scaffold_16.0,Azeb_vs_Sbro: 235_1,37697644,37990246,3979,3989,1_13937,1_13947,10,50221963,50981537,17539,17552,0_17537,0_17550,10,-,50981537,50221963,17552,17539,0_17550,0_17537,HiC_scaffold_16.0,Azeb
Sbro,Azeb,Lachesis_group2,HiC_scaffold_16.0,Azeb_vs_Sbro: 236_1,24390633,27088436,3581,3664,1_13541,1_13624,14,51089677,58843869,17554,17705,0_17552,0_17703,14,-,58843869,51089677,17705,17554,0_17703,0_17552,HiC_scaffold_16.0,Azeb
Sbro,Azeb,Lachesis_group2,HiC_scaffold_16.0,Azeb_vs_Sbro: 237_1,43556180,44230713,4168,4188,1_14126,1_14146,13,55305287,61346683,17638,17740,0_17636,0_17738,13,-,61346683,55305287,17740,17638,0_17738,0_17636,HiC_scaffold_16.0,Azeb
Sbro,Azeb,Lachesis_group2,HiC_scaffold_16.0,Azeb_vs_Sbro: 240_1,38563882,40404715,4010,4064,1_13968,1_14022,6,67301917,73119466,17843,17942,0_17841,0_17940,6,-,73119466,67301917,17942,17843,0_17940,0_17841,HiC_scaffold_16.0,Azeb
Sbro,Azeb,Lachesis_group2,HiC_scaffold_16.0,Azeb_vs_Sbro: 242_1,7643555,8284558,3099,3113,1_13059,1_13073,13,73372969,74386433,17948,17968,0_17946,0_17966,13,-,74386433,73372969,17968,17948,0_17966,0_17946,HiC_scaffold_16.0,Azeb
Sbro,Azeb,Lachesis_group2,HiC_scaffold_16.0,Azeb_vs_Sbro: 244_1,29991021,30558182,3752,3772,1_13712,1_13732,16,83394726,84472329,18121,18140,0_18118,0_18138,16,-,84472329,83394726,18140,18121,0_18138,0_18118,HiC_scaffold_16.0,Azeb
Sbro,Azeb,Lachesis_group2,HiC_scaffold_16.0,Azeb_vs_Sbro: 249_1,40546537,42134806,4069,4132,1_14027,1_14090,38,95150855,99727226,18337,18423,0_18335,0_18421,38,-,99727226,95150855,18423,18337,0_18421,0_18335,HiC_scaffold_16.0,Azeb
Sbro,Azeb,Lachesis_group2,HiC_scaffold_16.0,Azeb_vs_Sbro: 251_1,3456527,4084326,2948,2965,1_12908,1_12925,13,103556419,104549527,18463,18479,0_18461,0_18477,13,-,104549527,103556419,18479,18463,0_18477,0_18461,HiC_scaffold_16.0,Azeb
Sbro,Azeb,Lachesis_group2,HiC_scaffold_16.0,Azeb_vs_Sbro: 252_1,27912584,28270323,3697,3704,1_13657,1_13664,7,104672620,105179154,18483,18494,0_18481,0_18492,7,-,105179154,104672620,18494,18483,0_18492,0_18481,HiC_scaffold_16.0,Azeb
Sbro,Azeb,Lachesis_group3,HiC_scaffold_11.0,Azeb_vs_Sbro: 115_1,6653961,9353838,4505,4568,1_14460,1_14523,18,33715805,38315557,10887,10966,0_10885,0_10964,18,-,38315557,33715805,10966,10887,0_10964,0_10885,HiC_scaffold_11.0,Azeb
Sbro,Azeb,Lachesis_group3,HiC_scaffold_21.0,Azeb_vs_Sbro: 302_1,23361468,23891545,4930,4944,1_14883,1_14897,10,5653689,6481991,22945,22957,0_22943,0_22955,10,-,6481991,5653689,22957,22945,0_22955,0_22943,HiC_scaffold_21.0,Azeb
Sbro,Azeb,Lachesis_group3,HiC_scaffold_21.0,Azeb_vs_Sbro: 303_1,10251683,10572334,4598,4606,1_14553,1_14561,7,7480962,7975027,22974,22981,0_22972,0_22979,7,-,7975027,7480962,22981,22974,0_22979,0_22972,HiC_scaffold_21.0,Azeb
Sbro,Azeb,Lachesis_group3,HiC_scaffold_21.0,Azeb_vs_Sbro: 305_1,34073043,34263878,5191,5198,1_15143,1_15150,7,11805059,12493159,23043,23055,0_23041,0_23053,7,-,12493159,11805059,23055,23043,0_23053,0_23041,HiC_scaffold_21.0,Azeb
Sbro,Azeb,Lachesis_group3,HiC_scaffold_21.0,Azeb_vs_Sbro: 308_1,8000840,8265809,4540,4550,1_14495,1_14505,9,38214473,38728481,23300,23314,0_23298,0_23312,9,-,38728481,38214473,23314,23300,0_23312,0_23298,HiC_scaffold_21.0,Azeb
Sbro,Azeb,Lachesis_group3,HiC_scaffold_21.0,Azeb_vs_Sbro: 310_1,13616206,13971189,4666,4682,1_14621,1_14637,11,44916099,45628536,23399,23415,0_23397,0_23413,11,-,45628536,44916099,23415,23399,0_23413,0_23397,HiC_scaffold_21.0,Azeb
Sbro,Azeb,Lachesis_group3,HiC_scaffold_21.0,Azeb_vs_Sbro: 311_1,32562226,38750827,5151,5287,1_15103,1_15239,22,50133870,55004937,23480,23541,0_23478,0_23539,22,-,55004937,50133870,23541,23480,0_23539,0_23478,HiC_scaffold_21.0,Azeb
Sbro,Azeb,Lachesis_group3,HiC_scaffold_21.0,Azeb_vs_Sbro: 313_1,35522685,49219478,5225,5602,1_15177,1_15553,27,62515612,96231867,23646,24132,0_23644,0_24130,27,-,96231867,62515612,24132,23646,0_24130,0_23644,HiC_scaffold_21.0,Azeb
Sbro,Azeb,Lachesis_group3,HiC_scaffold_21.0,Azeb_vs_Sbro: 314_1,9790887,10108890,4584,4591,1_14539,1_14546,8,67791419,68772406,23728,23742,0_23726,0_23740,8,-,68772406,67791419,23742,23728,0_23740,0_23726,HiC_scaffold_21.0,Azeb
Sbro,Azeb,Lachesis_group4,HiC_scaffold_13.0,Azeb_vs_Sbro: 122_1,30623956,30784032,6507,6514,1_16458,1_16465,8,7696434,7986679,11306,11313,0_11304,0_11311,8,-,7986679,7696434,11313,11306,0_11311,0_11304,HiC_scaffold_13.0,Azeb
Sbro,Azeb,Lachesis_group4,HiC_scaffold_13.0,Azeb_vs_Sbro: 123_1,23318231,24480910,6313,6348,1_16264,1_16299,15,8866890,10222058,11329,11354,0_11327,0_11352,15,-,10222058,8866890,11354,11329,0_11352,0_11327,HiC_scaffold_13.0,Azeb
Sbro,Azeb,Lachesis_group4,HiC_scaffold_13.0,Azeb_vs_Sbro: 126_1,25023225,26215414,6370,6400,1_16321,1_16351,16,13612331,15007585,11424,11452,0_11422,0_11450,16,-,15007585,13612331,11452,11424,0_11450,0_11422,HiC_scaffold_13.0,Azeb
Sbro,Azeb,Lachesis_group4,HiC_scaffold_13.0,Azeb_vs_Sbro: 127_1,42151400,42363204,6807,6816,1_16758,1_16767,9,15982922,16736533,11465,11479,0_11463,0_11477,9,-,16736533,15982922,11479,11465,0_11477,0_11463,HiC_scaffold_13.0,Azeb
Sbro,Azeb,Lachesis_group4,HiC_scaffold_13.0,Azeb_vs_Sbro: 131_1,13633517,13933092,6043,6048,1_15994,1_15999,6,20273747,20744192,11556,11563,0_11554,0_11561,6,-,20744192,20273747,11563,11556,0_11561,0_11554,HiC_scaffold_13.0,Azeb
Sbro,Azeb,Lachesis_group4,HiC_scaffold_13.0,Azeb_vs_Sbro: 133_1,38951024,39253963,6738,6746,1_16689,1_16697,7,26542262,26992507,11659,11666,0_11657,0_11664,7,-,26992507,26542262,11666,11659,0_11664,0_11657,HiC_scaffold_13.0,Azeb
Sbro,Azeb,Lachesis_group4,HiC_scaffold_13.0,Azeb_vs_Sbro: 138_1,19174283,21262729,6185,6244,1_16136,1_16195,20,39362165,41057483,11875,11908,0_11873,0_11906,20,-,41057483,39362165,11908,11875,0_11906,0_11873,HiC_scaffold_13.0,Azeb
Sbro,Azeb,Lachesis_group4,HiC_scaffold_13.0,Azeb_vs_Sbro: 139_1,2824365,3201031,5743,5757,1_15694,1_15708,13,41594839,42162447,11914,11929,0_11912,0_11927,13,-,42162447,41594839,11929,11914,0_11927,0_11912,HiC_scaffold_13.0,Azeb
Sbro,Azeb,Lachesis_group4,HiC_scaffold_13.0,Azeb_vs_Sbro: 143_1,15057956,15738096,6074,6096,1_16025,1_16047,15,55803735,56848364,12133,12150,0_12131,0_12148,15,-,56848364,55803735,12150,12133,0_12148,0_12131,HiC_scaffold_13.0,Azeb
Sbro,Azeb,Lachesis_group4,HiC_scaffold_13.0,Azeb_vs_Sbro: 145_1,6957239,7304732,5846,5859,1_15797,1_15810,8,58470546,60132103,12176,12206,0_12174,0_12204,8,-,60132103,58470546,12206,12176,0_12204,0_12174,HiC_scaffold_13.0,Azeb
