genome1,genome2,chr1,chr2,blkID,startBp1,endBp1,startOrd1,endOrd1,firstGene1,lastGene1,nHits1,minBp2,maxBp2,minOrd2,maxOrd2,minGene2,maxGene2,nHits2,orient,startBp2,endBp2,startOrd2,endOrd2,firstGene2,lastGene2,refChr,refGenome
Sbro,Azeb,Lachesis_group4,HiC_scaffold_13.0,Azeb_vs_Sbro: 150_1,4346631,5626584,5779,5805,1_15730,1_15756,16,75201979,76690964,12438,12471,0_12436,0_12469,16,-,76690964,75201979,12471,12438,0_12469,0_12436,CM056598.1,Tgra
Sbro,Azeb,Lachesis_group4,HiC_scaffold_13.0,Azeb_vs_Sbro: 152_1,36194906,37669610,6676,6701,1_16627,1_16652,17,81127651,83233953,12555,12583,0_12553,0_12581,17,-,83233953,81127651,12583,12555,0_12581,0_12553,CM056598.1,Tgra
Sbro,Azeb,Lachesis_group4,HiC_scaffold_13.0,Azeb_vs_Sbro: 153_1,49624774,50156257,7044,7063,1_16995,1_17014,10,83695826,84907376,12589,12612,0_12587,0_12610,10,-,84907376,83695826,12612,12589,0_12610,0_12587,CM056598.1,Tgra
Sbro,Azeb,Lachesis_group4,HiC_scaffold_13.0,Azeb_vs_Sbro: 158_1,8097919,8862037,5879,5899,1_15830,1_15850,11,91172106,92733283,12717,12749,0_12715,0_12747,11,-,92733283,91172106,12749,12717,0_12747,0_12715,CM056598.1,Tgra
Sbro,Azeb,Lachesis_group4,HiC_scaffold_13.0,Azeb_vs_Sbro: 159_1,44853280,45133568,6896,6908,1_16847,1_16859,8,93309309,93822623,12757,12769,0_12755,0_12767,8,-,93822623,93309309,12769,12757,0_12767,0_12755,CM056598.1,Tgra
Sbro,Azeb,Lachesis_group5,HiC_scaffold_5.0,Azeb_vs_Sbro: 37_1,29523130,29848319,7759,7769,1_17710,1_17720,9,62306295,63430359,5793,5810,0_5789,0_5806,9,-,63430359,62306295,5810,5793,0_5806,0_5789,CM056600.1,Tgra
Sbro,Azeb,Lachesis_group5,HiC_scaffold_5.0,Azeb_vs_Sbro: 41_1,34606352,39200633,7861,7961,1_17812,1_17912,12,72057299,73297705,5937,5958,0_5933,0_5954,12,-,73297705,72057299,5958,5937,0_5954,0_5933,CM056600.1,Tgra
Sbro,Azeb,Lachesis_group5,HiC_scaffold_5.0,Azeb_vs_Sbro: 42_1,47034942,47543498,8188,8198,1_18139,1_18149,8,76721380,77736270,6008,6021,0_6004,0_6017,8,-,77736270,76721380,6021,6008,0_6017,0_6004,CM056600.1,Tgra
Sbro,Azeb,Lachesis_group6,HiC_scaffold_15.0,Azeb_vs_Sbro: 173_1,32051705,34259739,9148,9198,1_19099,1_19149,15,5454942,6986634,14265,14291,0_14263,0_14289,15,-,6986634,5454942,14291,14265,0_14289,0_14263,CM056599.1,Tgra
Sbro,Azeb,Lachesis_group6,HiC_scaffold_15.0,Azeb_vs_Sbro: 174_1,12507209,14375352,8628,8662,1_18579,1_18613,18,7774534,9823814,14305,14342,0_14303,0_14339,18,-,9823814,7774534,14342,14305,0_14339,0_14303,CM056599.1,Tgra
Sbro,Azeb,Lachesis_group6,HiC_scaffold_15.0,Azeb_vs_Sbro: 175_1,39818783,40246369,9367,9375,1_19318,1_19326,8,10756230,11687872,14362,14374,0_14360,0_14372,8,-,11687872,10756230,14374,14362,0_14372,0_14360,CM056599.1,Tgra
Sbro,Azeb,Lachesis_group6,HiC_scaffold_15.0,Azeb_vs_Sbro: 186_1,27581569,27821498,9017,9028,1_18968,1_18979,10,43017638,43261147,14917,14929,0_14915,0_14927,10,-,43261147,43017638,14929,14917,0_14927,0_14915,CM056599.1,Tgra
Sbro,Azeb,Lachesis_group6,HiC_scaffold_15.0,Azeb_vs_Sbro: 187_1,6234950,8943512,8429,8523,1_18380,1_18474,8,44842249,46087904,14959,14980,0_14957,0_14978,8,-,46087904,44842249,14980,14959,0_14978,0_14957,CM056599.1,Tgra
Sbro,Azeb,Lachesis_group6,HiC_scaffold_15.0,Azeb_vs_Sbro: 189_1,34308227,34538687,9203,9212,1_19154,1_19163,5,47458060,47815433,15015,15022,0_15013,0_15020,5,-,47815433,47458060,15022,15015,0_15020,0_15013,CM056599.1,Tgra
Sbro,Azeb,Lachesis_group6,HiC_scaffold_15.0,Azeb_vs_Sbro: 190_1,44397742,44622769,9502,9510,1_19453,1_19461,8,47836707,48496824,15023,15035,0_15021,0_15033,8,-,48496824,47836707,15035,15023,0_15033,0_15021,CM056599.1,Tgra
Sbro,Azeb,Lachesis_group6,HiC_scaffold_15.0,Azeb_vs_Sbro: 192_1,28661348,29341401,9043,9055,1_18994,1_19006,10,52245520,53357943,15101,15118,0_15099,0_15116,10,-,53357943,52245520,15118,15101,0_15116,0_15099,CM056599.1,Tgra
Sbro,Azeb,Lachesis_group6,HiC_scaffold_15.0,Azeb_vs_Sbro: 194_1,1833247,3163031,8299,8332,1_18250,1_18283,18,56948776,59002394,15170,15212,0_15168,0_15210,18,-,59002394,56948776,15212,15170,0_15210,0_15168,CM056599.1,Tgra
Sbro,Azeb,Lachesis_group6,HiC_scaffold_15.0,Azeb_vs_Sbro: 202_1,700432,1811688,8262,8297,1_18213,1_18248,13,82215661,83930997,15575,15598,0_15573,0_15596,13,-,83930997,82215661,15598,15575,0_15596,0_15573,CM056599.1,Tgra
Sbro,Azeb,Lachesis_group6,HiC_scaffold_15.0,Azeb_vs_Sbro: 203_1,10041061,10506686,8554,8568,1_18505,1_18519,6,84295152,85171116,15607,15619,0_15605,0_15617,6,-,85171116,84295152,15619,15607,0_15617,0_15605,CM056599.1,Tgra
Sbro,Azeb,Lachesis_group6,HiC_scaffold_15.0,Azeb_vs_Sbro: 210_1,42297810,42652458,9444,9453,1_19395,1_19404,8,120664782,121350605,16294,16304,0_16292,0_16302,8,-,121350605,120664782,16304,16294,0_16302,0_16292,CM056599.1,Tgra
Sbro,Azeb,Lachesis_group6,HiC_scaffold_15.0,Azeb_vs_Sbro: 216_1,25018553,25416211,8942,8955,1_18893,1_18906,11,132664225,133708297,16509,16522,0_16507,0_16520,11,-,133708297,132664225,16522,16509,0_16520,0_16507,CM056599.1,Tgra
Sbro,Azeb,Lachesis_group7,HiC_scaffold_19.0,Azeb_vs_Sbro: 289_1,10205773,23304016,9864,10244,1_19815,1_20195,19,3857684,7859286,21395,21461,0_21393,0_21459,19,-,7859286,3857684,21461,21395,0_21459,0_21393,CM056606.1,Tgra
Sbro,Azeb,Lachesis_group7,HiC_scaffold_19.0,Azeb_vs_Sbro: 297_1,2597536,3244256,9653,9666,1_19604,1_19617,6,68937317,70708732,22373,22401,0_22371,0_22399,6,-,70708732,68937317,22401,22373,0_22399,0_22371,CM056606.1,Tgra
Sbro,Azeb,Lachesis_group7,HiC_scaffold_19.0,Azeb_vs_Sbro: 292_1,16695935,17437947,10048,10065,1_19999,1_20016,9,20008432,20860790,21645,21661,0_21643,0_21659,9,-,20860790,20008432,21661,21645,0_21659,0_21643,JARBDR010000107.1,Tgra
Sbro,Azeb,Lachesis_group8,HiC_scaffold_18.0,Azeb_vs_Sbro: 260_1,37694599,38495693,11915,11935,1_21866,1_21886,13,5125412,6273227,19921,19950,0_19919,0_19948,13,-,6273227,5125412,19950,19921,0_19948,0_19919,CM056603.1,Tgra
Sbro,Azeb,Lachesis_group8,HiC_scaffold_18.0,Azeb_vs_Sbro: 261_1,5125536,5757091,10990,11015,1_20941,1_20966,10,6401407,7822813,19953,19983,0_19951,0_19981,10,-,7822813,6401407,19983,19953,0_19981,0_19951,CM056603.1,Tgra
Sbro,Azeb,Lachesis_group8,HiC_scaffold_18.0,Azeb_vs_Sbro: 263_1,19301388,19949294,11415,11436,1_21366,1_21387,16,9081036,11274441,20003,20039,0_20000,0_20037,16,-,11274441,9081036,20039,20003,0_20037,0_20000,CM056603.1,Tgra
Sbro,Azeb,Lachesis_group8,HiC_scaffold_18.0,Azeb_vs_Sbro: 266_1,41167775,41680892,12025,12047,1_21974,1_21996,8,21880564,24422851,20197,20215,0_20195,0_20213,8,-,24422851,21880564,20215,20197,0_20213,0_20195,CM056603.1,Tgra
Sbro,Azeb,Lachesis_group8,HiC_scaffold_18.0,Azeb_vs_Sbro: 270_1,28829083,29220200,11666,11678,1_21617,1_21629,9,32064824,33309382,20338,20357,0_20336,0_20355,9,-,33309382,32064824,20357,20338,0_20355,0_20336,CM056603.1,Tgra
Sbro,Azeb,Lachesis_group8,HiC_scaffold_18.0,Azeb_vs_Sbro: 275_1,29756595,30707537,11700,11731,1_21651,1_21682,12,53812576,55509617,20672,20701,0_20670,0_20699,12,-,55509617,53812576,20701,20672,0_20699,0_20670,CM056603.1,Tgra
Sbro,Azeb,Lachesis_group8,HiC_scaffold_18.0,Azeb_vs_Sbro: 279_1,317481,647396,10850,10858,1_20801,1_20809,7,63449371,63863159,20830,20844,0_20828,0_20842,7,-,63863159,63449371,20844,20830,0_20842,0_20828,CM056603.1,Tgra
Sbro,Azeb,Lachesis_group8,HiC_scaffold_18.0,Azeb_vs_Sbro: 280_1,12731974,13012386,11218,11225,1_21169,1_21176,8,63952557,64815422,20846,20859,0_20844,0_20857,8,-,64815422,63952557,20859,20846,0_20857,0_20844,CM056603.1,Tgra
Sbro,Azeb,Lachesis_group8,HiC_scaffold_18.0,Azeb_vs_Sbro: 282_1,18467988,18819035,11398,11406,1_21349,1_21357,7,69190002,70031404,20938,20951,0_20936,0_20949,7,-,70031404,69190002,20951,20938,0_20949,0_20936,CM056603.1,Tgra
Sbro,Azeb,Lachesis_group9,HiC_scaffold_8.0,Azeb_vs_Sbro: 70_1,10457842,12012663,12439,12480,1_22387,1_22428,9,4439583,7177070,7690,7730,0_7686,0_7726,9,-,7177070,4439583,7730,7690,0_7726,0_7686,CM056601.1,Tgra
Sbro,Azeb,Lachesis_group9,HiC_scaffold_8.8335562,Azeb_vs_Sbro: 317_1,36387599,36800730,13145,13158,1_23092,1_23105,7,3852461,5917626,24527,24545,0_24525,0_24543,7,-,5917626,3852461,24545,24527,0_24543,0_24525,CM056601.1,Tgra
Sbro,Azeb,Lachesis_group9,HiC_scaffold_8.8335562,Azeb_vs_Sbro: 323_1,23285816,23754606,12834,12847,1_22781,1_22794,7,19460840,20084977,24757,24768,0_24755,0_24766,7,-,20084977,19460840,24768,24757,0_24766,0_24755,CM056601.1,Tgra
Sbro,Azeb,Lachesis_group9,HiC_scaffold_8.8335562,Azeb_vs_Sbro: 325_1,42824795,43276325,13335,13344,1_23282,1_23291,7,25862876,26876212,24873,24886,0_24871,0_24884,7,-,26876212,25862876,24886,24873,0_24884,0_24871,CM056601.1,Tgra
Sbro,Azeb,Lachesis_group9,HiC_scaffold_8.8335562,Azeb_vs_Sbro: 326_1,16136276,16592818,12607,12615,1_22554,1_22562,6,27242497,28113489,24893,24903,0_24891,0_24901,6,-,28113489,27242497,24903,24893,0_24901,0_24891,CM056601.1,Tgra
Sbro,Azeb,Lachesis_group9,HiC_scaffold_8.8335562,Azeb_vs_Sbro: 327_1,38067385,39458515,13193,13234,1_23140,1_23181,17,30964957,33183670,24936,24982,0_24934,0_24980,17,-,33183670,30964957,24982,24936,0_24980,0_24934,CM056601.1,Tgra
Sbro,Azeb,Lachesis_group9,HiC_scaffold_8.8335562,Azeb_vs_Sbro: 330_1,20181023,26275295,12716,12912,1_22663,1_22859,46,42881073,52765504,25150,25352,0_25148,0_25350,46,-,52765504,42881073,25352,25150,0_25350,0_25148,CM056601.1,Tgra
Sbro,Azeb,Lachesis_group9,HiC_scaffold_8.8335562,Azeb_vs_Sbro: 334_1,40080193,41063072,13256,13270,1_23203,1_23217,13,60057937,61514232,25481,25504,0_25479,0_25502,13,-,61514232,60057937,25504,25481,0_25502,0_25479,CM056601.1,Tgra
Sbro,Azeb,Lachesis_group9,HiC_scaffold_8.8335562,Azeb_vs_Sbro: 337_1,35350090,37803950,13123,13187,1_23070,1_23134,21,70019533,73320685,25629,25701,0_25627,0_25699,21,-,73320685,70019533,25701,25629,0_25699,0_25627,CM056601.1,Tgra
Sbro,Tgra,Contig00808_ERROPOS2732884,CM056596.1,Tgra_vs_Sbro: 45_1,8189,204074,23260,23270,1_1153,1_1163,7,20241585,20561759,3744,3754,2_17523,2_16546,7,+,20241585,20561759,3744,3754,2_17523,2_16546,CM056596.1,Tgra
Sbro,Tgra,Lachesis_group0,CM056594.1,Tgra_vs_Sbro: 10_1,2638049,5094260,50,118,1_1687,1_1755,48,22865240,25515183,689,764,2_20761,2_20784,48,+,22865240,25515183,689,764,2_20761,2_20784,CM056594.1,Tgra
Sbro,Tgra,Lachesis_group0,CM056594.1,Tgra_vs_Sbro: 11_1,30978870,37218977,861,983,1_2494,1_2613,62,25694652,31339497,776,902,2_21048,2_20104,62,+,25694652,31339497,776,902,2_21048,2_20104,CM056594.1,Tgra
Sbro,Tgra,Lachesis_group0,CM056594.1,Tgra_vs_Sbro: 12_1,43275131,48015497,1162,1291,1_2792,1_2920,65,31423802,36260745,904,1025,2_20102,2_19823,65,+,31423802,36260745,904,1025,2_20102,2_19823,CM056594.1,Tgra
Sbro,Tgra,Lachesis_group0,CM056594.1,Tgra_vs_Sbro: 15_1,26135771,27236251,713,749,1_2346,1_2382,22,43875141,45350821,1239,1282,2_20963,2_20811,22,+,43875141,45350821,1239,1282,2_20963,2_20811,CM056594.1,Tgra
Sbro,Tgra,Lachesis_group0,CM056594.1,Tgra_vs_Sbro: 19_1,53729786,55471217,1453,1515,1_3082,1_3143,31,56783118,58465647,1585,1627,2_21169,2_21024,31,+,56783118,58465647,1585,1627,2_21169,2_21024,CM056594.1,Tgra
Sbro,Tgra,Lachesis_group0,CM056594.1,Tgra_vs_Sbro: 1_1,1722705,2608718,30,48,1_1667,1_1685,14,243062,1116367,4,27,2_20640,2_21073,14,+,243062,1116367,4,27,2_20640,2_21073,CM056594.1,Tgra
Sbro,Tgra,Lachesis_group0,CM056594.1,Tgra_vs_Sbro: 2_1,30427108,30594406,853,859,1_2486,1_2492,6,1286878,1467317,30,35,2_20451,2_20448,6,+,1286878,1467317,30,35,2_20451,2_20448,CM056594.1,Tgra
Sbro,Tgra,Lachesis_group0,CM056594.1,Tgra_vs_Sbro: 4_1,5449026,10753034,125,286,1_1762,1_1921,98,2747789,8488888,82,251,2_20697,2_20397,98,+,2747789,8488888,82,251,2_20697,2_20397,CM056594.1,Tgra
Sbro,Tgra,Lachesis_group0,CM056594.1,Tgra_vs_Sbro: 8_1,27365479,28014462,751,783,1_2384,1_2416,15,20003913,20520922,602,619,2_20144,2_21160,15,+,20003913,20520922,602,619,2_20144,2_21160,CM056594.1,Tgra
Sbro,Tgra,Lachesis_group0,CM056594.1,Tgra_vs_Sbro: 9_1,41234354,42397765,1079,1123,1_2709,1_2753,27,20969677,22668105,630,682,2_20766,2_20129,27,+,20969677,22668105,630,682,2_20766,2_20129,CM056594.1,Tgra
Sbro,Tgra,Lachesis_group1,CM056596.1,Tgra_vs_Sbro: 41_1,42315024,44888927,2555,2633,1_4182,1_4260,53,154598,3484000,3191,3281,2_16621,2_17506,53,+,154598,3484000,3191,3281,2_16621,2_17506,CM056596.1,Tgra
Sbro,Tgra,Lachesis_group1,CM056596.1,Tgra_vs_Sbro: 42_1,50945960,51964901,2809,2855,1_4436,1_4482,28,4059159,5694165,3300,3354,2_17162,2_17558,28,+,4059159,5694165,3300,3354,2_17162,2_17558,CM056596.1,Tgra
Sbro,Tgra,Lachesis_group1,CM056596.1,Tgra_vs_Sbro: 43_1,46002720,49090228,2674,2748,1_4301,1_4375,40,6059717,8834950,3361,3438,2_16588,2_16645,40,+,6059717,8834950,3361,3438,2_16588,2_16645,CM056596.1,Tgra
Sbro,Tgra,Lachesis_group1,CM056596.1,Tgra_vs_Sbro: 44_1,27958111,42273222,2196,2551,1_3824,1_4178,191,9461906,23217744,3455,3818,2_17496,2_17054,191,+,9461906,23217744,3455,3818,2_17496,2_17054,CM056596.1,Tgra
Sbro,Tgra,Lachesis_group1,CM056596.1,Tgra_vs_Sbro: 46_1,49492372,50886909,2758,2807,1_4385,1_4434,33,23290220,24571213,3820,3865,2_17058,2_17083,33,+,23290220,24571213,3820,3865,2_17058,2_17083,CM056596.1,Tgra
Sbro,Tgra,Lachesis_group1,CM056596.1,Tgra_vs_Sbro: 47_1,45148946,45828460,2640,2667,1_4267,1_4294,15,24744968,25556402,3871,3893,2_16577,2_16909,15,+,24744968,25556402,3871,3893,2_16577,2_16909,CM056596.1,Tgra
Sbro,Tgra,Lachesis_group1,CM056596.1,Tgra_vs_Sbro: 48_1,21592695,26920000,2068,2184,1_3696,1_3812,66,25947275,31887992,3905,4052,2_16414,2_17219,66,+,25947275,31887992,3905,4052,2_16414,2_17219,CM056596.1,Tgra
Sbro,Tgra,Lachesis_group1,CM056596.1,Tgra_vs_Sbro: 50_1,155590,665392,1524,1532,1_3152,1_3160,7,41590974,42006917,4259,4271,2_16863,2_17194,7,+,41590974,42006917,4259,4271,2_16863,2_17194,CM056596.1,Tgra
Sbro,Tgra,Lachesis_group1,CM056596.1,Tgra_vs_Sbro: 51_1,5821399,10903958,1664,1812,1_3292,1_3440,70,43114643,48209531,4307,4439,2_16462,2_17334,70,+,43114643,48209531,4307,4439,2_16462,2_17334,CM056596.1,Tgra
Sbro,Tgra,Lachesis_group10,CM056607.1,Tgra_vs_Sbro: 195_1,41726752,43637729,14561,14627,1_5673,1_5739,39,58771,3023361,16623,16708,2_14263,2_14903,39,+,58771,3023361,16623,16708,2_14263,2_14903,CM056607.1,Tgra
Sbro,Tgra,Lachesis_group10,CM056607.1,Tgra_vs_Sbro: 196_1,22953024,27306781,13998,14143,1_5110,1_5255,67,1784828,6733597,16671,16793,2_14139,2_14976,67,+,1784828,6733597,16671,16793,2_14139,2_14976,CM056607.1,Tgra
Sbro,Tgra,Lachesis_group10,CM056607.1,Tgra_vs_Sbro: 197_1,20701123,20981182,13908,13918,1_5020,1_5030,6,2304886,2508656,16685,16692,2_14522,2_15031,6,+,2304886,2508656,16685,16692,2_14522,2_15031,CM056607.1,Tgra
Sbro,Tgra,Lachesis_group10,CM056607.1,Tgra_vs_Sbro: 198_1,37314852,41562991,14418,14552,1_5530,1_5664,72,7209919,11271893,16803,16923,2_14306,2_14098,72,+,7209919,11271893,16803,16923,2_14306,2_14098,CM056607.1,Tgra
Sbro,Tgra,Lachesis_group10,CM056607.1,Tgra_vs_Sbro: 199_1,21095525,22868409,13922,13990,1_5034,1_5102,26,11351095,12657127,16926,16979,2_14099,2_15123,26,+,11351095,12657127,16926,16979,2_14099,2_15123,CM056607.1,Tgra
Sbro,Tgra,Lachesis_group10,CM056607.1,Tgra_vs_Sbro: 200_1,30625421,36491614,14239,14411,1_5351,1_5523,73,12757882,17550051,16981,17130,2_15121,2_14161,73,+,12757882,17550051,16981,17130,2_15121,2_14161,CM056607.1,Tgra
Sbro,Tgra,Lachesis_group10,CM056607.1,Tgra_vs_Sbro: 201_1,19293361,19832823,13863,13886,1_4975,1_4998,15,17799266,18473012,17143,17159,2_14986,2_14386,15,+,17799266,18473012,17143,17159,2_14986,2_14386,CM056607.1,Tgra
Sbro,Tgra,Lachesis_group10,CM056607.1,Tgra_vs_Sbro: 202_1,17841413,18933033,13813,13857,1_4925,1_4969,27,19135602,20311094,17169,17211,2_14783,2_15107,27,+,19135602,20311094,17169,17211,2_14783,2_15107,CM056607.1,Tgra
Sbro,Tgra,Lachesis_group10,CM056607.1,Tgra_vs_Sbro: 203_1,27364251,30315218,14145,14226,1_5257,1_5338,34,21669368,24117787,17239,17312,2_14727,2_14464,34,+,21669368,24117787,17239,17312,2_14727,2_14464,CM056607.1,Tgra
Sbro,Tgra,Lachesis_group11,CM056604.1,Tgra_vs_Sbro: 154_1,617590,13990747,14638,14972,1_5750,1_6084,191,208838,15681600,13412,13824,2_88,2_892,191,+,208838,15681600,13412,13824,2_88,2_892,CM056604.1,Tgra
Sbro,Tgra,Lachesis_group11,CM056604.1,Tgra_vs_Sbro: 157_1,22428011,33213182,15198,15487,1_6310,1_6599,137,24767070,34829387,14055,14315,2_880,2_1090,137,+,24767070,34829387,14055,14315,2_880,2_1090,CM056604.1,Tgra
Sbro,Tgra,Lachesis_group11,CM056604.1,Tgra_vs_Sbro: 160_1,17260552,19060156,15025,15082,1_6137,1_6194,37,39840219,41542878,14457,14503,2_499,2_799,37,+,39840219,41542878,14457,14503,2_499,2_799,CM056604.1,Tgra
Sbro,Tgra,Lachesis_group12,CM056605.1,Tgra_vs_Sbro: 164_1,40571141,41309572,16772,16792,1_7884,1_7904,14,9847744,10509610,14749,14770,2_18988,2_18740,14,+,9847744,10509610,14749,14770,2_18988,2_18740,CM056605.1,Tgra
Sbro,Tgra,Lachesis_group12,CM056605.1,Tgra_vs_Sbro: 165_1,25322113,29216673,16378,16489,1_7490,1_7601,54,11395562,15045488,14791,14888,2_19494,2_18613,54,+,11395562,15045488,14791,14888,2_19494,2_18613,CM056605.1,Tgra
Sbro,Tgra,Lachesis_group12,CM056605.1,Tgra_vs_Sbro: 170_1,18370693,22020799,16204,16294,1_7316,1_7406,45,21003302,24776417,15037,15117,2_18681,2_19199,45,+,21003302,24776417,15037,15117,2_18681,2_19199,CM056605.1,Tgra
Sbro,Tgra,Lachesis_group12,CM056605.1,Tgra_vs_Sbro: 171_1,17064252,18210941,16176,16198,1_7288,1_7310,11,24828439,25773000,15118,15132,2_18600,2_18927,11,+,24828439,25773000,15118,15132,2_18600,2_18927,CM056605.1,Tgra
Sbro,Tgra,Lachesis_group12,CM056605.1,Tgra_vs_Sbro: 172_1,12173962,16883158,16080,16175,1_7192,1_7287,47,25936394,30244757,15139,15227,2_19289,2_18868,47,+,25936394,30244757,15139,15227,2_19289,2_18868,CM056605.1,Tgra
Sbro,Tgra,Lachesis_group12,CM056605.1,Tgra_vs_Sbro: 174_1,553195,4936422,15810,15917,1_6922,1_7029,62,36775571,41282552,15364,15474,2_19013,2_19335,62,+,36775571,41282552,15364,15474,2_19013,2_19335,CM056605.1,Tgra
Sbro,Tgra,Lachesis_group13,CM056602.1,Tgra_vs_Sbro: 123_1,2865974,3266779,16914,16924,1_8026,1_8036,9,16413677,16871813,11429,11438,2_11894,2_12025,9,+,16413677,16871813,11429,11438,2_11894,2_12025,CM056602.1,Tgra
Sbro,Tgra,Lachesis_group13,CM056602.1,Tgra_vs_Sbro: 126_1,33438196,40449137,17725,17891,1_8837,1_9003,61,21913645,29001149,11566,11709,2_12238,2_12005,61,+,21913645,29001149,11566,11709,2_12238,2_12005,CM056602.1,Tgra
Sbro,Tgra,Lachesis_group13,CM056602.1,Tgra_vs_Sbro: 127_1,18984599,19512889,17353,17369,1_8465,1_8481,10,29022810,29771641,11710,11737,2_12447,2_12665,10,+,29022810,29771641,11710,11737,2_12447,2_12665,CM056602.1,Tgra
Sbro,Tgra,Lachesis_group13,CM056602.1,Tgra_vs_Sbro: 128_1,888746,2813856,16852,16912,1_7964,1_8024,31,29934012,31389166,11741,11784,2_12669,2_12642,31,+,29934012,31389166,11741,11784,2_12669,2_12642,CM056602.1,Tgra
Sbro,Tgra,Lachesis_group13,CM056602.1,Tgra_vs_Sbro: 130_1,13154676,18958518,17193,17352,1_8305,1_8464,59,31984195,40642323,11812,12052,2_11907,2_12732,59,+,31984195,40642323,11812,12052,2_11907,2_12732,CM056602.1,Tgra
Sbro,Tgra,Lachesis_group13,CM056602.1,Tgra_vs_Sbro: 131_1,11427282,12601680,17141,17174,1_8253,1_8286,21,40656272,42031402,12054,12093,2_12731,2_12095,21,+,40656272,42031402,12054,12093,2_12731,2_12095,CM056602.1,Tgra
Sbro,Tgra,Lachesis_group13,CM056602.1,Tgra_vs_Sbro: 132_1,40490202,41030163,17894,17921,1_9006,1_9033,14,42146051,42803779,12098,12130,2_12102,2_12787,14,+,42146051,42803779,12098,12130,2_12102,2_12787,CM056602.1,Tgra
Sbro,Tgra,Lachesis_group14,CM056608.1,Tgra_vs_Sbro: 205_1,25307899,29306512,18563,18649,1_9672,1_9758,24,364736,2415383,17749,17800,2_15641,2_15539,24,+,364736,2415383,17749,17800,2_15641,2_15539,CM056608.1,Tgra
Sbro,Tgra,Lachesis_group14,CM056608.1,Tgra_vs_Sbro: 206_1,33438574,34857848,18728,18782,1_9837,1_9891,25,2562903,5039846,17802,17865,2_15537,2_16031,25,+,2562903,5039846,17802,17865,2_15537,2_16031,CM056608.1,Tgra
Sbro,Tgra,Lachesis_group14,CM056608.1,Tgra_vs_Sbro: 209_1,29409420,32904478,18653,18715,1_9762,1_9824,30,9621245,13959559,18000,18092,2_15735,2_16116,30,+,9621245,13959559,18000,18092,2_15735,2_16116,CM056608.1,Tgra
Sbro,Tgra,Lachesis_group14,CM056608.1,Tgra_vs_Sbro: 211_1,34888225,36512363,18784,18854,1_9893,1_9963,38,18430675,20601482,18174,18232,2_16303,2_16295,38,+,18430675,20601482,18174,18232,2_16303,2_16295,CM056608.1,Tgra
Sbro,Tgra,Lachesis_group14,CM056608.1,Tgra_vs_Sbro: 212_1,3940571,5286055,18065,18095,1_9174,1_9204,16,20821273,22569870,18235,18262,2_16299,2_16178,16,+,20821273,22569870,18235,18262,2_16299,2_16178,CM056608.1,Tgra
Sbro,Tgra,Lachesis_group14,CM056608.1,Tgra_vs_Sbro: 214_1,10849796,11659162,18219,18243,1_9328,1_9352,7,27170260,27888892,18369,18386,2_16152,2_15909,7,+,27170260,27888892,18369,18386,2_16152,2_15909,CM056608.1,Tgra
Sbro,Tgra,Lachesis_group15,CM056609.1,Tgra_vs_Sbro: 218_1,171879,9418173,18864,19110,1_9972,1_10218,98,2020,10953885,18632,18884,2_9203,2_9892,98,+,2020,10953885,18632,18884,2_9203,2_9892,CM056609.1,Tgra
Sbro,Tgra,Lachesis_group15,CM056609.1,Tgra_vs_Sbro: 221_1,33438349,35196111,19645,19673,1_10753,1_10781,13,15860795,17604471,18975,19005,2_9666,2_9739,13,+,15860795,17604471,18975,19005,2_9666,2_9739,CM056609.1,Tgra
Sbro,Tgra,Lachesis_group15,CM056609.1,Tgra_vs_Sbro: 223_1,15972411,16610265,19261,19280,1_10369,1_10388,13,20593566,21142683,19054,19067,2_9687,2_9560,13,+,20593566,21142683,19054,19067,2_9687,2_9560,CM056609.1,Tgra
Sbro,Tgra,Lachesis_group15,CM056609.1,Tgra_vs_Sbro: 224_1,9687927,11954037,19115,19167,1_10223,1_10275,23,21342927,24398834,19071,19157,2_9566,2_9311,23,+,21342927,24398834,19071,19157,2_9566,2_9311,CM056609.1,Tgra
Sbro,Tgra,Lachesis_group15,CM056609.1,Tgra_vs_Sbro: 225_1,30541106,32492213,19574,19623,1_10682,1_10731,26,24613491,26360074,19160,19199,2_9791,2_9412,26,+,24613491,26360074,19160,19199,2_9791,2_9412,CM056609.1,Tgra
Sbro,Tgra,Lachesis_group15,CM056609.1,Tgra_vs_Sbro: 226_1,12286658,15887520,19172,19258,1_10280,1_10366,25,26391106,29018951,19200,19266,2_9413,2_9582,25,+,26391106,29018951,19200,19266,2_9413,2_9582,CM056609.1,Tgra
Sbro,Tgra,Lachesis_group16,CM056611.1,Tgra_vs_Sbro: 238_1,26166238,29550893,20210,20308,1_11315,1_11413,43,255690,4449426,20171,20272,2_18278,2_18003,43,+,255690,4449426,20171,20272,2_18278,2_18003,CM056611.1,Tgra
Sbro,Tgra,Lachesis_group16,CM056611.1,Tgra_vs_Sbro: 240_1,12353961,21069362,19909,20125,1_11015,1_11231,77,8904128,18363922,20356,20554,2_17970,2_18286,77,+,8904128,18363922,20356,20554,2_17970,2_18286,CM056611.1,Tgra
