genome1,genome2,chr1,chr2,blkID,startBp1,endBp1,startOrd1,endOrd1,firstGene1,lastGene1,nHits1,minBp2,maxBp2,minOrd2,maxOrd2,minGene2,maxGene2,nHits2,orient,startBp2,endBp2,startOrd2,endOrd2,firstGene2,lastGene2,refChr,refGenome
Azeb,Sbro,HiC_scaffold_13.0,Lachesis_group4,Azeb_vs_Sbro: 156_1,89020316,89937901,12680,12695,0_12678,0_12693,9,41304425,41619673,6787,6797,1_16738,1_16748,9,-,41619673,41304425,6797,6787,1_16748,1_16738,Lachesis_group4,Sbro
Azeb,Sbro,HiC_scaffold_13.0,Lachesis_group4,Azeb_vs_Sbro: 159_1,93309309,93822623,12757,12769,0_12755,0_12767,8,44853280,45133568,6896,6908,1_16847,1_16859,8,-,45133568,44853280,6908,6896,1_16859,1_16847,Lachesis_group4,Sbro
Azeb,Sbro,HiC_scaffold_14.0,Lachesis_group12,Azeb_vs_Sbro: 160_1,8943316,16453750,12953,13079,0_12951,0_13077,36,4101765,10613098,15893,16041,1_7005,1_7153,36,-,10613098,4101765,16041,15893,1_7153,1_7005,Lachesis_group12,Sbro
Azeb,Sbro,HiC_scaffold_14.0,Lachesis_group12,Azeb_vs_Sbro: 161_1,13019273,13349098,13015,13023,0_13013,0_13021,6,29271107,29544992,16492,16500,1_7604,1_7612,6,-,29544992,29271107,16500,16492,1_7612,1_7604,Lachesis_group12,Sbro
Azeb,Sbro,HiC_scaffold_14.0,Lachesis_group12,Azeb_vs_Sbro: 163_1,20845625,23888136,13155,13186,0_13153,0_13184,15,11453958,19497067,16069,16221,1_7181,1_7333,15,-,19497067,11453958,16221,16069,1_7333,1_7181,Lachesis_group12,Sbro
Azeb,Sbro,HiC_scaffold_14.0,Lachesis_group12,Azeb_vs_Sbro: 166_1,29934055,44901961,13267,13452,0_13265,0_13450,30,477896,1888362,15805,15840,1_6917,1_6952,30,-,1888362,477896,15840,15805,1_6952,1_6917,Lachesis_group12,Sbro
Azeb,Sbro,HiC_scaffold_14.0,Lachesis_group12,Azeb_vs_Sbro: 167_1,32138439,36237059,13304,13362,0_13302,0_13360,6,20250847,21071676,16240,16261,1_7352,1_7373,6,-,21071676,20250847,16261,16240,1_7373,1_7352,Lachesis_group12,Sbro
Azeb,Sbro,HiC_scaffold_14.0,Lachesis_group12,Azeb_vs_Sbro: 168_1,37138358,65726709,13391,13790,0_13389,0_13788,26,32211630,39789265,16575,16752,1_7687,1_7864,26,-,39789265,32211630,16752,16575,1_7864,1_7687,Lachesis_group12,Sbro
Azeb,Sbro,HiC_scaffold_14.0,Lachesis_group12,Azeb_vs_Sbro: 169_1,49283804,50640374,13512,13532,0_13510,0_13530,8,2563915,2921086,15857,15867,1_6969,1_6979,8,-,2921086,2563915,15867,15857,1_6979,1_6969,Lachesis_group12,Sbro
Azeb,Sbro,HiC_scaffold_14.0,Lachesis_group12,Azeb_vs_Sbro: 171_1,71489610,75012146,13873,13927,0_13871,0_13925,20,15883501,21664829,16154,16286,1_7266,1_7398,20,-,21664829,15883501,16286,16154,1_7398,1_7266,Lachesis_group12,Sbro
Azeb,Sbro,HiC_scaffold_15.0,Lachesis_group13,Azeb_vs_Sbro: 180_1,23253467,23701896,14593,14601,0_14591,0_14599,7,13154676,13672120,17193,17208,1_8305,1_8320,7,-,13672120,13154676,17208,17193,1_8320,1_8305,Lachesis_group13,Sbro
Azeb,Sbro,HiC_scaffold_15.0,Lachesis_group13,Azeb_vs_Sbro: 183_1,31976257,32954561,14718,14733,0_14716,0_14731,7,10685684,11409777,17121,17140,1_8233,1_8252,7,-,11409777,10685684,17140,17121,1_8252,1_8233,Lachesis_group13,Sbro
Azeb,Sbro,HiC_scaffold_15.0,Lachesis_group13,Azeb_vs_Sbro: 204_1,87396200,107191682,15663,16040,0_15661,0_16038,53,27299612,41774422,17586,17955,1_8698,1_9067,53,-,41774422,27299612,17955,17586,1_9067,1_8698,Lachesis_group13,Sbro
Azeb,Sbro,HiC_scaffold_15.0,Lachesis_group13,Azeb_vs_Sbro: 205_1,107933900,113474327,16054,16157,0_16052,0_16155,27,11932847,15839144,17156,17262,1_8268,1_8374,27,-,15839144,11932847,17262,17156,1_8374,1_8268,Lachesis_group13,Sbro
Azeb,Sbro,HiC_scaffold_15.0,Lachesis_group13,Azeb_vs_Sbro: 217_1,142385011,143776718,16685,16713,0_16683,0_16711,14,18377308,19512889,17336,17369,1_8448,1_8481,14,-,19512889,18377308,17369,17336,1_8481,1_8448,Lachesis_group13,Sbro
Azeb,Sbro,HiC_scaffold_15.0,Lachesis_group6,Azeb_vs_Sbro: 172_1,2616753,2764973,14198,14207,0_14196,0_14205,6,40526143,40599245,9384,9392,1_19335,1_19343,6,-,40599245,40526143,9392,9384,1_19343,1_19335,Lachesis_group6,Sbro
Azeb,Sbro,HiC_scaffold_15.0,Lachesis_group6,Azeb_vs_Sbro: 173_1,3919792,6986634,14231,14291,0_14229,0_14289,23,32051705,34306151,9148,9202,1_19099,1_19153,23,-,34306151,32051705,9202,9148,1_19153,1_19099,Lachesis_group6,Sbro
Azeb,Sbro,HiC_scaffold_15.0,Lachesis_group6,Azeb_vs_Sbro: 174_1,7641959,13865161,14304,14414,0_14302,0_14412,27,11629679,14392889,8602,8664,1_18553,1_18615,27,-,14392889,11629679,8664,8602,1_18615,1_18553,Lachesis_group6,Sbro
Azeb,Sbro,HiC_scaffold_15.0,Lachesis_group6,Azeb_vs_Sbro: 175_1,10756230,11687872,14362,14374,0_14360,0_14372,8,39818783,40246369,9367,9375,1_19318,1_19326,8,-,40246369,39818783,9375,9367,1_19326,1_19318,Lachesis_group6,Sbro
Azeb,Sbro,HiC_scaffold_15.0,Lachesis_group6,Azeb_vs_Sbro: 176_1,12154969,12790217,14384,14398,0_14382,0_14396,6,44776221,45770158,9516,9546,1_19467,1_19497,6,-,45770158,44776221,9546,9516,1_19497,1_19467,Lachesis_group6,Sbro
Azeb,Sbro,HiC_scaffold_15.0,Lachesis_group6,Azeb_vs_Sbro: 186_1,43017638,43261147,14917,14929,0_14915,0_14927,10,27581569,27821498,9017,9028,1_18968,1_18979,10,-,27821498,27581569,9028,9017,1_18979,1_18968,Lachesis_group6,Sbro
Azeb,Sbro,HiC_scaffold_15.0,Lachesis_group6,Azeb_vs_Sbro: 187_1,44079025,46087904,14948,14980,0_14946,0_14978,13,6234950,8943512,8429,8523,1_18380,1_18474,13,-,8943512,6234950,8523,8429,1_18474,1_18380,Lachesis_group6,Sbro
Azeb,Sbro,HiC_scaffold_15.0,Lachesis_group6,Azeb_vs_Sbro: 189_1,47458060,47815433,15015,15022,0_15013,0_15020,7,34308227,34538687,9203,9212,1_19154,1_19163,7,-,34538687,34308227,9212,9203,1_19163,1_19154,Lachesis_group6,Sbro
Azeb,Sbro,HiC_scaffold_15.0,Lachesis_group6,Azeb_vs_Sbro: 190_1,47836707,48496824,15023,15035,0_15021,0_15033,9,44397742,44622769,9502,9510,1_19453,1_19461,9,-,44622769,44397742,9510,9502,1_19461,1_19453,Lachesis_group6,Sbro
Azeb,Sbro,HiC_scaffold_15.0,Lachesis_group6,Azeb_vs_Sbro: 192_1,52245520,53357943,15101,15118,0_15099,0_15116,10,28661348,29341401,9043,9055,1_18994,1_19006,10,-,29341401,28661348,9055,9043,1_19006,1_18994,Lachesis_group6,Sbro
Azeb,Sbro,HiC_scaffold_15.0,Lachesis_group6,Azeb_vs_Sbro: 195_1,61321358,61906661,15255,15267,0_15253,0_15265,8,43909353,44194680,9489,9500,1_19440,1_19451,8,-,44194680,43909353,9500,9489,1_19451,1_19440,Lachesis_group6,Sbro
Azeb,Sbro,HiC_scaffold_15.0,Lachesis_group6,Azeb_vs_Sbro: 198_1,71453046,72094403,15435,15445,0_15433,0_15443,6,176696,596128,8251,8259,1_18202,1_18210,6,-,596128,176696,8259,8251,1_18210,1_18202,Lachesis_group6,Sbro
Azeb,Sbro,HiC_scaffold_15.0,Lachesis_group6,Azeb_vs_Sbro: 202_1,82215661,84054735,15575,15602,0_15573,0_15600,17,617812,1811688,8260,8297,1_18211,1_18248,17,-,1811688,617812,8297,8260,1_18248,1_18211,Lachesis_group6,Sbro
Azeb,Sbro,HiC_scaffold_15.0,Lachesis_group6,Azeb_vs_Sbro: 203_1,84295152,85171116,15607,15619,0_15605,0_15617,8,10041061,10506686,8554,8568,1_18505,1_18519,8,-,10506686,10041061,8568,8554,1_18519,1_18505,Lachesis_group6,Sbro
Azeb,Sbro,HiC_scaffold_15.0,Lachesis_group6,Azeb_vs_Sbro: 208_1,118427816,119050038,16260,16268,0_16258,0_16266,8,45082031,45603145,9528,9540,1_19479,1_19491,8,-,45603145,45082031,9540,9528,1_19491,1_19479,Lachesis_group6,Sbro
Azeb,Sbro,HiC_scaffold_15.0,Lachesis_group6,Azeb_vs_Sbro: 210_1,120514754,121389568,16290,16305,0_16288,0_16303,11,42253732,42733349,9443,9456,1_19394,1_19407,11,-,42733349,42253732,9456,9443,1_19407,1_19394,Lachesis_group6,Sbro
Azeb,Sbro,HiC_scaffold_15.0,Lachesis_group6,Azeb_vs_Sbro: 213_1,124850666,125479398,16368,16378,0_16366,0_16376,8,45804753,46848126,9548,9576,1_19499,1_19527,8,-,46848126,45804753,9576,9548,1_19527,1_19499,Lachesis_group6,Sbro
Azeb,Sbro,HiC_scaffold_15.0,Lachesis_group6,Azeb_vs_Sbro: 216_1,132664225,133745088,16509,16524,0_16507,0_16522,12,24985257,25416211,8940,8955,1_18891,1_18906,12,-,25416211,24985257,8955,8940,1_18906,1_18891,Lachesis_group6,Sbro
Azeb,Sbro,HiC_scaffold_16.0,Lachesis_group2,Azeb_vs_Sbro: 218_1,2305692,3163714,16761,16777,0_16759,0_16775,10,35907170,36632810,3938,3954,1_13896,1_13912,10,-,36632810,35907170,3954,3938,1_13912,1_13896,Lachesis_group2,Sbro
Azeb,Sbro,HiC_scaffold_16.0,Lachesis_group2,Azeb_vs_Sbro: 219_1,4435556,9235885,16812,16905,0_16810,0_16903,39,4931825,6680700,2999,3067,1_12959,1_13027,39,-,6680700,4931825,3067,2999,1_13027,1_12959,Lachesis_group2,Sbro
Azeb,Sbro,HiC_scaffold_16.0,Lachesis_group2,Azeb_vs_Sbro: 222_1,16784569,17343167,17009,17018,0_17007,0_17016,6,21088178,21366602,3473,3480,1_13433,1_13440,6,-,21366602,21088178,3480,3473,1_13440,1_13433,Lachesis_group2,Sbro
Azeb,Sbro,HiC_scaffold_16.0,Lachesis_group2,Azeb_vs_Sbro: 224_1,19403222,20202180,17058,17072,0_17057,0_17070,7,7218184,7614155,3083,3096,1_13043,1_13056,7,-,7614155,7218184,3096,3083,1_13056,1_13043,Lachesis_group2,Sbro
Azeb,Sbro,HiC_scaffold_16.0,Lachesis_group2,Azeb_vs_Sbro: 225_1,22023224,23047835,17097,17115,0_17095,0_17113,15,65728,774573,2857,2874,1_12817,1_12834,15,-,774573,65728,2874,2857,1_12834,1_12817,Lachesis_group2,Sbro
Azeb,Sbro,HiC_scaffold_16.0,Lachesis_group2,Azeb_vs_Sbro: 226_1,24170737,24686465,17134,17147,0_17132,0_17145,11,9705799,9906277,3144,3154,1_13104,1_13114,11,-,9906277,9705799,3154,3144,1_13114,1_13104,Lachesis_group2,Sbro
Azeb,Sbro,HiC_scaffold_16.0,Lachesis_group2,Azeb_vs_Sbro: 227_1,24782221,26976149,17150,17188,0_17148,0_17186,23,21796896,22725308,3504,3531,1_13464,1_13491,23,-,22725308,21796896,3531,3504,1_13491,1_13464,Lachesis_group2,Sbro
Azeb,Sbro,HiC_scaffold_16.0,Lachesis_group2,Azeb_vs_Sbro: 228_1,30816232,31176445,17245,17251,0_17243,0_17249,6,16956121,17090549,3335,3340,1_13295,1_13300,6,-,17090549,16956121,3340,3335,1_13300,1_13295,Lachesis_group2,Sbro
Azeb,Sbro,HiC_scaffold_16.0,Lachesis_group2,Azeb_vs_Sbro: 229_1,31478647,32476284,17257,17277,0_17255,0_17275,13,44877092,45967217,4211,4249,1_14169,1_14207,13,-,45967217,44877092,4249,4211,1_14207,1_14169,Lachesis_group2,Sbro
Azeb,Sbro,HiC_scaffold_16.0,Lachesis_group2,Azeb_vs_Sbro: 230_1,33063746,34413165,17289,17315,0_17287,0_17313,8,46887073,47532066,4291,4308,1_14249,1_14266,8,-,47532066,46887073,4308,4291,1_14266,1_14249,Lachesis_group2,Sbro
Azeb,Sbro,HiC_scaffold_16.0,Lachesis_group2,Azeb_vs_Sbro: 231_1,37152605,39154688,17364,17392,0_17362,0_17390,13,35185599,35831703,3914,3931,1_13872,1_13889,13,-,35831703,35185599,3931,3914,1_13889,1_13872,Lachesis_group2,Sbro
Azeb,Sbro,HiC_scaffold_16.0,Lachesis_group2,Azeb_vs_Sbro: 232_1,39164070,40058170,17393,17414,0_17391,0_17412,12,4644921,4925573,2983,2998,1_12943,1_12958,12,-,4925573,4644921,2998,2983,1_12958,1_12943,Lachesis_group2,Sbro
Azeb,Sbro,HiC_scaffold_16.0,Lachesis_group2,Azeb_vs_Sbro: 233_1,40817114,43289253,17432,17478,0_17430,0_17476,27,13871782,15638741,3248,3286,1_13208,1_13246,27,-,15638741,13871782,3286,3248,1_13246,1_13208,Lachesis_group2,Sbro
Azeb,Sbro,HiC_scaffold_16.0,Lachesis_group2,Azeb_vs_Sbro: 235_1,50221963,50981537,17539,17552,0_17537,0_17550,10,37697644,37990246,3979,3989,1_13937,1_13947,10,-,37990246,37697644,3989,3979,1_13947,1_13937,Lachesis_group2,Sbro
Azeb,Sbro,HiC_scaffold_16.0,Lachesis_group2,Azeb_vs_Sbro: 236_1,51089677,58843869,17554,17705,0_17552,0_17703,14,24390633,27088436,3581,3664,1_13541,1_13624,14,-,27088436,24390633,3664,3581,1_13624,1_13541,Lachesis_group2,Sbro
Azeb,Sbro,HiC_scaffold_16.0,Lachesis_group2,Azeb_vs_Sbro: 237_1,55305287,61346683,17638,17740,0_17636,0_17738,13,43556180,44230713,4168,4188,1_14126,1_14146,13,-,44230713,43556180,4188,4168,1_14146,1_14126,Lachesis_group2,Sbro
Azeb,Sbro,HiC_scaffold_16.0,Lachesis_group2,Azeb_vs_Sbro: 240_1,67301917,73119466,17843,17942,0_17841,0_17940,6,38563882,40404715,4010,4064,1_13968,1_14022,6,-,40404715,38563882,4064,4010,1_14022,1_13968,Lachesis_group2,Sbro
Azeb,Sbro,HiC_scaffold_16.0,Lachesis_group2,Azeb_vs_Sbro: 242_1,73372969,74386433,17948,17968,0_17946,0_17966,13,7643555,8284558,3099,3113,1_13059,1_13073,13,-,8284558,7643555,3113,3099,1_13073,1_13059,Lachesis_group2,Sbro
Azeb,Sbro,HiC_scaffold_16.0,Lachesis_group2,Azeb_vs_Sbro: 244_1,83394726,84472329,18121,18140,0_18118,0_18138,16,29991021,30558182,3752,3772,1_13712,1_13732,16,-,30558182,29991021,3772,3752,1_13732,1_13712,Lachesis_group2,Sbro
Azeb,Sbro,HiC_scaffold_16.0,Lachesis_group2,Azeb_vs_Sbro: 249_1,95150855,99727226,18337,18423,0_18335,0_18421,38,40546537,42134806,4069,4132,1_14027,1_14090,38,-,42134806,40546537,4132,4069,1_14090,1_14027,Lachesis_group2,Sbro
Azeb,Sbro,HiC_scaffold_16.0,Lachesis_group2,Azeb_vs_Sbro: 251_1,103556419,104549527,18463,18479,0_18461,0_18477,13,3456527,4084326,2948,2965,1_12908,1_12925,13,-,4084326,3456527,2965,2948,1_12925,1_12908,Lachesis_group2,Sbro
Azeb,Sbro,HiC_scaffold_16.0,Lachesis_group2,Azeb_vs_Sbro: 252_1,104672620,105179154,18483,18494,0_18481,0_18492,7,27912584,28270323,3697,3704,1_13657,1_13664,7,-,28270323,27912584,3704,3697,1_13664,1_13657,Lachesis_group2,Sbro
Azeb,Sbro,HiC_scaffold_17.0,Lachesis_group14,Azeb_vs_Sbro: 256_1,14498010,36010058,18809,19168,0_18807,0_19165,31,9660965,13351814,18199,18285,1_9308,1_9394,31,-,13351814,9660965,18285,18199,1_9394,1_9308,Lachesis_group14,Sbro
Azeb,Sbro,HiC_scaffold_17.0,Lachesis_group14,Azeb_vs_Sbro: 257_1,39240323,80752020,19221,19799,0_19219,0_19797,55,13626064,36600076,18292,18856,1_9401,1_9965,55,-,36600076,13626064,18856,18292,1_9965,1_9401,Lachesis_group14,Sbro
Azeb,Sbro,HiC_scaffold_17.0,Lachesis_group14,Azeb_vs_Sbro: 258_1,73030642,82913793,19672,19836,0_19670,0_19834,25,4043476,9658384,18067,18198,1_9176,1_9307,25,-,9658384,4043476,18198,18067,1_9307,1_9176,Lachesis_group14,Sbro
Azeb,Sbro,HiC_scaffold_18.0,Lachesis_group8,Azeb_vs_Sbro: 259_1,2357149,2702465,19887,19896,0_19885,0_19894,6,22135129,22280846,11467,11472,1_21418,1_21423,6,-,22280846,22135129,11472,11467,1_21423,1_21418,Lachesis_group8,Sbro
Azeb,Sbro,HiC_scaffold_18.0,Lachesis_group8,Azeb_vs_Sbro: 260_1,5125412,6273227,19921,19950,0_19919,0_19948,16,37694599,38495693,11915,11935,1_21866,1_21886,16,-,38495693,37694599,11935,11915,1_21886,1_21866,Lachesis_group8,Sbro
Azeb,Sbro,HiC_scaffold_18.0,Lachesis_group8,Azeb_vs_Sbro: 261_1,6401407,7822813,19953,19983,0_19951,0_19981,10,5125536,5757091,10990,11015,1_20941,1_20966,10,-,5757091,5125536,11015,10990,1_20966,1_20941,Lachesis_group8,Sbro
Azeb,Sbro,HiC_scaffold_18.0,Lachesis_group8,Azeb_vs_Sbro: 263_1,9081036,11274441,20003,20039,0_20000,0_20037,17,19301388,19949294,11415,11436,1_21366,1_21387,17,-,19949294,19301388,11436,11415,1_21387,1_21366,Lachesis_group8,Sbro
Azeb,Sbro,HiC_scaffold_18.0,Lachesis_group8,Azeb_vs_Sbro: 266_1,21880564,24422851,20197,20215,0_20195,0_20213,8,41167775,41680892,12025,12047,1_21974,1_21996,8,-,41680892,41167775,12047,12025,1_21996,1_21974,Lachesis_group8,Sbro
Azeb,Sbro,HiC_scaffold_18.0,Lachesis_group8,Azeb_vs_Sbro: 268_1,29380252,29975279,20286,20293,0_20284,0_20291,7,13046733,13399854,11227,11235,1_21178,1_21186,7,-,13399854,13046733,11235,11227,1_21186,1_21178,Lachesis_group8,Sbro
Azeb,Sbro,HiC_scaffold_18.0,Lachesis_group8,Azeb_vs_Sbro: 270_1,32064824,33350653,20338,20358,0_20336,0_20356,10,28814807,29220200,11665,11678,1_21616,1_21629,10,-,29220200,28814807,11678,11665,1_21629,1_21616,Lachesis_group8,Sbro
Azeb,Sbro,HiC_scaffold_18.0,Lachesis_group8,Azeb_vs_Sbro: 275_1,53686176,55509617,20669,20701,0_20667,0_20699,16,29756595,30787739,11700,11733,1_21651,1_21684,16,-,30787739,29756595,11733,11700,1_21684,1_21651,Lachesis_group8,Sbro
Azeb,Sbro,HiC_scaffold_18.0,Lachesis_group8,Azeb_vs_Sbro: 276_1,55737083,61382658,20708,20794,0_20706,0_20792,19,40930494,44866827,12014,12128,1_21963,1_22077,19,-,44866827,40930494,12128,12014,1_22077,1_21963,Lachesis_group8,Sbro
Azeb,Sbro,HiC_scaffold_18.0,Lachesis_group8,Azeb_vs_Sbro: 277_1,59098976,59999581,20753,20774,0_20751,0_20772,6,34623983,36147351,11841,11868,1_21792,1_21819,6,-,36147351,34623983,11868,11841,1_21819,1_21792,Lachesis_group8,Sbro
Azeb,Sbro,HiC_scaffold_18.0,Lachesis_group8,Azeb_vs_Sbro: 279_1,63449371,63909794,20830,20845,0_20828,0_20843,9,307163,647396,10849,10858,1_20800,1_20809,9,-,647396,307163,10858,10849,1_20809,1_20800,Lachesis_group8,Sbro
Azeb,Sbro,HiC_scaffold_18.0,Lachesis_group8,Azeb_vs_Sbro: 280_1,63952557,64815422,20846,20859,0_20844,0_20857,8,12731974,13012386,11218,11225,1_21169,1_21176,8,-,13012386,12731974,11225,11218,1_21176,1_21169,Lachesis_group8,Sbro
Azeb,Sbro,HiC_scaffold_18.0,Lachesis_group8,Azeb_vs_Sbro: 288_1,92743094,93223079,21339,21348,0_21337,0_21346,6,36449921,36667477,11880,11887,1_21831,1_21838,6,-,36667477,36449921,11887,11880,1_21838,1_21831,Lachesis_group8,Sbro
Azeb,Sbro,HiC_scaffold_19.0,Lachesis_group7,Azeb_vs_Sbro: 289_1,3857684,11384937,21395,21512,0_21393,0_21510,39,10205773,23304016,9864,10244,1_19815,1_20195,39,-,23304016,10205773,10244,9864,1_20195,1_19815,Lachesis_group7,Sbro
Azeb,Sbro,HiC_scaffold_19.0,Lachesis_group7,Azeb_vs_Sbro: 292_1,20008432,21209799,21645,21663,0_21643,0_21661,12,16656309,17437947,10045,10065,1_19996,1_20016,12,-,17437947,16656309,10065,10045,1_20016,1_19996,Lachesis_group7,Sbro
Azeb,Sbro,HiC_scaffold_19.0,Lachesis_group7,Azeb_vs_Sbro: 296_1,63706672,63942405,22293,22298,0_22291,0_22296,6,8370652,8502031,9813,9823,1_19764,1_19774,6,-,8502031,8370652,9823,9813,1_19774,1_19764,Lachesis_group7,Sbro
Azeb,Sbro,HiC_scaffold_19.0,Lachesis_group7,Azeb_vs_Sbro: 297_1,68937317,74838740,22373,22471,0_22371,0_22469,10,1943454,3244256,9623,9666,1_19574,1_19617,10,-,3244256,1943454,9666,9623,1_19617,1_19574,Lachesis_group7,Sbro
Azeb,Sbro,HiC_scaffold_19.0,Lachesis_group7,Azeb_vs_Sbro: 301_1,88025100,101143078,22685,22853,0_22683,0_22851,22,5732333,9179489,9741,9837,1_19692,1_19788,22,-,9179489,5732333,9837,9741,1_19788,1_19692,Lachesis_group7,Sbro
Azeb,Sbro,HiC_scaffold_2.0,Lachesis_group10,Azeb_vs_Sbro: 11_1,36646105,41674684,1779,1872,0_1775,0_1868,36,3627038,8339531,13473,13589,1_4586,1_4701,36,-,8339531,3627038,13589,13473,1_4701,1_4586,Lachesis_group10,Sbro
Azeb,Sbro,HiC_scaffold_2.0,Lachesis_group10,Azeb_vs_Sbro: 12_1,41834212,57426447,1874,2128,0_1870,0_2124,62,24505415,31399507,14055,14271,1_5167,1_5383,62,-,31399507,24505415,14271,14055,1_5383,1_5167,Lachesis_group10,Sbro
Azeb,Sbro,HiC_scaffold_2.0,Lachesis_group10,Azeb_vs_Sbro: 13_1,47146368,48170696,1971,1982,0_1967,0_1978,10,2032312,2736115,13421,13435,1_4535,1_4549,10,-,2736115,2032312,13435,13421,1_4549,1_4535,Lachesis_group10,Sbro
Azeb,Sbro,HiC_scaffold_2.0,Lachesis_group10,Azeb_vs_Sbro: 17_1,66569804,96826298,2274,2682,0_2270,0_2678,33,17162144,19591696,13795,13879,1_4907,1_4991,33,-,19591696,17162144,13879,13795,1_4991,1_4907,Lachesis_group10,Sbro
Azeb,Sbro,HiC_scaffold_2.0,Lachesis_group10,Azeb_vs_Sbro: 18_1,69503029,70560540,2319,2327,0_2315,0_2323,6,26547363,26986572,14126,14132,1_5238,1_5244,6,-,26986572,26547363,14132,14126,1_5244,1_5238,Lachesis_group10,Sbro
Azeb,Sbro,HiC_scaffold_2.0,Lachesis_group10,Azeb_vs_Sbro: 20_1,97430771,98072443,2694,2708,0_2690,0_2704,7,344133,770654,13372,13379,1_4486,1_4493,7,-,770654,344133,13379,13372,1_4493,1_4486,Lachesis_group10,Sbro
Azeb,Sbro,HiC_scaffold_2.0,Lachesis_group10,Azeb_vs_Sbro: 2_1,1378160,12014886,1206,1393,0_1202,0_1389,35,6189629,10020794,13540,13622,1_4653,1_4734,35,-,10020794,6189629,13622,13540,1_4734,1_4653,Lachesis_group10,Sbro
Azeb,Sbro,HiC_scaffold_2.0,Lachesis_group10,Azeb_vs_Sbro: 3_1,2788799,4881646,1233,1261,0_1229,0_1257,12,40589888,41244661,14528,14547,1_5640,1_5659,12,-,41244661,40589888,14547,14528,1_5659,1_5640,Lachesis_group10,Sbro
Azeb,Sbro,HiC_scaffold_2.0,Lachesis_group10,Azeb_vs_Sbro: 5_1,16401960,18623467,1462,1501,0_1458,0_1497,20,37966156,40434679,14437,14516,1_5549,1_5628,20,-,40434679,37966156,14516,14437,1_5628,1_5549,Lachesis_group10,Sbro
Azeb,Sbro,HiC_scaffold_2.0,Lachesis_group10,Azeb_vs_Sbro: 6_1,18972914,23830797,1511,1576,0_1507,0_1572,9,31324097,31782437,14267,14282,1_5379,1_5394,9,-,31782437,31324097,14282,14267,1_5394,1_5379,Lachesis_group10,Sbro
Azeb,Sbro,HiC_scaffold_2.0,Lachesis_group10,Azeb_vs_Sbro: 9_1,26583220,27135058,1622,1630,0_1618,0_1626,6,11494680,11736124,13657,13666,1_4769,1_4778,6,-,11736124,11494680,13666,13657,1_4778,1_4769,Lachesis_group10,Sbro
Azeb,Sbro,HiC_scaffold_21.0,Lachesis_group3,Azeb_vs_Sbro: 302_1,5653689,6481991,22945,22957,0_22943,0_22955,10,23361468,23891545,4930,4944,1_14883,1_14897,10,-,23891545,23361468,4944,4930,1_14897,1_14883,Lachesis_group3,Sbro
Azeb,Sbro,HiC_scaffold_21.0,Lachesis_group3,Azeb_vs_Sbro: 303_1,7480962,7975027,22974,22981,0_22972,0_22979,7,10251683,10572334,4598,4606,1_14553,1_14561,7,-,10572334,10251683,4606,4598,1_14561,1_14553,Lachesis_group3,Sbro
Azeb,Sbro,HiC_scaffold_21.0,Lachesis_group3,Azeb_vs_Sbro: 305_1,11805059,12493159,23043,23055,0_23041,0_23053,7,34073043,34263878,5191,5198,1_15143,1_15150,7,-,34263878,34073043,5198,5191,1_15150,1_15143,Lachesis_group3,Sbro
Azeb,Sbro,HiC_scaffold_21.0,Lachesis_group3,Azeb_vs_Sbro: 308_1,38214473,38728481,23300,23314,0_23298,0_23312,9,8000840,8265809,4540,4550,1_14495,1_14505,9,-,8265809,8000840,4550,4540,1_14505,1_14495,Lachesis_group3,Sbro
Azeb,Sbro,HiC_scaffold_21.0,Lachesis_group3,Azeb_vs_Sbro: 310_1,44916099,45628536,23399,23415,0_23397,0_23413,11,13616206,13971189,4666,4682,1_14621,1_14637,11,-,13971189,13616206,4682,4666,1_14637,1_14621,Lachesis_group3,Sbro
Azeb,Sbro,HiC_scaffold_21.0,Lachesis_group3,Azeb_vs_Sbro: 311_1,50133870,55004937,23480,23541,0_23478,0_23539,22,32562226,38750827,5151,5287,1_15103,1_15239,22,-,38750827,32562226,5287,5151,1_15239,1_15103,Lachesis_group3,Sbro
Azeb,Sbro,HiC_scaffold_21.0,Lachesis_group3,Azeb_vs_Sbro: 313_1,62515612,96231867,23646,24132,0_23644,0_24130,27,35522685,49219478,5225,5602,1_15177,1_15553,27,-,49219478,35522685,5602,5225,1_15553,1_15177,Lachesis_group3,Sbro
Azeb,Sbro,HiC_scaffold_21.0,Lachesis_group3,Azeb_vs_Sbro: 314_1,67791419,68772406,23728,23742,0_23726,0_23740,8,9790887,10108890,4584,4591,1_14539,1_14546,8,-,10108890,9790887,4591,4584,1_14546,1_14539,Lachesis_group3,Sbro
Azeb,Sbro,HiC_scaffold_3.0,Lachesis_group17,Azeb_vs_Sbro: 22_1,8167759,23110985,2885,3129,0_2881,0_3125,44,22333501,26616703,20908,21020,1_12013,1_12125,44,-,26616703,22333501,21020,20908,1_12125,1_12013,Lachesis_group17,Sbro
Azeb,Sbro,HiC_scaffold_4.0,Lachesis_group15,Azeb_vs_Sbro: 24_1,17754529,18852289,4081,4092,0_4077,0_4088,8,2023876,2358814,18908,18916,1_10016,1_10024,8,-,2358814,2023876,18916,18908,1_10024,1_10016,Lachesis_group15,Sbro
