Orthogroup	Species	Tgra	Orthologs
OG0001009	Azeb	KUTeg_010793, KUTeg_024684, KUTeg_020737	mikado.HiC_scaffold_19.0G612.1
OG0001010	Azeb	KUTeg_006565, KUTeg_018685, KUTeg_011133, KUTeg_019073, KUTeg_001308	mikado.HiC_scaffold_10.0G725.1, mikado.HiC_scaffold_19.0G896.1
OG0001011	Azeb	KUTeg_010735, KUTeg_010834, KUTeg_010833, KUTeg_010967	mikado.HiC_scaffold_10.0G737.2, mikado.HiC_scaffold_10.0G737.1
OG0001011	Sbro	KUTeg_010735, KUTeg_010834, KUTeg_010833, KUTeg_010967	EVM0005047.1
OG0001012	Azeb	KUTeg_018898, KUTeg_019981, KUTeg_018902, KUTeg_010710	mikado.HiC_scaffold_10.0G839.1, mikado.HiC_scaffold_10.0G843.1
OG0001012	Sbro	KUTeg_018898, KUTeg_019981, KUTeg_018902, KUTeg_010710	EVM0012696.1
OG0001013	Azeb	KUTeg_024135, KUTeg_002389	mikado.HiC_scaffold_11.0G546.1, mikado.HiC_scaffold_18.0G575.1, mikado.HiC_scaffold_11.0G237.1, mikado.HiC_scaffold_21.0G1080.1
OG0001013	Sbro	KUTeg_024135, KUTeg_002389	EVM0013972.1
OG0001014	Azeb	KUTeg_001664, KUTeg_000899	mikado.HiC_scaffold_11.0G293.2, mikado.HiC_scaffold_11.0G293.4, mikado.HiC_scaffold_11.0G293.1
OG0001014	Sbro	KUTeg_001664, KUTeg_000899	EVM0020311.1, EVM0003277.1
OG0001015	Azeb	KUTeg_014693	mikado.HiC_scaffold_11.0G344.1, mikado.HiC_scaffold_14.0G164.1, mikado.HiC_scaffold_14.0G166.1, mikado.HiC_scaffold_11.0G635.1, mikado.HiC_scaffold_19.0G1285.1, mikado.HiC_scaffold_19.0G745.1
OG0001016	Azeb	KUTeg_001551	mikado.HiC_scaffold_11.0G382.2, mikado.HiC_scaffold_11.0G382.1, mikado.HiC_scaffold_11.0G379.1, mikado.HiC_scaffold_11.0G381.1
OG0001016	Sbro	KUTeg_001551	EVM0011734.1, EVM0001469.1
OG0001017	Azeb	KUTeg_001915	mikado.HiC_scaffold_11.0G459.1
OG0001017	Sbro	KUTeg_001915	EVM0017857.1, EVM0004843.1, EVM0009610.1, EVM0015264.1, EVM0019462.1
OG0001018	Azeb	KUTeg_016979	mikado.HiC_scaffold_11.0G505.1, mikado.HiC_scaffold_11.0G503.1
OG0001018	Sbro	KUTeg_016979	EVM0000669.1
OG0001018	Azeb	KUTeg_008284	mikado.HiC_scaffold_17.0G756.1
OG0001018	Sbro	KUTeg_008284	EVM0016093.1
OG0001020	Azeb	KUTeg_019315	mikado.HiC_scaffold_18.0G937.1
OG0001020	Sbro	KUTeg_019315	EVM0015876.1, EVM0017512.1
OG0001022	Azeb	KUTeg_010104, KUTeg_023326, KUTeg_023327	mikado.HiC_scaffold_12.0G36.1
OG0001022	Sbro	KUTeg_010104, KUTeg_023326, KUTeg_023327	EVM0023367.1
OG0001022	Azeb	KUTeg_023775	mikado.HiC_scaffold_12.0G37.1
OG0001023	Azeb	KUTeg_014738	mikado.HiC_scaffold_17.0G2.1
OG0001023	Sbro	KUTeg_014738	EVM0021795.1, EVM0009664.1
OG0001024	Azeb	KUTeg_005821, KUTeg_005824, KUTeg_015867	mikado.HiC_scaffold_13.0G154.1
OG0001024	Sbro	KUTeg_005821, KUTeg_005824, KUTeg_015867	EVM0019357.1, EVM0004998.1, EVM0009364.1
OG0001025	Azeb	KUTeg_016769, KUTeg_015903	mikado.HiC_scaffold_13.0G157.1
OG0001025	Sbro	KUTeg_016769, KUTeg_015903	EVM0017955.1
OG0001025	Azeb	KUTeg_016444	mikado.HiC_scaffold_13.0G156.1
OG0001025	Sbro	KUTeg_016444	EVM0001088.1
OG0001026	Azeb	KUTeg_019462	mikado.HiC_scaffold_13.0G667.1
OG0001026	Sbro	KUTeg_019462	EVM0006520.1, EVM0014732.1
OG0001027	Azeb	KUTeg_019983, KUTeg_011176	mikado.HiC_scaffold_13.0G364.1, mikado.HiC_scaffold_13.0G1168.1, mikado.HiC_scaffold_13.0G1232.1, mikado.HiC_scaffold_13.0G1169.1
OG0001027	Sbro	KUTeg_019983, KUTeg_011176	EVM0009128.1
OG0001028	Azeb	KUTeg_016077	mikado.HiC_scaffold_13.0G1157.1
OG0001028	Sbro	KUTeg_016077	EVM0012638.1
OG0001028	Azeb	KUTeg_016208	mikado.HiC_scaffold_13.0G389.1
OG0001028	Sbro	KUTeg_016208	EVM0014832.1, EVM0017714.1
OG0001029	Azeb	KUTeg_016430	mikado.HiC_scaffold_13.0G486.1
OG0001029	Sbro	KUTeg_016430	EVM0017024.1
OG0001029	Azeb	KUTeg_016963	mikado.HiC_scaffold_13.0G489.1
OG0001029	Sbro	KUTeg_016963	EVM0005973.1
OG0001030	Azeb	KUTeg_016389	mikado.HiC_scaffold_13.0G534.1
OG0001030	Sbro	KUTeg_016389	EVM0011376.1
OG0001030	Azeb	KUTeg_016140, KUTeg_016144	mikado.HiC_scaffold_13.0G513.1
OG0001030	Sbro	KUTeg_016140, KUTeg_016144	EVM0007629.1
OG0001031	Azeb	KUTeg_021677	mikado.HiC_scaffold_13.0G784.1, mikado.HiC_scaffold_12.3160685G507.1, mikado.HiC_scaffold_13.0G792.1, mikado.HiC_scaffold_13.0G783.1, mikado.HiC_scaffold_13.0G560.1
OG0001031	Sbro	KUTeg_021677	EVM0006053.1
OG0001032	Azeb	KUTeg_006345, KUTeg_006347	mikado.HiC_scaffold_15.0G184.1, mikado.HiC_scaffold_13.0G733.1, mikado.HiC_scaffold_13.0G734.1
OG0001032	Sbro	KUTeg_006345	EVM0015198.1
OG0001032	Sbro	KUTeg_006347	EVM0006491.1
OG0001035	Azeb	KUTeg_016372, KUTeg_016375	mikado.HiC_scaffold_13.0G1324.1
OG0001035	Sbro	KUTeg_016372	EVM0008541.1
OG0001035	Sbro	KUTeg_016375	EVM0013793.2, EVM0017632.1
OG0001038	Azeb	KUTeg_004764, KUTeg_005030	mikado.HiC_scaffold_14.0G13.1, mikado.HiC_scaffold_14.0G14.1
OG0001038	Sbro	KUTeg_004764	EVM0000643.1, EVM0012069.1
OG0001038	Sbro	KUTeg_005030	EVM0015362.1
OG0001040	Azeb	KUTeg_005297, KUTeg_005296	mikado.HiC_scaffold_14.0G866.1, mikado.HiC_scaffold_14.0G213.1, mikado.HiC_scaffold_18.0G220.1, mikado.HiC_scaffold_14.0G872.1
OG0001040	Sbro	KUTeg_005297, KUTeg_005296	EVM0022811.1
OG0001041	Azeb	KUTeg_005026, KUTeg_005404, KUTeg_005144, KUTeg_005143	mikado.HiC_scaffold_14.0G301.1
OG0001041	Sbro	KUTeg_005026	EVM0015389.1
OG0001041	Sbro	KUTeg_005404, KUTeg_005144, KUTeg_005143	EVM0001986.1
OG0001043	Azeb	KUTeg_018667, KUTeg_011591, KUTeg_011744, KUTeg_018682, KUTeg_018703, KUTeg_018663	mikado.HiC_scaffold_14.0G590.1
OG0001045	Sbro	KUTeg_013223	EVM0013712.1, EVM0023366.1
OG0001045	Azeb	KUTeg_013223	mikado.HiC_scaffold_16.0G1392.1, mikado.HiC_scaffold_16.0G1393.1
OG0001046	Azeb	KUTeg_004724	mikado.HiC_scaffold_14.0G830.5, mikado.HiC_scaffold_14.0G830.1, mikado.HiC_scaffold_14.0G830.4, mikado.HiC_scaffold_14.0G830.6, mikado.HiC_scaffold_14.0G832.1
OG0001046	Sbro	KUTeg_004724	EVM0019113.1
OG0001047	Azeb	KUTeg_007362, KUTeg_013135, KUTeg_013132, KUTeg_013134	mikado.HiC_scaffold_14.0G1010.1
OG0001047	Sbro	KUTeg_007362	EVM0015808.1
OG0001047	Sbro	KUTeg_013135, KUTeg_013132, KUTeg_013134	EVM0001251.1
OG0001048	Azeb	KUTeg_004927	mikado.HiC_scaffold_14.0G1169.1
OG0001048	Sbro	KUTeg_004927	EVM0018110.1, EVM0023722.1
OG0001048	Azeb	KUTeg_005157	mikado.HiC_scaffold_14.0G1099.1
OG0001048	Sbro	KUTeg_005157	EVM0001151.1
OG0001050	Azeb	KUTeg_021137	mikado.HiC_scaffold_15.0G69.1, mikado.HiC_scaffold_15.0G667.1, mikado.HiC_scaffold_15.0G328.1
OG0001050	Sbro	KUTeg_021137	EVM0010857.1
OG0001052	Azeb	KUTeg_015772, KUTeg_015774, KUTeg_015708, KUTeg_015773, KUTeg_015731	mikado.HiC_scaffold_15.0G113.1
OG0001052	Sbro	KUTeg_015772, KUTeg_015774, KUTeg_015708, KUTeg_015773, KUTeg_015731	EVM0001965.1
OG0001053	Azeb	KUTeg_020470	mikado.HiC_scaffold_15.0G152.1, mikado.HiC_scaffold_15.0G155.1, mikado.HiC_scaffold_15.0G154.1, mikado.HiC_scaffold_15.0G153.1
OG0001053	Sbro	KUTeg_020470	EVM0022068.1, EVM0004019.1
OG0001054	Azeb	KUTeg_020881	mikado.HiC_scaffold_15.0G188.1, mikado.HiC_scaffold_15.0G189.2, mikado.HiC_scaffold_15.0G189.1
OG0001054	Sbro	KUTeg_020881	EVM0013538.1, EVM0015660.1, EVM0014386.1
OG0001055	Azeb	KUTeg_021230	mikado.HiC_scaffold_15.0G199.1
OG0001055	Azeb	KUTeg_004387, KUTeg_021235	mikado.HiC_scaffold_15.0G200.1
OG0001055	Sbro	KUTeg_004387	EVM0016599.1
OG0001055	Sbro	KUTeg_021235	EVM0022645.1
OG0001056	Azeb	KUTeg_020431, KUTeg_020433	mikado.HiC_scaffold_15.0G228.1, mikado.HiC_scaffold_15.0G227.1, mikado.HiC_scaffold_15.0G226.1
OG0001056	Sbro	KUTeg_020431	EVM0017007.1
OG0001056	Sbro	KUTeg_020433	EVM0012928.1
OG0001057	Azeb	KUTeg_020758	mikado.HiC_scaffold_15.0G313.1
OG0001057	Sbro	KUTeg_020758	EVM0003982.1
OG0001057	Sbro	KUTeg_020763, KUTeg_020757	EVM0015111.1
OG0001057	Azeb	KUTeg_020763, KUTeg_020757	mikado.HiC_scaffold_15.0G314.1
OG0001058	Azeb	KUTeg_006971	mikado.HiC_scaffold_12.3160685G539.1, mikado.HiC_scaffold_12.3160685G540.1
OG0001058	Sbro	KUTeg_006971	EVM0009985.1
OG0001059	Azeb	KUTeg_015045, KUTeg_010826, KUTeg_022399, KUTeg_016316, KUTeg_010825	mikado.HiC_scaffold_15.0G569.1
OG0001059	Sbro	KUTeg_015045, KUTeg_010826, KUTeg_022399, KUTeg_016316, KUTeg_010825	EVM0014277.1
OG0001060	Sbro	KUTeg_020956	EVM0010886.1
OG0001060	Azeb	KUTeg_020956	mikado.HiC_scaffold_17.0G213.1
OG0001061	Azeb	KUTeg_012142, KUTeg_009489	mikado.HiC_scaffold_15.0G670.1, mikado.HiC_scaffold_19.0G1355.1, mikado.HiC_scaffold_19.0G1344.1
OG0001061	Sbro	KUTeg_012142, KUTeg_009489	EVM0023547.1, EVM0022268.1
OG0001062	Azeb	KUTeg_020845, KUTeg_020842	mikado.HiC_scaffold_15.0G802.1, mikado.HiC_scaffold_15.0G803.1
OG0001062	Sbro	KUTeg_020845	EVM0009979.1
OG0001062	Sbro	KUTeg_020842	EVM0000319.1
OG0001063	Azeb	KUTeg_021279	mikado.HiC_scaffold_15.0G2059.1
OG0001063	Sbro	KUTeg_021279	EVM0024028.1
OG0001063	Azeb	KUTeg_021281	mikado.HiC_scaffold_15.0G942.1, mikado.HiC_scaffold_15.0G937.1
OG0001063	Sbro	KUTeg_021281	EVM0006008.1
OG0001064	Azeb	KUTeg_019888, KUTeg_020062, KUTeg_019879	mikado.HiC_scaffold_15.0G1112.1, mikado.HiC_scaffold_15.0G1111.1
OG0001064	Sbro	KUTeg_019888	EVM0018126.1
OG0001064	Sbro	KUTeg_020062, KUTeg_019879	EVM0019349.1
OG0001066	Azeb	KUTeg_020599, KUTeg_020126, KUTeg_011028	mikado.HiC_scaffold_15.0G1213.1
OG0001066	Sbro	KUTeg_020599, KUTeg_020126	EVM0023091.1
OG0001066	Sbro	KUTeg_011028	EVM0011936.1, EVM0019592.1
OG0001067	Azeb	KUTeg_022803	mikado.HiC_scaffold_15.0G1221.1
OG0001067	Azeb	KUTeg_022836, KUTeg_022802	mikado.HiC_scaffold_8.8335562G1214.1, mikado.HiC_scaffold_19.0G539.1
OG0001067	Sbro	KUTeg_022836, KUTeg_022802	EVM0009037.1
OG0001068	Sbro	KUTeg_020515	EVM0002218.1
OG0001068	Azeb	KUTeg_020515	mikado.HiC_scaffold_15.0G1307.1
OG0001068	Azeb	KUTeg_021376, KUTeg_021168	mikado.HiC_scaffold_15.0G2328.1
OG0001068	Sbro	KUTeg_021376, KUTeg_021168	EVM0017605.1
OG0001069	Azeb	KUTeg_020231	mikado.HiC_scaffold_15.0G1435.1, mikado.HiC_scaffold_15.0G1436.1
OG0001069	Sbro	KUTeg_020231	EVM0018344.1, EVM0023114.1, EVM0001866.1, EVM0007599.1
OG0001070	Azeb	KUTeg_005306	mikado.HiC_scaffold_15.0G1978.1
OG0001070	Sbro	KUTeg_005306	EVM0020658.1
OG0001070	Azeb	KUTeg_007412	mikado.HiC_scaffold_15.0G1496.1, mikado.HiC_scaffold_15.0G1979.1, mikado.HiC_scaffold_15.0G1980.1
OG0001071	Azeb	KUTeg_015371, KUTeg_015362, KUTeg_015370, KUTeg_011623	mikado.HiC_scaffold_15.0G1513.1
OG0001071	Sbro	KUTeg_015371, KUTeg_015362, KUTeg_015370	EVM0001197.1
OG0001071	Sbro	KUTeg_011623	EVM0015855.1
OG0001072	Azeb	KUTeg_012846, KUTeg_017203, KUTeg_012258, KUTeg_011475, KUTeg_012845	mikado.HiC_scaffold_15.0G1577.1
OG0001072	Sbro	KUTeg_012846, KUTeg_017203, KUTeg_012258, KUTeg_011475, KUTeg_012845	EVM0011390.1
OG0001073	Azeb	KUTeg_022827, KUTeg_022960	mikado.HiC_scaffold_15.0G1603.1
OG0001073	Sbro	KUTeg_022827	EVM0021733.1, EVM0022699.1
OG0001073	Sbro	KUTeg_022960	EVM0000946.1, EVM0008563.1
OG0001074	Azeb	KUTeg_011533	mikado.HiC_scaffold_15.0G1732.1
OG0001074	Sbro	KUTeg_011533	EVM0016553.1
OG0001075	Azeb	KUTeg_020927, KUTeg_021273, KUTeg_020389	mikado.HiC_scaffold_15.0G2127.1
OG0001075	Sbro	KUTeg_020927, KUTeg_021273, KUTeg_020389	EVM0000758.1
OG0001076	Sbro	KUTeg_012396, KUTeg_012395	EVM0006607.1
OG0001076	Azeb	KUTeg_012396	mikado.HiC_scaffold_15.0G2277.1
OG0001076	Azeb	KUTeg_012395	mikado.HiC_scaffold_15.0G2276.1, mikado.HiC_scaffold_15.0G2276.3, mikado.HiC_scaffold_15.0G2276.2
OG0001077	Azeb	KUTeg_020446, KUTeg_020454, KUTeg_020455	mikado.HiC_scaffold_15.0G2372.1, mikado.HiC_scaffold_15.0G2373.1
OG0001077	Sbro	KUTeg_020446, KUTeg_020454, KUTeg_020455	EVM0004420.1, EVM0011313.1
OG0001078	Azeb	KUTeg_013738	mikado.HiC_scaffold_16.0G32.1
OG0001078	Sbro	KUTeg_013738	EVM0012201.1
OG0001078	Azeb	KUTeg_014287	mikado.HiC_scaffold_16.0G38.1, mikado.HiC_scaffold_16.0G35.1
OG0001078	Sbro	KUTeg_014287	EVM0019757.1
OG0001079	Azeb	KUTeg_013697	mikado.HiC_scaffold_16.0G237.1
OG0001079	Sbro	KUTeg_013697	EVM0018874.1, EVM0013150.1
OG0001080	Azeb	KUTeg_014194	mikado.HiC_scaffold_16.0G255.1
OG0001080	Sbro	KUTeg_014194	EVM0021090.1
OG0001080	Azeb	KUTeg_022241, KUTeg_014068	mikado.HiC_scaffold_18.0G946.1
OG0001080	Sbro	KUTeg_022241, KUTeg_014068	EVM0008511.2
OG0001082	Azeb	KUTeg_013939	mikado.HiC_scaffold_16.0G394.1
OG0001082	Sbro	KUTeg_013939	EVM0010462.1, EVM0010321.1, EVM0004829.1, EVM0002325.1, EVM0005456.1
OG0001083	Azeb	KUTeg_014302	mikado.HiC_scaffold_16.0G610.1
OG0001083	Sbro	KUTeg_014302	EVM0004805.1, EVM0018184.1, EVM0019459.1, EVM0016037.1, EVM0023667.1
OG0001085	Azeb	KUTeg_014297, KUTeg_014292	mikado.HiC_scaffold_16.0G621.1
OG0001085	Sbro	KUTeg_014297	EVM0004341.1
OG0001085	Sbro	KUTeg_014292	EVM0002813.1, EVM0015059.1
OG0001086	Azeb	KUTeg_013639	mikado.HiC_scaffold_16.0G840.1
OG0001086	Sbro	KUTeg_013639	EVM0007725.1
OG0001087	Azeb	KUTeg_013548	mikado.HiC_scaffold_16.0G1140.1, mikado.HiC_scaffold_16.0G903.1, mikado.HiC_scaffold_16.0G900.1, mikado.HiC_scaffold_16.0G905.1
OG0001087	Sbro	KUTeg_013548	EVM0023770.1, EVM0023398.1
OG0001088	Azeb	KUTeg_011851, KUTeg_013373, KUTeg_013374, KUTeg_011911, KUTeg_013955, KUTeg_013950	mikado.HiC_scaffold_16.0G1081.1
OG0001089	Azeb	KUTeg_014343	mikado.HiC_scaffold_16.0G1175.1
OG0001089	Sbro	KUTeg_014343	EVM0001268.1, EVM0006728.1, EVM0009964.1, EVM0008284.1, EVM0017906.1
OG0001090	Sbro	KUTeg_012863, KUTeg_016801	EVM0023638.1
OG0001090	Azeb	KUTeg_012863, KUTeg_016801	mikado.HiC_scaffold_16.0G1350.1, mikado.HiC_scaffold_16.0G1325.1, mikado.HiC_scaffold_16.0G1351.1, mikado.HiC_scaffold_16.0G1326.1
OG0001091	Azeb	KUTeg_013130, KUTeg_013129, KUTeg_013131, KUTeg_013133	mikado.HiC_scaffold_16.0G1455.1, mikado.HiC_scaffold_16.0G1455.4
OG0001091	Sbro	KUTeg_013130, KUTeg_013129, KUTeg_013131, KUTeg_013133	EVM0004080.2
OG0001092	Azeb	KUTeg_014239	mikado.HiC_scaffold_16.0G1514.1
OG0001092	Sbro	KUTeg_014239	EVM0020652.1
OG0001093	Azeb	KUTeg_007225	mikado.HiC_scaffold_12.3160685G1624.1, mikado.HiC_scaffold_16.0G1579.1, mikado.HiC_scaffold_12.3160685G1621.1, mikado.HiC_scaffold_12.3160685G1623.1, mikado.HiC_scaffold_12.3160685G1620.1
OG0001093	Sbro	KUTeg_007225	EVM0004541.1
OG0001094	Azeb	KUTeg_012469, KUTeg_013925, KUTeg_015043	mikado.HiC_scaffold_16.0G1825.1
OG0001094	Sbro	KUTeg_012469	EVM0023982.1
OG0001094	Sbro	KUTeg_013925, KUTeg_015043	EVM0021653.1, EVM0005987.1
OG0001095	Azeb	KUTeg_011268, KUTeg_008411	mikado.HiC_scaffold_17.0G94.1, mikado.HiC_scaffold_17.0G267.1
OG0001095	Sbro	KUTeg_011268, KUTeg_008411	EVM0007802.1, EVM0016411.1, EVM0016174.1
OG0001097	Azeb	KUTeg_004929, KUTeg_005217, KUTeg_005216	mikado.HiC_scaffold_17.0G257.1, mikado.HiC_scaffold_17.0G1108.1
OG0001097	Sbro	KUTeg_004929, KUTeg_005217, KUTeg_005216	EVM0011750.1, EVM0004050.1
OG0001099	Azeb	KUTeg_019733, KUTeg_022693	mikado.HiC_scaffold_17.0G395.1
OG0001099	Sbro	KUTeg_019733	EVM0011813.1
OG0001099	Sbro	KUTeg_022693	EVM0003015.1, EVM0003876.1, EVM0005566.1
OG0001100	Azeb	KUTeg_020573, KUTeg_001610, KUTeg_011942, KUTeg_012092	mikado.HiC_scaffold_17.0G684.1, mikado.HiC_scaffold_17.0G679.1, mikado.HiC_scaffold_17.0G681.1
OG0001101	Azeb	KUTeg_008546, KUTeg_008544, KUTeg_008210, KUTeg_008543	mikado.HiC_scaffold_17.0G1020.1
OG0001101	Sbro	KUTeg_008546, KUTeg_008544, KUTeg_008210	EVM0007425.1
OG0001101	Sbro	KUTeg_008543	EVM0018933.1
OG0001102	Sbro	KUTeg_008874, KUTeg_011395, KUTeg_008880, KUTeg_008875	EVM0019064.1
OG0001102	Azeb	KUTeg_008874	mikado.HiC_scaffold_17.0G1091.1
OG0001102	Azeb	KUTeg_011395, KUTeg_008880, KUTeg_008875	mikado.HiC_scaffold_17.0G1090.1
OG0001103	Azeb	KUTeg_008047, KUTeg_009296	mikado.HiC_scaffold_17.0G1135.1
OG0001103	Sbro	KUTeg_008047, KUTeg_009296	EVM0006579.1, EVM0010074.1, EVM0006913.1, EVM0003359.1
OG0001104	Azeb	KUTeg_021002, KUTeg_021003, KUTeg_021004, KUTeg_020998	mikado.HiC_scaffold_17.0G1159.1, mikado.HiC_scaffold_17.0G1160.1, mikado.HiC_scaffold_17.0G1158.1
OG0001106	Azeb	KUTeg_019904	mikado.HiC_scaffold_18.0G168.1, mikado.HiC_scaffold_18.0G168.3, mikado.HiC_scaffold_18.0G168.4
OG0001106	Sbro	KUTeg_019904	EVM0006432.1, EVM0000566.1, EVM0005161.1
OG0001107	Azeb	KUTeg_019171	mikado.HiC_scaffold_18.0G255.1, mikado.HiC_scaffold_18.0G256.1, mikado.HiC_scaffold_18.0G257.1, mikado.HiC_scaffold_18.0G258.1
OG0001107	Sbro	KUTeg_019171	EVM0014095.2, EVM0003999.1
OG0001108	Azeb	KUTeg_019919, KUTeg_019918	mikado.HiC_scaffold_18.0G305.1
OG0001108	Sbro	KUTeg_019919, KUTeg_019918	EVM0014141.1
OG0001108	Sbro	KUTeg_019913	EVM0018032.1
OG0001108	Azeb	KUTeg_019913	mikado.HiC_scaffold_18.0G309.1
OG0001109	Azeb	KUTeg_019132	mikado.HiC_scaffold_18.0G846.1
OG0001109	Sbro	KUTeg_019132	EVM0010760.1
OG0001109	Azeb	KUTeg_002643	mikado.HiC_scaffold_18.0G844.1
OG0001109	Sbro	KUTeg_002643	EVM0023334.1
OG0001111	Azeb	KUTeg_019829, KUTeg_019832	mikado.HiC_scaffold_18.0G1160.1, mikado.HiC_scaffold_18.0G975.1
OG0001111	Sbro	KUTeg_019829, KUTeg_019832	EVM0012888.1, EVM0022263.1, EVM0008677.1
OG0001112	Azeb	KUTeg_019958	mikado.HiC_scaffold_18.0G1116.1, mikado.HiC_scaffold_18.0G1115.1
OG0001112	Sbro	KUTeg_019958	EVM0009680.1, EVM0020607.1, EVM0010658.1, EVM0017118.1
OG0001113	Azeb	KUTeg_019232, KUTeg_000945	mikado.HiC_scaffold_18.0G1249.1
OG0001113	Sbro	KUTeg_019232, KUTeg_000945	EVM0022411.1
OG0001114	Azeb	KUTeg_022015, KUTeg_022081	mikado.HiC_scaffold_19.0G1.1, mikado.HiC_scaffold_19.0G1.2, mikado.HiC_scaffold_19.0G2.1
OG0001114	Sbro	KUTeg_022015	EVM0012030.1
OG0001114	Sbro	KUTeg_022081	EVM0008974.1
OG0001116	Sbro	KUTeg_021762	EVM0015656.1
OG0001116	Azeb	KUTeg_021762	mikado.HiC_scaffold_19.0G36.1, mikado.HiC_scaffold_19.0G280.1
OG0001116	Sbro	KUTeg_022500	EVM0000358.1
OG0001116	Azeb	KUTeg_022500	mikado.HiC_scaffold_19.0G42.1
OG0001117	Azeb	KUTeg_021672	mikado.HiC_scaffold_19.0G144.1, mikado.HiC_scaffold_19.0G1323.3, mikado.HiC_scaffold_19.0G1323.1, mikado.HiC_scaffold_19.0G1323.2
OG0001117	Sbro	KUTeg_021672	EVM0010315.1, EVM0022414.1
OG0001118	Azeb	KUTeg_021671, KUTeg_022129, KUTeg_022126, KUTeg_005877, KUTeg_022127	mikado.HiC_scaffold_19.0G323.1
OG0001118	Sbro	KUTeg_021671, KUTeg_022129, KUTeg_022126, KUTeg_005877, KUTeg_022127	EVM0019854.1
OG0001119	Azeb	KUTeg_008093, KUTeg_005435, KUTeg_021842, KUTeg_018599	mikado.HiC_scaffold_19.0G542.1
OG0001119	Sbro	KUTeg_008093	EVM0010457.1
OG0001119	Sbro	KUTeg_005435	EVM0013552.1
OG0001120	Azeb	KUTeg_018713, KUTeg_018697, KUTeg_020648, KUTeg_017309, KUTeg_018694	mikado.HiC_scaffold_19.0G651.1
OG0001120	Sbro	KUTeg_018713, KUTeg_018697, KUTeg_020648, KUTeg_017309, KUTeg_018694	EVM0000137.1
OG0001121	Azeb	KUTeg_018646	mikado.HiC_scaffold_19.0G679.1, mikado.HiC_scaffold_19.0G678.1, mikado.HiC_scaffold_19.0G680.2, mikado.HiC_scaffold_19.0G680.1, mikado.HiC_scaffold_19.0G677.1
OG0001121	Sbro	KUTeg_018646	EVM0000549.1
OG0001122	Azeb	KUTeg_022460	mikado.HiC_scaffold_19.0G699.1, mikado.HiC_scaffold_19.0G698.1, mikado.HiC_scaffold_19.0G701.1, mikado.HiC_scaffold_19.0G700.1, mikado.HiC_scaffold_19.0G702.1
OG0001122	Sbro	KUTeg_022460	EVM0001483.1
OG0001123	Azeb	KUTeg_021536, KUTeg_021995	mikado.HiC_scaffold_19.0G888.1
OG0001123	Sbro	KUTeg_021536, KUTeg_021995	EVM0020462.1, EVM0019241.1, EVM0023079.1, EVM0008009.1
OG0001124	Azeb	KUTeg_021698	mikado.HiC_scaffold_19.0G996.1
OG0001124	Sbro	KUTeg_021692	EVM0004351.1
OG0001124	Azeb	KUTeg_021692	mikado.HiC_scaffold_19.0G999.1
OG0001124	Azeb	KUTeg_021697	mikado.HiC_scaffold_19.0G997.1
OG0001125	Azeb	KUTeg_021394, KUTeg_021393, KUTeg_021395	mikado.HiC_scaffold_19.0G1062.1
OG0001125	Sbro	KUTeg_021394, KUTeg_021393, KUTeg_021395	EVM0000885.1, EVM0008678.1, EVM0023830.1
OG0001126	Azeb	KUTeg_001601, KUTeg_000642, KUTeg_001796, KUTeg_011933, KUTeg_022252, KUTeg_021845	mikado.HiC_scaffold_19.0G1101.1
OG0001127	Azeb	KUTeg_017313, KUTeg_022237	mikado.HiC_scaffold_19.0G1223.1, mikado.HiC_scaffold_19.0G1222.1, mikado.HiC_scaffold_19.0G1224.1, mikado.HiC_scaffold_19.0G1224.2
OG0001127	Sbro	KUTeg_017313, KUTeg_022237	EVM0023859.1
OG0001130	Azeb	KUTeg_018792	mikado.HiC_scaffold_19.0G1365.1
OG0001130	Sbro	KUTeg_018792	EVM0014510.1, EVM0020930.1, EVM0013023.1, EVM0012757.1, EVM0011475.1
OG0001131	Azeb	KUTeg_021777, KUTeg_021774	mikado.HiC_scaffold_19.0G1418.1, mikado.HiC_scaffold_19.0G1418.3
OG0001131	Sbro	KUTeg_021777	EVM0006442.1
OG0001131	Sbro	KUTeg_021774	EVM0004952.1, EVM0003128.1
OG0001132	Azeb	KUTeg_001543	mikado.HiC_scaffold_21.0G739.1, mikado.HiC_scaffold_21.0G742.1
OG0001132	Sbro	KUTeg_001543	EVM0014224.1
OG0001132	Azeb	KUTeg_002575	mikado.HiC_scaffold_21.0G119.1
OG0001132	Sbro	KUTeg_002575	EVM0016349.1
OG0001133	Azeb	KUTeg_002291	mikado.HiC_scaffold_21.0G180.1, mikado.HiC_scaffold_21.0G179.1, mikado.HiC_scaffold_21.0G178.1
OG0001133	Sbro	KUTeg_002291	EVM0023585.1, EVM0004209.1, EVM0004516.1
OG0001134	Azeb	KUTeg_000562, KUTeg_000712, KUTeg_010535, KUTeg_009092, KUTeg_001723	mikado.HiC_scaffold_21.0G213.1
OG0001134	Sbro	KUTeg_000562, KUTeg_000712, KUTeg_010535, KUTeg_009092, KUTeg_001723	EVM0004089.1
OG0001135	Azeb	KUTeg_002368, KUTeg_002367	mikado.HiC_scaffold_21.0G263.1, mikado.HiC_scaffold_21.0G265.1
OG0001135	Sbro	KUTeg_002368	EVM0013568.1
OG0001135	Sbro	KUTeg_002367	EVM0003050.1, EVM0007661.1
