genome1,genome2,chr1,chr2,blkID,startBp1,endBp1,startOrd1,endOrd1,firstGene1,lastGene1,nHits1,minBp2,maxBp2,minOrd2,maxOrd2,minGene2,maxGene2,nHits2,orient,startBp2,endBp2,startOrd2,endOrd2,firstGene2,lastGene2
Azeb,Sbro,HiC_scaffold_8.8335562,Lachesis_group9,Azeb_vs_Sbro: 331,49986400,50439001,25302,25312,0_25300,0_25310,7,28916086,29030332,12973,12981,1_22920,1_22928,7,-,29030332,28916086,12981,12973,1_22928,1_22920
Azeb,Sbro,HiC_scaffold_8.8335562,Lachesis_group9,Azeb_vs_Sbro: 335,62303428,63457014,25515,25535,0_25513,0_25533,11,29115384,29803173,12984,12999,1_22931,1_22946,11,-,29803173,29115384,12999,12984,1_22946,1_22931
Azeb,Sbro,HiC_scaffold_8.8335562,Lachesis_group9,Azeb_vs_Sbro: 337,70019533,73320685,25629,25701,0_25627,0_25699,25,35350090,37803950,13123,13187,1_23070,1_23134,25,-,37803950,35350090,13187,13123,1_23134,1_23070
Azeb,Sbro,HiC_scaffold_8.8335562,Lachesis_group9,Azeb_vs_Sbro: 339,73337280,74047705,25702,25716,0_25700,0_25714,8,42385251,42767968,13317,13331,1_23264,1_23278,8,-,42767968,42385251,13331,13317,1_23278,1_23264
Azeb,Sbro,HiC_scaffold_9.0,Lachesis_group0,Azeb_vs_Sbro: 102,91187317,91611798,9153,9163,0_9151,0_9161,7,22734333,23086397,628,638,1_2261,1_2271,7,-,23086397,22734333,638,628,1_2271,1_2261
Azeb,Sbro,HiC_scaffold_9.0,Lachesis_group0,Azeb_vs_Sbro: 103,92688624,93210254,9185,9196,0_9183,0_9194,9,26335901,26652094,721,729,1_2354,1_2362,9,-,26652094,26335901,729,721,1_2362,1_2354
Azeb,Sbro,HiC_scaffold_9.0,Lachesis_group0,Azeb_vs_Sbro: 105,94172946,94831410,9215,9224,0_9213,0_9222,8,1898160,2412216,33,44,1_1670,1_1681,8,-,2412216,1898160,44,33,1_1681,1_1670
Azeb,Sbro,HiC_scaffold_9.0,Lachesis_group0,Azeb_vs_Sbro: 106,94997566,97143937,9229,9275,0_9227,0_9273,22,15202580,16412405,400,448,1_2034,1_2082,22,-,16412405,15202580,448,400,1_2082,1_2034
Azeb,Sbro,HiC_scaffold_9.0,Lachesis_group0,Azeb_vs_Sbro: 107,101521272,103391380,9342,9374,0_9340,0_9372,17,48674057,52579950,1307,1415,1_2936,1_3044,17,-,52579950,48674057,1415,1307,1_3044,1_2936
Azeb,Sbro,HiC_scaffold_9.0,Lachesis_group0,Azeb_vs_Sbro: 108,105946962,106723377,9417,9425,0_9415,0_9423,6,25510395,25890938,698,703,1_2331,1_2336,6,-,25890938,25510395,703,698,1_2336,1_2331
Azeb,Sbro,HiC_scaffold_9.0,Lachesis_group0,Azeb_vs_Sbro: 110,107242833,108116641,9445,9467,0_9443,0_9465,13,6120379,6586248,151,169,1_1788,1_1806,13,-,6586248,6120379,169,151,1_1806,1_1788
Azeb,Sbro,HiC_scaffold_9.0,Lachesis_group0,Azeb_vs_Sbro: 111,108770664,109175117,9486,9493,0_9484,0_9491,7,29762532,29947853,836,842,1_2469,1_2475,7,-,29947853,29762532,842,836,1_2475,1_2469
Azeb,Sbro,HiC_scaffold_9.0,Lachesis_group0,Azeb_vs_Sbro: 72,2364686,3604489,7773,7802,0_7771,0_7799,13,21203094,21475339,588,601,1_2222,1_2235,13,-,21475339,21203094,601,588,1_2235,1_2222
Azeb,Sbro,HiC_scaffold_9.0,Lachesis_group0,Azeb_vs_Sbro: 73,2896450,3979645,7787,7811,0_7785,0_7808,13,53772676,54082050,1456,1470,1_3085,1_3099,13,-,54082050,53772676,1470,1456,1_3099,1_3085
Azeb,Sbro,HiC_scaffold_9.0,Lachesis_group0,Azeb_vs_Sbro: 74,4796018,6330771,7823,7836,0_7820,0_7833,9,46886163,47954016,1276,1288,1_18,1_2917,9,-,47954016,46886163,1288,1276,1_2917,1_18
Azeb,Sbro,HiC_scaffold_9.0,Lachesis_group0,Azeb_vs_Sbro: 75,7105538,11076199,7841,7883,0_7838,0_7880,15,31474766,37804768,870,991,1_2503,1_2621,15,-,37804768,31474766,991,870,1_2621,1_2503
Azeb,Sbro,HiC_scaffold_9.0,Lachesis_group0,Azeb_vs_Sbro: 77,14350412,17239589,7930,7990,0_7927,0_7987,28,22484039,24629905,622,673,1_2255,1_2306,28,-,24629905,22484039,673,622,1_2306,1_2255
Azeb,Sbro,HiC_scaffold_9.0,Lachesis_group0,Azeb_vs_Sbro: 82,25770517,26852847,8077,8097,0_8074,0_8094,9,42659118,42922526,1136,1149,1_2766,1_2779,9,-,42922526,42659118,1149,1136,1_2779,1_2766
Azeb,Sbro,HiC_scaffold_9.0,Lachesis_group0,Azeb_vs_Sbro: 85,33343628,34172009,8188,8208,0_8185,0_8205,14,34414273,38228672,921,1005,1_2554,1_2635,14,-,38228672,34414273,1005,921,1_2635,1_2554
Azeb,Sbro,HiC_scaffold_9.0,Lachesis_group0,Azeb_vs_Sbro: 86,36278601,48371258,8243,8474,0_8240,0_8471,47,39344842,42647586,1034,1134,1_2664,1_2764,47,-,42647586,39344842,1134,1034,1_2764,1_2664
Azeb,Sbro,HiC_scaffold_9.0,Lachesis_group0,Azeb_vs_Sbro: 88,48676118,50453234,8478,8510,0_8474,0_8507,25,20107441,21184673,550,586,1_2184,1_2220,25,-,21184673,20107441,586,550,1_2220,1_2184
Azeb,Sbro,HiC_scaffold_9.0,Lachesis_group0,Azeb_vs_Sbro: 94,66162017,68350433,8756,8777,0_8752,0_8774,10,9625260,10294680,258,277,1_1893,1_1912,10,-,10294680,9625260,277,258,1_1912,1_1893
Azeb,Sbro,HiC_scaffold_9.0,Lachesis_group0,Azeb_vs_Sbro: 95,71631128,72621908,8825,8845,0_8822,0_8842,16,19504667,19993322,529,547,1_2163,1_2181,16,-,19993322,19504667,547,529,1_2181,1_2163
Azeb,Sbro,HiC_scaffold_9.0,Lachesis_group0,Azeb_vs_Sbro: 99,85471438,86118576,9060,9076,0_9058,0_9074,11,38800119,39328499,1015,1031,1_2645,1_2661,11,-,39328499,38800119,1031,1015,1_2661,1_2645
Sbro,Azeb,Lachesis_group0,HiC_scaffold_9.0,Azeb_vs_Sbro: 102,22734333,23086397,628,638,1_2261,1_2271,7,91187317,91611798,9153,9163,0_9151,0_9161,7,-,91611798,91187317,9163,9153,0_9161,0_9151
Sbro,Azeb,Lachesis_group0,HiC_scaffold_9.0,Azeb_vs_Sbro: 103,26335901,26652094,721,729,1_2354,1_2362,9,92688624,93210254,9185,9196,0_9183,0_9194,9,-,93210254,92688624,9196,9185,0_9194,0_9183
Sbro,Azeb,Lachesis_group0,HiC_scaffold_9.0,Azeb_vs_Sbro: 105,1898160,2412216,33,44,1_1670,1_1681,8,94172946,94831410,9215,9224,0_9213,0_9222,8,-,94831410,94172946,9224,9215,0_9222,0_9213
Sbro,Azeb,Lachesis_group0,HiC_scaffold_9.0,Azeb_vs_Sbro: 106,15202580,16412405,400,448,1_2034,1_2082,22,94997566,97143937,9229,9275,0_9227,0_9273,22,-,97143937,94997566,9275,9229,0_9273,0_9227
Sbro,Azeb,Lachesis_group0,HiC_scaffold_9.0,Azeb_vs_Sbro: 107,48674057,52579950,1307,1415,1_2936,1_3044,17,101521272,103391380,9342,9374,0_9340,0_9372,17,-,103391380,101521272,9374,9342,0_9372,0_9340
Sbro,Azeb,Lachesis_group0,HiC_scaffold_9.0,Azeb_vs_Sbro: 108,25510395,25890938,698,703,1_2331,1_2336,6,105946962,106723377,9417,9425,0_9415,0_9423,6,-,106723377,105946962,9425,9417,0_9423,0_9415
Sbro,Azeb,Lachesis_group0,HiC_scaffold_9.0,Azeb_vs_Sbro: 110,6120379,6586248,151,169,1_1788,1_1806,13,107242833,108116641,9445,9467,0_9443,0_9465,13,-,108116641,107242833,9467,9445,0_9465,0_9443
Sbro,Azeb,Lachesis_group0,HiC_scaffold_9.0,Azeb_vs_Sbro: 111,29762532,29947853,836,842,1_2469,1_2475,7,108770664,109175117,9486,9493,0_9484,0_9491,7,-,109175117,108770664,9493,9486,0_9491,0_9484
Sbro,Azeb,Lachesis_group0,HiC_scaffold_9.0,Azeb_vs_Sbro: 72,21203094,21475339,588,601,1_2222,1_2235,13,2364686,3604489,7773,7802,0_7771,0_7799,13,-,3604489,2364686,7802,7773,0_7799,0_7771
Sbro,Azeb,Lachesis_group0,HiC_scaffold_9.0,Azeb_vs_Sbro: 73,53772676,54082050,1456,1470,1_3085,1_3099,13,2896450,3979645,7787,7811,0_7785,0_7808,13,-,3979645,2896450,7811,7787,0_7808,0_7785
Sbro,Azeb,Lachesis_group0,HiC_scaffold_9.0,Azeb_vs_Sbro: 74,46886163,47954016,1276,1288,1_18,1_2917,9,4796018,6330771,7823,7836,0_7820,0_7833,9,-,6330771,4796018,7836,7823,0_7833,0_7820
Sbro,Azeb,Lachesis_group0,HiC_scaffold_9.0,Azeb_vs_Sbro: 75,31474766,37804768,870,991,1_2503,1_2621,15,7105538,11076199,7841,7883,0_7838,0_7880,15,-,11076199,7105538,7883,7841,0_7880,0_7838
Sbro,Azeb,Lachesis_group0,HiC_scaffold_9.0,Azeb_vs_Sbro: 77,22484039,24629905,622,673,1_2255,1_2306,28,14350412,17239589,7930,7990,0_7927,0_7987,28,-,17239589,14350412,7990,7930,0_7987,0_7927
Sbro,Azeb,Lachesis_group0,HiC_scaffold_9.0,Azeb_vs_Sbro: 82,42659118,42922526,1136,1149,1_2766,1_2779,9,25770517,26852847,8077,8097,0_8074,0_8094,9,-,26852847,25770517,8097,8077,0_8094,0_8074
Sbro,Azeb,Lachesis_group0,HiC_scaffold_9.0,Azeb_vs_Sbro: 85,34414273,38228672,921,1005,1_2554,1_2635,14,33343628,34172009,8188,8208,0_8185,0_8205,14,-,34172009,33343628,8208,8188,0_8205,0_8185
Sbro,Azeb,Lachesis_group0,HiC_scaffold_9.0,Azeb_vs_Sbro: 86,39344842,42647586,1034,1134,1_2664,1_2764,47,36278601,48371258,8243,8474,0_8240,0_8471,47,-,48371258,36278601,8474,8243,0_8471,0_8240
Sbro,Azeb,Lachesis_group0,HiC_scaffold_9.0,Azeb_vs_Sbro: 88,20107441,21184673,550,586,1_2184,1_2220,25,48676118,50453234,8478,8510,0_8474,0_8507,25,-,50453234,48676118,8510,8478,0_8507,0_8474
Sbro,Azeb,Lachesis_group0,HiC_scaffold_9.0,Azeb_vs_Sbro: 94,9625260,10294680,258,277,1_1893,1_1912,10,66162017,68350433,8756,8777,0_8752,0_8774,10,-,68350433,66162017,8777,8756,0_8774,0_8752
Sbro,Azeb,Lachesis_group0,HiC_scaffold_9.0,Azeb_vs_Sbro: 95,19504667,19993322,529,547,1_2163,1_2181,16,71631128,72621908,8825,8845,0_8822,0_8842,16,-,72621908,71631128,8845,8825,0_8842,0_8822
Sbro,Azeb,Lachesis_group0,HiC_scaffold_9.0,Azeb_vs_Sbro: 99,38800119,39328499,1015,1031,1_2645,1_2661,11,85471438,86118576,9060,9076,0_9058,0_9074,11,-,86118576,85471438,9076,9060,0_9074,0_9058
Sbro,Azeb,Lachesis_group1,HiC_scaffold_12.3160685,Azeb_vs_Sbro: 341,45872434,47183553,2671,2705,1_4298,1_4332,11,4329056,9279042,25848,25938,0_25846,0_25936,11,-,9279042,4329056,25938,25848,0_25936,0_25846
Sbro,Azeb,Lachesis_group1,HiC_scaffold_12.3160685,Azeb_vs_Sbro: 344,21592695,22249182,2068,2087,1_3696,1_3715,15,18495718,20249133,26086,26116,0_26084,0_26114,15,-,20249133,18495718,26116,26086,0_26114,0_26084
Sbro,Azeb,Lachesis_group1,HiC_scaffold_12.3160685,Azeb_vs_Sbro: 347,26597861,28588761,2182,2217,1_3810,1_3845,15,24361835,25733248,26190,26215,0_26188,0_26213,15,-,25733248,24361835,26215,26190,0_26213,0_26188
Sbro,Azeb,Lachesis_group1,HiC_scaffold_12.3160685,Azeb_vs_Sbro: 348,19234649,19676675,2006,2017,1_3634,1_3645,6,26391060,27123655,26224,26235,0_26222,0_26233,6,-,27123655,26391060,26235,26224,0_26233,0_26222
Sbro,Azeb,Lachesis_group1,HiC_scaffold_12.3160685,Azeb_vs_Sbro: 350,9389602,10024672,1767,1785,1_3395,1_3413,13,40747093,42082721,26378,26399,0_26376,0_26397,13,-,42082721,40747093,26399,26378,0_26397,0_26376
Sbro,Azeb,Lachesis_group1,HiC_scaffold_12.3160685,Azeb_vs_Sbro: 353,23112819,24843947,2109,2135,1_3737,1_3763,20,50656853,54901923,26528,26594,0_26526,0_26592,20,-,54901923,50656853,26594,26528,0_26592,0_26526
Sbro,Azeb,Lachesis_group1,HiC_scaffold_12.3160685,Azeb_vs_Sbro: 355,35663087,37906902,2398,2454,1_4026,1_4081,21,67387762,76513821,26813,26965,0_26812,0_26964,21,-,76513821,67387762,26965,26813,0_26964,0_26812
Sbro,Azeb,Lachesis_group1,HiC_scaffold_12.3160685,Azeb_vs_Sbro: 359,25863592,26297633,2160,2169,1_3788,1_3797,10,91277277,92040605,27208,27220,0_27207,0_27219,10,-,92040605,91277277,27220,27208,0_27219,0_27207
Sbro,Azeb,Lachesis_group1,HiC_scaffold_12.3160685,Azeb_vs_Sbro: 360,50945960,51586860,2809,2832,1_4436,1_4459,18,94508325,96190123,27270,27298,0_27269,0_27297,18,-,96190123,94508325,27298,27270,0_27297,0_27269
Sbro,Azeb,Lachesis_group1,HiC_scaffold_12.3160685,Azeb_vs_Sbro: 361,690427,1336105,1534,1544,1_3162,1_3172,7,99890065,100971938,27352,27370,0_27351,0_27369,7,-,100971938,99890065,27370,27352,0_27369,0_27351
Sbro,Azeb,Lachesis_group1,HiC_scaffold_12.3160685,Azeb_vs_Sbro: 362,22367261,23074681,2089,2106,1_3717,1_3734,10,101891869,102672177,27381,27391,0_27380,0_27390,10,-,102672177,101891869,27391,27381,0_27390,0_27380
Sbro,Azeb,Lachesis_group10,HiC_scaffold_2.0,Azeb_vs_Sbro: 11,3627038,8339531,13473,13589,1_4586,1_4701,36,36646105,41674684,1779,1872,0_1775,0_1868,36,-,41674684,36646105,1872,1779,0_1868,0_1775
Sbro,Azeb,Lachesis_group10,HiC_scaffold_2.0,Azeb_vs_Sbro: 12,24505415,31399507,14055,14271,1_5167,1_5383,62,41834212,57426447,1874,2128,0_1870,0_2124,62,-,57426447,41834212,2128,1874,0_2124,0_1870
Sbro,Azeb,Lachesis_group10,HiC_scaffold_2.0,Azeb_vs_Sbro: 13,2032312,2736115,13421,13435,1_4535,1_4549,10,47146368,48170696,1971,1982,0_1967,0_1978,10,-,48170696,47146368,1982,1971,0_1978,0_1967
Sbro,Azeb,Lachesis_group10,HiC_scaffold_2.0,Azeb_vs_Sbro: 17,17162144,19591696,13795,13879,1_4907,1_4991,33,66569804,96826298,2274,2682,0_2270,0_2678,33,-,96826298,66569804,2682,2274,0_2678,0_2270
Sbro,Azeb,Lachesis_group10,HiC_scaffold_2.0,Azeb_vs_Sbro: 18,26547363,26986572,14126,14132,1_5238,1_5244,6,69503029,70560540,2319,2327,0_2315,0_2323,6,-,70560540,69503029,2327,2319,0_2323,0_2315
Sbro,Azeb,Lachesis_group10,HiC_scaffold_2.0,Azeb_vs_Sbro: 2,6189629,10020794,13540,13622,1_4653,1_4734,35,1378160,12014886,1206,1393,0_1202,0_1389,35,-,12014886,1378160,1393,1206,0_1389,0_1202
Sbro,Azeb,Lachesis_group10,HiC_scaffold_2.0,Azeb_vs_Sbro: 20,344133,770654,13372,13379,1_4486,1_4493,7,97430771,98072443,2694,2708,0_2690,0_2704,7,-,98072443,97430771,2708,2694,0_2704,0_2690
Sbro,Azeb,Lachesis_group10,HiC_scaffold_2.0,Azeb_vs_Sbro: 3,40589888,41244661,14528,14547,1_5640,1_5659,12,2788799,4881646,1233,1261,0_1229,0_1257,12,-,4881646,2788799,1261,1233,0_1257,0_1229
Sbro,Azeb,Lachesis_group10,HiC_scaffold_2.0,Azeb_vs_Sbro: 5,37966156,40434679,14437,14516,1_5549,1_5628,20,16401960,18623467,1462,1501,0_1458,0_1497,20,-,18623467,16401960,1501,1462,0_1497,0_1458
Sbro,Azeb,Lachesis_group10,HiC_scaffold_2.0,Azeb_vs_Sbro: 6,31324097,31782437,14267,14282,1_5379,1_5394,9,18972914,23830797,1511,1576,0_1507,0_1572,9,-,23830797,18972914,1576,1511,0_1572,0_1507
Sbro,Azeb,Lachesis_group10,HiC_scaffold_2.0,Azeb_vs_Sbro: 9,11494680,11736124,13657,13666,1_4769,1_4778,6,26583220,27135058,1622,1630,0_1618,0_1626,6,-,27135058,26583220,1630,1622,0_1626,0_1618
Sbro,Azeb,Lachesis_group11,HiC_scaffold_7.0,Azeb_vs_Sbro: 45,9134013,13413457,14883,14955,1_5995,1_6067,17,4188608,7843874,6308,6355,0_6304,0_6351,17,-,7843874,4188608,6355,6308,0_6351,0_6304
Sbro,Azeb,Lachesis_group11,HiC_scaffold_7.0,Azeb_vs_Sbro: 46,42439530,42890053,15770,15786,1_6882,1_6898,12,7969114,8994886,6359,6378,0_6355,0_6374,12,-,8994886,7969114,6378,6359,0_6374,0_6355
Sbro,Azeb,Lachesis_group11,HiC_scaffold_7.0,Azeb_vs_Sbro: 50,40155048,40307762,15695,15701,1_6807,1_6813,6,21701336,21911061,6590,6595,0_6585,0_6591,6,-,21911061,21701336,6595,6590,0_6591,0_6585
Sbro,Azeb,Lachesis_group11,HiC_scaffold_7.0,Azeb_vs_Sbro: 51,19032180,22181058,15081,15183,1_6193,1_6295,17,23777737,25661282,6630,6664,0_6626,0_6660,17,-,25661282,23777737,6664,6630,0_6660,0_6626
Sbro,Azeb,Lachesis_group11,HiC_scaffold_7.0,Azeb_vs_Sbro: 52,30267087,31678418,15402,15438,1_6514,1_6550,27,27462322,33824609,6687,6785,0_6683,0_6781,27,-,33824609,27462322,6785,6687,0_6781,0_6683
Sbro,Azeb,Lachesis_group11,HiC_scaffold_7.0,Azeb_vs_Sbro: 56,26982615,27337774,15306,15313,1_6418,1_6425,8,43018635,43592089,6961,6975,0_6957,0_6971,8,-,43592089,43018635,6975,6961,0_6971,0_6957
Sbro,Azeb,Lachesis_group11,HiC_scaffold_7.0,Azeb_vs_Sbro: 57,2876378,8047254,14719,14861,1_5831,1_5973,19,44894776,46843175,6998,7038,0_6994,0_7034,19,-,46843175,44894776,7038,6998,0_7034,0_6994
Sbro,Azeb,Lachesis_group11,HiC_scaffold_7.0,Azeb_vs_Sbro: 61,31850933,32375713,15439,15454,1_6551,1_6566,11,55040372,56867876,7164,7198,0_7160,0_7194,11,-,56867876,55040372,7198,7164,0_7194,0_7160
Sbro,Azeb,Lachesis_group11,HiC_scaffold_7.0,Azeb_vs_Sbro: 64,39071758,41736813,15661,15747,1_6773,1_6859,16,63075003,69042486,7272,7369,0_7268,0_7365,16,-,69042486,63075003,7369,7272,0_7365,0_7268
Sbro,Azeb,Lachesis_group11,HiC_scaffold_7.0,Azeb_vs_Sbro: 65,23372219,23940189,15226,15243,1_6338,1_6355,9,65175535,66055364,7309,7319,0_7305,0_7315,9,-,66055364,65175535,7319,7309,0_7315,0_7305
Sbro,Azeb,Lachesis_group11,HiC_scaffold_7.0,Azeb_vs_Sbro: 66,32546255,33163464,15463,15484,1_6575,1_6596,11,69379677,72233260,7375,7407,0_7371,0_7403,11,-,72233260,69379677,7407,7375,0_7403,0_7371
Sbro,Azeb,Lachesis_group12,HiC_scaffold_14.0,Azeb_vs_Sbro: 160,4101765,10613098,15893,16041,1_7005,1_7153,36,8943316,16453750,12953,13079,0_12951,0_13077,36,-,16453750,8943316,13079,12953,0_13077,0_12951
Sbro,Azeb,Lachesis_group12,HiC_scaffold_14.0,Azeb_vs_Sbro: 161,29271107,29544992,16492,16500,1_7604,1_7612,6,13019273,13349098,13015,13023,0_13013,0_13021,6,-,13349098,13019273,13023,13015,0_13021,0_13013
Sbro,Azeb,Lachesis_group12,HiC_scaffold_14.0,Azeb_vs_Sbro: 163,11453958,19497067,16069,16221,1_7181,1_7333,15,20845625,23888136,13155,13186,0_13153,0_13184,15,-,23888136,20845625,13186,13155,0_13184,0_13153
Sbro,Azeb,Lachesis_group12,HiC_scaffold_14.0,Azeb_vs_Sbro: 166,477896,1888362,15805,15840,1_6917,1_6952,30,29934055,44901961,13267,13452,0_13265,0_13450,30,-,44901961,29934055,13452,13267,0_13450,0_13265
Sbro,Azeb,Lachesis_group12,HiC_scaffold_14.0,Azeb_vs_Sbro: 167,20250847,21071676,16240,16261,1_7352,1_7373,6,32138439,36237059,13304,13362,0_13302,0_13360,6,-,36237059,32138439,13362,13304,0_13360,0_13302
Sbro,Azeb,Lachesis_group12,HiC_scaffold_14.0,Azeb_vs_Sbro: 168,32211630,39789265,16575,16752,1_7687,1_7864,26,37138358,65726709,13391,13790,0_13389,0_13788,26,-,65726709,37138358,13790,13391,0_13788,0_13389
Sbro,Azeb,Lachesis_group12,HiC_scaffold_14.0,Azeb_vs_Sbro: 169,2563915,2921086,15857,15867,1_6969,1_6979,8,49283804,50640374,13512,13532,0_13510,0_13530,8,-,50640374,49283804,13532,13512,0_13530,0_13510
Sbro,Azeb,Lachesis_group12,HiC_scaffold_14.0,Azeb_vs_Sbro: 171,15883501,21664829,16154,16286,1_7266,1_7398,20,71489610,75012146,13873,13927,0_13871,0_13925,20,-,75012146,71489610,13927,13873,0_13925,0_13871
Sbro,Azeb,Lachesis_group13,HiC_scaffold_15.0,Azeb_vs_Sbro: 180,13154676,13672120,17193,17208,1_8305,1_8320,7,23253467,23701896,14593,14601,0_14591,0_14599,7,-,23701896,23253467,14601,14593,0_14599,0_14591
Sbro,Azeb,Lachesis_group13,HiC_scaffold_15.0,Azeb_vs_Sbro: 183,10685684,11409777,17121,17140,1_8233,1_8252,7,31976257,32954561,14718,14733,0_14716,0_14731,7,-,32954561,31976257,14733,14718,0_14731,0_14716
Sbro,Azeb,Lachesis_group13,HiC_scaffold_15.0,Azeb_vs_Sbro: 204,27299612,41774422,17586,17955,1_8698,1_9067,53,87396200,107191682,15663,16040,0_15661,0_16038,53,-,107191682,87396200,16040,15663,0_16038,0_15661
Sbro,Azeb,Lachesis_group13,HiC_scaffold_15.0,Azeb_vs_Sbro: 205,11932847,15839144,17156,17262,1_8268,1_8374,27,107933900,113474327,16054,16157,0_16052,0_16155,27,-,113474327,107933900,16157,16054,0_16155,0_16052
Sbro,Azeb,Lachesis_group13,HiC_scaffold_15.0,Azeb_vs_Sbro: 217,18377308,19512889,17336,17369,1_8448,1_8481,14,142385011,143776718,16685,16713,0_16683,0_16711,14,-,143776718,142385011,16713,16685,0_16711,0_16683
Sbro,Azeb,Lachesis_group14,HiC_scaffold_17.0,Azeb_vs_Sbro: 256,9660965,13351814,18199,18285,1_9308,1_9394,31,14498010,36010058,18809,19168,0_18807,0_19165,31,-,36010058,14498010,19168,18809,0_19165,0_18807
Sbro,Azeb,Lachesis_group14,HiC_scaffold_17.0,Azeb_vs_Sbro: 257,13626064,36600076,18292,18856,1_9401,1_9965,55,39240323,80752020,19221,19799,0_19219,0_19797,55,-,80752020,39240323,19799,19221,0_19797,0_19219
Sbro,Azeb,Lachesis_group14,HiC_scaffold_17.0,Azeb_vs_Sbro: 258,4043476,9658384,18067,18198,1_9176,1_9307,25,73030642,82913793,19672,19836,0_19670,0_19834,25,-,82913793,73030642,19836,19672,0_19834,0_19670
Sbro,Azeb,Lachesis_group15,HiC_scaffold_4.0,Azeb_vs_Sbro: 24,2023876,2358814,18908,18916,1_10016,1_10024,8,17754529,18852289,4081,4092,0_4077,0_4088,8,-,18852289,17754529,4092,4081,0_4088,0_4077
Sbro,Azeb,Lachesis_group15,HiC_scaffold_4.0,Azeb_vs_Sbro: 25,5311496,31785526,19008,19610,1_10116,1_10718,73,33179009,67241246,4284,4840,0_4280,0_4836,73,-,67241246,33179009,4840,4284,0_4836,0_4280
Sbro,Azeb,Lachesis_group16,HiC_scaffold_1.0,Azeb_vs_Sbro: 1,3716869,29550893,19714,20308,1_10820,1_11413,82,20411143,82952083,148,1033,0_154,0_1039,82,-,82952083,20411143,1033,148,0_1039,0_154
Sbro,Azeb,Lachesis_group17,HiC_scaffold_3.0,Azeb_vs_Sbro: 22,22333501,26616703,20908,21020,1_12013,1_12125,44,8167759,23110985,2885,3129,0_2881,0_3125,44,-,23110985,8167759,3129,2885,0_3125,0_2881
Sbro,Azeb,Lachesis_group2,HiC_scaffold_16.0,Azeb_vs_Sbro: 218,35907170,36632810,3938,3954,1_13896,1_13912,10,2305692,3163714,16761,16777,0_16759,0_16775,10,-,3163714,2305692,16777,16761,0_16775,0_16759
Sbro,Azeb,Lachesis_group2,HiC_scaffold_16.0,Azeb_vs_Sbro: 219,4931825,6680700,2999,3067,1_12959,1_13027,39,4435556,9235885,16812,16905,0_16810,0_16903,39,-,9235885,4435556,16905,16812,0_16903,0_16810
Sbro,Azeb,Lachesis_group2,HiC_scaffold_16.0,Azeb_vs_Sbro: 222,21088178,21366602,3473,3480,1_13433,1_13440,6,16784569,17343167,17009,17018,0_17007,0_17016,6,-,17343167,16784569,17018,17009,0_17016,0_17007
Sbro,Azeb,Lachesis_group2,HiC_scaffold_16.0,Azeb_vs_Sbro: 224,7218184,7614155,3083,3096,1_13043,1_13056,7,19403222,20202180,17058,17072,0_17057,0_17070,7,-,20202180,19403222,17072,17058,0_17070,0_17057
Sbro,Azeb,Lachesis_group2,HiC_scaffold_16.0,Azeb_vs_Sbro: 225,65728,774573,2857,2874,1_12817,1_12834,15,22023224,23047835,17097,17115,0_17095,0_17113,15,-,23047835,22023224,17115,17097,0_17113,0_17095
Sbro,Azeb,Lachesis_group2,HiC_scaffold_16.0,Azeb_vs_Sbro: 226,9705799,9906277,3144,3154,1_13104,1_13114,11,24170737,24686465,17134,17147,0_17132,0_17145,11,-,24686465,24170737,17147,17134,0_17145,0_17132
Sbro,Azeb,Lachesis_group2,HiC_scaffold_16.0,Azeb_vs_Sbro: 227,21796896,22725308,3504,3531,1_13464,1_13491,23,24782221,26976149,17150,17188,0_17148,0_17186,23,-,26976149,24782221,17188,17150,0_17186,0_17148
Sbro,Azeb,Lachesis_group2,HiC_scaffold_16.0,Azeb_vs_Sbro: 228,16956121,17090549,3335,3340,1_13295,1_13300,6,30816232,31176445,17245,17251,0_17243,0_17249,6,-,31176445,30816232,17251,17245,0_17249,0_17243
Sbro,Azeb,Lachesis_group2,HiC_scaffold_16.0,Azeb_vs_Sbro: 229,44877092,45967217,4211,4249,1_14169,1_14207,13,31478647,32476284,17257,17277,0_17255,0_17275,13,-,32476284,31478647,17277,17257,0_17275,0_17255
Sbro,Azeb,Lachesis_group2,HiC_scaffold_16.0,Azeb_vs_Sbro: 230,46887073,47532066,4291,4308,1_14249,1_14266,8,33063746,34413165,17289,17315,0_17287,0_17313,8,-,34413165,33063746,17315,17289,0_17313,0_17287
Sbro,Azeb,Lachesis_group2,HiC_scaffold_16.0,Azeb_vs_Sbro: 231,35185599,35831703,3914,3931,1_13872,1_13889,13,37152605,39154688,17364,17392,0_17362,0_17390,13,-,39154688,37152605,17392,17364,0_17390,0_17362
Sbro,Azeb,Lachesis_group2,HiC_scaffold_16.0,Azeb_vs_Sbro: 232,4644921,4925573,2983,2998,1_12943,1_12958,12,39164070,40058170,17393,17414,0_17391,0_17412,12,-,40058170,39164070,17414,17393,0_17412,0_17391
Sbro,Azeb,Lachesis_group2,HiC_scaffold_16.0,Azeb_vs_Sbro: 233,13871782,15638741,3248,3286,1_13208,1_13246,27,40817114,43289253,17432,17478,0_17430,0_17476,27,-,43289253,40817114,17478,17432,0_17476,0_17430
