genome1,genome2,chr1,chr2,blkID,startBp1,endBp1,startOrd1,endOrd1,firstGene1,lastGene1,nHits1,minBp2,maxBp2,minOrd2,maxOrd2,minGene2,maxGene2,nHits2,orient,startBp2,endBp2,startOrd2,endOrd2,firstGene2,lastGene2
Azeb,Sbro,HiC_scaffold_16.0,Lachesis_group2,Azeb_vs_Sbro: 144,44399044,45782572,17497,17512,0_17495,0_17510,10,42763097,43472843,4151,4166,1_14109,1_14124,10,-,43472843,42763097,4166,4151,1_14124,1_14109
Azeb,Sbro,HiC_scaffold_16.0,Lachesis_group2,Azeb_vs_Sbro: 145,60712808,61346683,17735,17740,0_17733,0_17738,6,43556180,44028404,4168,4179,1_14126,1_14137,6,-,44028404,43556180,4179,4168,1_14137,1_14126
Azeb,Sbro,HiC_scaffold_16.0,Lachesis_group2,Azeb_vs_Sbro: 148,31865443,32476284,17267,17277,0_17265,0_17275,8,44877092,45259561,4211,4221,1_14169,1_14179,8,-,45259561,44877092,4221,4211,1_14179,1_14169
Azeb,Sbro,HiC_scaffold_16.0,Lachesis_group2,Azeb_vs_Sbro: 150,31478647,31843907,17257,17266,0_17255,0_17264,5,45875382,45967217,4244,4249,1_14202,1_14207,5,-,45967217,45875382,4249,4244,1_14207,1_14202
Azeb,Sbro,HiC_scaffold_16.0,Lachesis_group2,Azeb_vs_Sbro: 152,106602602,106856757,18522,18531,0_18520,0_18529,7,46755818,46886210,4284,4290,1_14242,1_14248,7,-,46886210,46755818,4290,4284,1_14248,1_14242
Azeb,Sbro,HiC_scaffold_16.0,Lachesis_group2,Azeb_vs_Sbro: 155,33063746,33378225,17289,17299,0_17287,0_17297,7,47201891,47532066,4300,4308,1_14258,1_14266,7,-,47532066,47201891,4308,4300,1_14266,1_14258
Azeb,Sbro,HiC_scaffold_17.0,Lachesis_group14,Azeb_vs_Sbro: 536,73030642,73384117,19672,19678,0_19670,0_19676,6,5739370,5928208,18104,18109,1_9213,1_9218,6,-,5928208,5739370,18109,18104,1_9218,1_9213
Azeb,Sbro,HiC_scaffold_17.0,Lachesis_group14,Azeb_vs_Sbro: 540,34243707,34547721,19145,19150,0_19143,0_19148,5,9818989,9924583,18205,18209,1_9314,1_9318,5,-,9924583,9818989,18209,18205,1_9318,1_9314
Azeb,Sbro,HiC_scaffold_17.0,Lachesis_group14,Azeb_vs_Sbro: 542,21172923,21905433,18915,18928,0_18913,0_18926,9,11701488,12215200,18246,18255,1_9355,1_9364,9,-,12215200,11701488,18255,18246,1_9364,1_9355
Azeb,Sbro,HiC_scaffold_17.0,Lachesis_group14,Azeb_vs_Sbro: 544,78197427,78462749,19758,19764,0_19756,0_19762,7,13626064,13780065,18292,18299,1_9401,1_9408,7,-,13780065,13626064,18299,18292,1_9408,1_9401
Azeb,Sbro,HiC_scaffold_17.0,Lachesis_group14,Azeb_vs_Sbro: 546,80465969,80752020,19792,19799,0_19790,0_19797,5,15527633,15699217,18354,18358,1_9463,1_9467,5,-,15699217,15527633,18358,18354,1_9467,1_9463
Azeb,Sbro,HiC_scaffold_17.0,Lachesis_group14,Azeb_vs_Sbro: 548,39240323,42690428,19221,19236,0_19219,0_19234,6,17719922,18172831,18403,18411,1_9512,1_9520,6,-,18172831,17719922,18411,18403,1_9520,1_9512
Azeb,Sbro,HiC_scaffold_17.0,Lachesis_group14,Azeb_vs_Sbro: 549,71285637,71975611,19641,19653,0_19639,0_19651,9,19952805,20443202,18441,18457,1_9550,1_9566,9,-,20443202,19952805,18457,18441,1_9566,1_9550
Azeb,Sbro,HiC_scaffold_17.0,Lachesis_group14,Azeb_vs_Sbro: 552,62036138,68577703,19489,19574,0_19487,0_19572,19,34951584,36600076,18787,18856,1_9896,1_9965,19,-,36600076,34951584,18856,18787,1_9965,1_9896
Azeb,Sbro,HiC_scaffold_18.0,Lachesis_group8,Azeb_vs_Sbro: 342,63449371,63909794,20830,20845,0_20828,0_20843,9,307163,647396,10849,10858,1_20800,1_20809,9,-,647396,307163,10858,10849,1_20809,1_20800
Azeb,Sbro,HiC_scaffold_18.0,Lachesis_group8,Azeb_vs_Sbro: 347,6401407,7822813,19953,19983,0_19951,0_19981,10,5125536,5757091,10990,11015,1_20941,1_20966,10,-,5757091,5125536,11015,10990,1_20966,1_20941
Azeb,Sbro,HiC_scaffold_18.0,Lachesis_group8,Azeb_vs_Sbro: 353,39657848,41655533,20455,20486,0_20453,0_20484,15,11092772,12101560,11177,11200,1_21128,1_21151,15,-,12101560,11092772,11200,11177,1_21151,1_21128
Azeb,Sbro,HiC_scaffold_18.0,Lachesis_group8,Azeb_vs_Sbro: 355,63952557,64815422,20846,20859,0_20844,0_20857,8,12731974,13012386,11218,11225,1_21169,1_21176,8,-,13012386,12731974,11225,11218,1_21176,1_21169
Azeb,Sbro,HiC_scaffold_18.0,Lachesis_group8,Azeb_vs_Sbro: 356,29380252,29975279,20286,20293,0_20284,0_20291,7,13046733,13399854,11227,11235,1_21178,1_21186,7,-,13399854,13046733,11235,11227,1_21186,1_21178
Azeb,Sbro,HiC_scaffold_18.0,Lachesis_group8,Azeb_vs_Sbro: 357,8298718,8821218,19991,19999,0_19989,0_19997,6,13586684,13931827,11240,11245,1_21191,1_21196,6,-,13931827,13586684,11245,11240,1_21196,1_21191
Azeb,Sbro,HiC_scaffold_18.0,Lachesis_group8,Azeb_vs_Sbro: 363,69190002,70031404,20938,20951,0_20936,0_20949,8,18467988,18819035,11398,11406,1_21349,1_21357,8,-,18819035,18467988,11406,11398,1_21357,1_21349
Azeb,Sbro,HiC_scaffold_18.0,Lachesis_group8,Azeb_vs_Sbro: 364,9081036,11274441,20003,20039,0_20000,0_20037,17,19301388,19949294,11415,11436,1_21366,1_21387,17,-,19949294,19301388,11436,11415,1_21387,1_21366
Azeb,Sbro,HiC_scaffold_18.0,Lachesis_group8,Azeb_vs_Sbro: 366,2357149,2702465,19887,19896,0_19885,0_19894,6,22135129,22280846,11467,11472,1_21418,1_21423,6,-,22280846,22135129,11472,11467,1_21423,1_21418
Azeb,Sbro,HiC_scaffold_18.0,Lachesis_group8,Azeb_vs_Sbro: 369,67187393,67487960,20898,20903,0_20896,0_20901,6,26817243,27044427,11590,11597,1_21541,1_21548,6,-,27044427,26817243,11597,11590,1_21548,1_21541
Azeb,Sbro,HiC_scaffold_18.0,Lachesis_group8,Azeb_vs_Sbro: 372,32064824,33350653,20338,20358,0_20336,0_20356,10,28814807,29220200,11665,11678,1_21616,1_21629,10,-,29220200,28814807,11678,11665,1_21629,1_21616
Azeb,Sbro,HiC_scaffold_18.0,Lachesis_group8,Azeb_vs_Sbro: 373,25028352,25574975,20217,20226,0_20215,0_20224,6,29242320,29437142,11679,11685,1_21630,1_21636,6,-,29437142,29242320,11685,11679,1_21636,1_21630
Azeb,Sbro,HiC_scaffold_18.0,Lachesis_group8,Azeb_vs_Sbro: 374,53686176,55509617,20669,20701,0_20667,0_20699,16,29756595,30787739,11700,11733,1_21651,1_21684,16,-,30787739,29756595,11733,11700,1_21684,1_21651
Azeb,Sbro,HiC_scaffold_18.0,Lachesis_group8,Azeb_vs_Sbro: 378,59098976,59999581,20753,20774,0_20751,0_20772,6,34623983,36147351,11841,11868,1_21792,1_21819,6,-,36147351,34623983,11868,11841,1_21819,1_21792
Azeb,Sbro,HiC_scaffold_18.0,Lachesis_group8,Azeb_vs_Sbro: 379,92743094,93223079,21339,21348,0_21337,0_21346,6,36449921,36667477,11880,11887,1_21831,1_21838,6,-,36667477,36449921,11887,11880,1_21838,1_21831
Azeb,Sbro,HiC_scaffold_18.0,Lachesis_group8,Azeb_vs_Sbro: 380,5125412,6273227,19921,19950,0_19919,0_19948,16,37694599,38495693,11915,11935,1_21866,1_21886,16,-,38495693,37694599,11935,11915,1_21886,1_21866
Azeb,Sbro,HiC_scaffold_18.0,Lachesis_group8,Azeb_vs_Sbro: 382,61040847,61382658,20789,20794,0_20787,0_20792,6,40930494,41121075,12014,12021,1_21963,1_21970,6,-,41121075,40930494,12021,12014,1_21970,1_21963
Azeb,Sbro,HiC_scaffold_18.0,Lachesis_group8,Azeb_vs_Sbro: 383,21880564,24422851,20197,20215,0_20195,0_20213,8,41167775,41680892,12025,12047,1_21974,1_21996,8,-,41680892,41167775,12047,12025,1_21996,1_21974
Azeb,Sbro,HiC_scaffold_19.0,Lachesis_group7,Azeb_vs_Sbro: 317,35798841,36570123,21862,21879,0_21859,0_21877,9,232295,1266332,9584,9615,1_19535,1_19566,9,-,1266332,232295,9615,9584,1_19566,1_19535
Azeb,Sbro,HiC_scaffold_19.0,Lachesis_group7,Azeb_vs_Sbro: 318,70291436,74838740,22391,22471,0_22389,0_22469,9,1943454,3074305,9623,9662,1_19574,1_19613,9,-,3074305,1943454,9662,9623,1_19613,1_19574
Azeb,Sbro,HiC_scaffold_19.0,Lachesis_group7,Azeb_vs_Sbro: 320,37474510,40264126,21897,21947,0_21895,0_21945,6,3393853,3671910,9672,9680,1_19623,1_19631,6,-,3671910,3393853,9680,9672,1_19631,1_19623
Azeb,Sbro,HiC_scaffold_19.0,Lachesis_group7,Azeb_vs_Sbro: 324,63706672,63942405,22293,22298,0_22291,0_22296,6,8370652,8502031,9813,9823,1_19764,1_19774,6,-,8502031,8370652,9823,9813,1_19774,1_19764
Azeb,Sbro,HiC_scaffold_19.0,Lachesis_group7,Azeb_vs_Sbro: 325,95927692,96729625,22785,22797,0_22783,0_22795,8,8783892,9179489,9827,9837,1_19778,1_19788,8,-,9179489,8783892,9837,9827,1_19788,1_19778
Azeb,Sbro,HiC_scaffold_19.0,Lachesis_group7,Azeb_vs_Sbro: 326,5178514,6906445,21420,21451,0_21418,0_21449,16,10205773,12181027,9864,9909,1_19815,1_19860,16,-,12181027,10205773,9909,9864,1_19860,1_19815
Azeb,Sbro,HiC_scaffold_19.0,Lachesis_group7,Azeb_vs_Sbro: 327,10101692,11384937,21497,21512,0_21495,0_21510,8,13330588,13992259,9947,9958,1_19898,1_19909,8,-,13992259,13330588,9958,9947,1_19909,1_19898
Azeb,Sbro,HiC_scaffold_19.0,Lachesis_group7,Azeb_vs_Sbro: 328,20008432,21209799,21645,21663,0_21643,0_21661,12,16656309,17437947,10045,10065,1_19996,1_20016,12,-,17437947,16656309,10065,10045,1_20016,1_19996
Azeb,Sbro,HiC_scaffold_19.0,Lachesis_group7,Azeb_vs_Sbro: 329,7586999,7859286,21455,21461,0_21453,0_21459,7,20034407,20160751,10155,10163,1_20106,1_20114,7,-,20160751,20034407,10163,10155,1_20114,1_20106
Azeb,Sbro,HiC_scaffold_19.0,Lachesis_group7,Azeb_vs_Sbro: 332,12752946,14104329,21529,21554,0_21527,0_21552,13,24235781,24843999,10281,10305,1_20232,1_20256,13,-,24843999,24235781,10305,10281,1_20256,1_20232
Azeb,Sbro,HiC_scaffold_19.0,Lachesis_group7,Azeb_vs_Sbro: 335,47103451,47690700,22073,22082,0_22071,0_22080,8,29771142,30304691,10437,10447,1_20388,1_20398,8,-,30304691,29771142,10447,10437,1_20398,1_20388
Azeb,Sbro,HiC_scaffold_2.0,Lachesis_group10,Azeb_vs_Sbro: 426,97430771,98072443,2694,2708,0_2690,0_2704,7,344133,770654,13372,13379,1_4486,1_4493,7,-,770654,344133,13379,13372,1_4493,1_4486
Azeb,Sbro,HiC_scaffold_2.0,Lachesis_group10,Azeb_vs_Sbro: 428,47146368,48170696,1971,1982,0_1967,0_1978,10,2032312,2736115,13421,13435,1_4535,1_4549,10,-,2736115,2032312,13435,13421,1_4549,1_4535
Azeb,Sbro,HiC_scaffold_2.0,Lachesis_group10,Azeb_vs_Sbro: 429,38480008,41674684,1820,1872,0_1816,0_1868,29,3627038,5184120,13473,13513,1_4586,1_4626,29,-,5184120,3627038,13513,13473,1_4626,1_4586
Azeb,Sbro,HiC_scaffold_2.0,Lachesis_group10,Azeb_vs_Sbro: 430,11141059,12014886,1374,1393,0_1370,0_1389,11,6189629,6537853,13540,13550,1_4653,1_4663,11,-,6537853,6189629,13550,13540,1_4663,1_4653
Azeb,Sbro,HiC_scaffold_2.0,Lachesis_group10,Azeb_vs_Sbro: 431,8449254,8851714,1328,1335,0_1324,0_1331,8,7530904,7749415,13566,13573,1_4678,1_4685,8,-,7749415,7530904,13573,13566,1_4685,1_4678
Azeb,Sbro,HiC_scaffold_2.0,Lachesis_group10,Azeb_vs_Sbro: 434,1378160,2355693,1206,1222,0_1202,0_1218,7,9658612,10020794,13613,13622,1_4725,1_4734,7,-,10020794,9658612,13622,13613,1_4734,1_4725
Azeb,Sbro,HiC_scaffold_2.0,Lachesis_group10,Azeb_vs_Sbro: 435,26583220,27135058,1622,1630,0_1618,0_1626,6,11494680,11736124,13657,13666,1_4769,1_4778,6,-,11736124,11494680,13666,13657,1_4778,1_4769
Azeb,Sbro,HiC_scaffold_2.0,Lachesis_group10,Azeb_vs_Sbro: 437,72041690,74149581,2337,2355,0_2333,0_2351,13,13423814,13929572,13700,13716,1_4812,1_4828,13,-,13929572,13423814,13716,13700,1_4828,1_4812
Azeb,Sbro,HiC_scaffold_2.0,Lachesis_group10,Azeb_vs_Sbro: 439,96010571,96826298,2672,2682,0_2668,0_2678,7,17162144,17833101,13795,13811,1_4907,1_4923,7,-,17833101,17162144,13811,13795,1_4923,1_4907
Azeb,Sbro,HiC_scaffold_2.0,Lachesis_group10,Azeb_vs_Sbro: 440,79033258,80330281,2440,2464,0_2436,0_2460,17,17841413,18359701,13813,13833,1_4925,1_4945,17,-,18359701,17841413,13833,13813,1_4945,1_4925
Azeb,Sbro,HiC_scaffold_2.0,Lachesis_group10,Azeb_vs_Sbro: 441,66569804,68124861,2274,2298,0_2270,0_2294,9,19312929,19591696,13864,13879,1_4976,1_4991,9,-,19591696,19312929,13879,13864,1_4991,1_4976
Azeb,Sbro,HiC_scaffold_2.0,Lachesis_group10,Azeb_vs_Sbro: 443,30701252,31051910,1676,1682,0_1672,0_1678,6,21635843,21840658,13944,13950,1_5056,1_5062,6,-,21840658,21635843,13950,13944,1_5062,1_5056
Azeb,Sbro,HiC_scaffold_2.0,Lachesis_group10,Azeb_vs_Sbro: 444,35903614,36488668,1767,1776,0_1763,0_1772,9,22627261,22868409,13982,13990,1_5094,1_5102,9,-,22868409,22627261,13990,13982,1_5102,1_5094
Azeb,Sbro,HiC_scaffold_2.0,Lachesis_group10,Azeb_vs_Sbro: 448,44909912,46229983,1936,1964,0_1932,0_1960,15,25932917,26347879,14101,14119,1_5213,1_5231,15,-,26347879,25932917,14119,14101,1_5231,1_5213
Azeb,Sbro,HiC_scaffold_2.0,Lachesis_group10,Azeb_vs_Sbro: 449,69503029,70560540,2319,2327,0_2315,0_2323,6,26547363,26986572,14126,14132,1_5238,1_5244,6,-,26986572,26547363,14132,14126,1_5244,1_5238
Azeb,Sbro,HiC_scaffold_2.0,Lachesis_group10,Azeb_vs_Sbro: 450,41834212,42964194,1874,1899,0_1870,0_1895,15,29279107,30023820,14193,14217,1_5305,1_5329,15,-,30023820,29279107,14217,14193,1_5329,1_5305
Azeb,Sbro,HiC_scaffold_2.0,Lachesis_group10,Azeb_vs_Sbro: 454,18972914,23698954,1511,1574,0_1507,0_1570,8,31410230,31782437,14273,14282,1_5385,1_5394,8,-,31782437,31410230,14282,14273,1_5394,1_5385
Azeb,Sbro,HiC_scaffold_2.0,Lachesis_group10,Azeb_vs_Sbro: 456,85413098,90908806,2534,2606,0_2530,0_2602,13,36904177,37939203,14414,14434,1_5526,1_5546,13,-,37939203,36904177,14434,14414,1_5546,1_5526
Azeb,Sbro,HiC_scaffold_2.0,Lachesis_group10,Azeb_vs_Sbro: 460,2788799,4881646,1233,1261,0_1229,0_1257,12,40589888,41244661,14528,14547,1_5640,1_5659,12,-,41244661,40589888,14547,14528,1_5659,1_5640
Azeb,Sbro,HiC_scaffold_21.0,Lachesis_group3,Azeb_vs_Sbro: 161,38214473,38728481,23300,23314,0_23298,0_23312,9,8000840,8265809,4540,4550,1_14495,1_14505,9,-,8265809,8000840,4550,4540,1_14505,1_14495
Azeb,Sbro,HiC_scaffold_21.0,Lachesis_group3,Azeb_vs_Sbro: 163,67791419,68772406,23728,23742,0_23726,0_23740,8,9790887,10108890,4584,4591,1_14539,1_14546,8,-,10108890,9790887,4591,4584,1_14546,1_14539
Azeb,Sbro,HiC_scaffold_21.0,Lachesis_group3,Azeb_vs_Sbro: 164,7480962,7975027,22974,22981,0_22972,0_22979,7,10251683,10572334,4598,4606,1_14553,1_14561,7,-,10572334,10251683,4606,4598,1_14561,1_14553
Azeb,Sbro,HiC_scaffold_21.0,Lachesis_group3,Azeb_vs_Sbro: 165,44916099,45628536,23399,23415,0_23397,0_23413,11,13616206,13971189,4666,4682,1_14621,1_14637,11,-,13971189,13616206,4682,4666,1_14637,1_14621
Azeb,Sbro,HiC_scaffold_21.0,Lachesis_group3,Azeb_vs_Sbro: 170,5653689,6481991,22945,22957,0_22943,0_22955,10,23361468,23891545,4930,4944,1_14883,1_14897,10,-,23891545,23361468,4944,4930,1_14897,1_14883
Azeb,Sbro,HiC_scaffold_21.0,Lachesis_group3,Azeb_vs_Sbro: 177,54025785,55004937,23527,23541,0_23525,0_23539,10,32562226,33194066,5151,5162,1_15103,1_15114,10,-,33194066,32562226,5162,5151,1_15114,1_15103
Azeb,Sbro,HiC_scaffold_21.0,Lachesis_group3,Azeb_vs_Sbro: 178,11805059,12493159,23043,23055,0_23041,0_23053,7,34073043,34263878,5191,5198,1_15143,1_15150,7,-,34263878,34073043,5198,5191,1_15150,1_15143
Azeb,Sbro,HiC_scaffold_21.0,Lachesis_group3,Azeb_vs_Sbro: 181,50133870,50963219,23480,23488,0_23478,0_23486,7,37899625,38457576,5273,5282,1_15225,1_15234,7,-,38457576,37899625,5282,5273,1_15234,1_15225
Azeb,Sbro,HiC_scaffold_21.0,Lachesis_group3,Azeb_vs_Sbro: 183,88944843,89453990,24028,24037,0_24026,0_24035,6,41022393,41282918,5348,5354,1_15299,1_15305,6,-,41282918,41022393,5354,5348,1_15305,1_15299
Azeb,Sbro,HiC_scaffold_21.0,Lachesis_group3,Azeb_vs_Sbro: 185,62515612,64793180,23646,23686,0_23644,0_23684,7,43838378,44112542,5418,5431,1_15369,1_15382,7,-,44112542,43838378,5431,5418,1_15382,1_15369
Azeb,Sbro,HiC_scaffold_21.0,Lachesis_group3,Azeb_vs_Sbro: 187,82689457,83332025,23951,23958,0_23949,0_23956,6,48923160,49219478,5595,5602,1_15546,1_15553,6,-,49219478,48923160,5602,5595,1_15553,1_15546
Azeb,Sbro,HiC_scaffold_3.0,Lachesis_group17,Azeb_vs_Sbro: 574,38458782,49379993,3384,3552,0_3380,0_3547,19,1244570,5261108,20371,20488,1_11476,1_11593,19,-,5261108,1244570,20488,20371,1_11593,1_11476
Azeb,Sbro,HiC_scaffold_3.0,Lachesis_group17,Azeb_vs_Sbro: 575,28429756,28738464,3220,3232,0_3216,0_3228,13,7560539,7760505,20544,20559,1_11649,1_11664,13,-,7760505,7560539,20559,20544,1_11664,1_11649
Azeb,Sbro,HiC_scaffold_3.0,Lachesis_group17,Azeb_vs_Sbro: 576,52696307,54266298,3615,3631,0_3611,0_3627,6,7794876,8176605,20561,20571,1_11666,1_11676,6,-,8176605,7794876,20571,20561,1_11676,1_11666
Azeb,Sbro,HiC_scaffold_3.0,Lachesis_group17,Azeb_vs_Sbro: 577,55840164,56290182,3652,3658,0_3648,0_3654,6,13957128,14349481,20712,20719,1_11817,1_11824,6,-,14349481,13957128,20719,20712,1_11824,1_11817
Azeb,Sbro,HiC_scaffold_3.0,Lachesis_group17,Azeb_vs_Sbro: 578,56570064,57070463,3666,3679,0_3662,0_3675,7,14722866,15224998,20728,20743,1_11833,1_11848,7,-,15224998,14722866,20743,20728,1_11848,1_11833
Azeb,Sbro,HiC_scaffold_3.0,Lachesis_group17,Azeb_vs_Sbro: 579,37636890,38249544,3366,3379,0_3362,0_3375,7,15416009,15717177,20750,20758,1_11855,1_11863,7,-,15717177,15416009,20758,20750,1_11863,1_11855
Azeb,Sbro,HiC_scaffold_3.0,Lachesis_group17,Azeb_vs_Sbro: 580,6728493,7620072,2854,2871,0_2850,0_2866,9,16206847,16756493,20773,20789,1_11878,1_11894,9,-,16756493,16206847,20789,20773,1_11894,1_11878
Azeb,Sbro,HiC_scaffold_3.0,Lachesis_group17,Azeb_vs_Sbro: 581,10768400,11297326,2933,2941,0_2929,0_2937,8,18825892,19124012,20829,20837,1_11934,1_11942,8,-,19124012,18825892,20837,20829,1_11942,1_11934
Azeb,Sbro,HiC_scaffold_3.0,Lachesis_group17,Azeb_vs_Sbro: 583,7710935,8134793,2874,2883,0_2870,0_2879,7,21923754,22202576,20901,20907,1_12006,1_12012,7,-,22202576,21923754,20907,20901,1_12012,1_12006
Azeb,Sbro,HiC_scaffold_3.0,Lachesis_group17,Azeb_vs_Sbro: 585,20756334,21507553,3092,3104,0_3088,0_3100,9,22647638,22995590,20921,20934,1_12026,1_12039,9,-,22995590,22647638,20934,20921,1_12039,1_12026
Azeb,Sbro,HiC_scaffold_3.0,Lachesis_group17,Azeb_vs_Sbro: 586,8599336,10055278,2895,2922,0_2891,0_2917,10,23064817,23826509,20937,20953,1_12042,1_12058,10,-,23826509,23064817,20953,20937,1_12058,1_12042
Azeb,Sbro,HiC_scaffold_3.0,Lachesis_group17,Azeb_vs_Sbro: 589,11358642,12329523,2943,2964,0_2939,0_2960,14,24002938,26616703,20959,21020,1_12064,1_12125,14,-,26616703,24002938,21020,20959,1_12125,1_12064
Azeb,Sbro,HiC_scaffold_4.0,Lachesis_group15,Azeb_vs_Sbro: 553,17754529,18852289,4081,4092,0_4077,0_4088,8,2023876,2358814,18908,18916,1_10016,1_10024,8,-,2358814,2023876,18916,18908,1_10024,1_10016
Azeb,Sbro,HiC_scaffold_4.0,Lachesis_group15,Azeb_vs_Sbro: 555,44991996,48190222,4477,4502,0_4473,0_4498,20,17204009,19730530,19298,19323,1_10406,1_10431,20,-,19730530,17204009,19323,19298,1_10431,1_10406
Azeb,Sbro,HiC_scaffold_4.0,Lachesis_group15,Azeb_vs_Sbro: 556,34182075,34791472,4302,4315,0_4298,0_4311,7,21988343,22362512,19389,19404,1_10497,1_10512,7,-,22362512,21988343,19404,19389,1_10512,1_10497
Azeb,Sbro,HiC_scaffold_5.0,Lachesis_group5,Azeb_vs_Sbro: 237,4042427,4962149,4939,4949,0_4935,0_4945,9,1237439,1830658,7105,7114,1_17056,1_17065,9,-,1830658,1237439,7114,7105,1_17065,1_17056
Azeb,Sbro,HiC_scaffold_5.0,Lachesis_group5,Azeb_vs_Sbro: 239,79271283,79749023,6057,6067,0_6053,0_6063,8,5916877,6143353,7225,7232,1_17176,1_17183,8,-,6143353,5916877,7232,7225,1_17183,1_17176
Azeb,Sbro,HiC_scaffold_5.0,Lachesis_group5,Azeb_vs_Sbro: 243,87347484,89052096,6177,6207,0_6173,0_6203,12,9937898,11185190,7316,7344,1_17267,1_17295,12,-,11185190,9937898,7344,7316,1_17295,1_17267
Azeb,Sbro,HiC_scaffold_5.0,Lachesis_group5,Azeb_vs_Sbro: 246,54236966,54931814,5651,5664,0_5647,0_5660,6,23102714,23741195,7613,7627,1_17564,1_17578,6,-,23741195,23102714,7627,7613,1_17578,1_17564
Azeb,Sbro,HiC_scaffold_5.0,Lachesis_group5,Azeb_vs_Sbro: 248,84594412,85598592,6134,6153,0_6130,0_6149,6,26866376,27273523,7685,7692,1_17636,1_17643,6,-,27273523,26866376,7692,7685,1_17643,1_17636
Azeb,Sbro,HiC_scaffold_5.0,Lachesis_group5,Azeb_vs_Sbro: 250,62306295,63506698,5793,5811,0_5789,0_5807,11,29466025,29848319,7757,7769,1_17708,1_17720,11,-,29848319,29466025,7769,7757,1_17720,1_17708
Azeb,Sbro,HiC_scaffold_5.0,Lachesis_group5,Azeb_vs_Sbro: 251,69044372,69665127,5898,5905,0_5894,0_5901,6,29997887,30348347,7773,7779,1_17724,1_17730,6,-,30348347,29997887,7779,7773,1_17730,1_17724
Azeb,Sbro,HiC_scaffold_5.0,Lachesis_group5,Azeb_vs_Sbro: 252,56881847,57612538,5702,5716,0_5698,0_5712,6,30820849,31434110,7791,7802,1_17742,1_17753,6,-,31434110,30820849,7802,7791,1_17753,1_17742
Azeb,Sbro,HiC_scaffold_5.0,Lachesis_group5,Azeb_vs_Sbro: 253,41799611,42564843,5447,5461,0_5443,0_5457,6,32369328,32707823,7809,7819,1_17760,1_17770,6,-,32707823,32369328,7819,7809,1_17770,1_17760
Azeb,Sbro,HiC_scaffold_5.0,Lachesis_group5,Azeb_vs_Sbro: 254,19821023,20831580,5156,5173,0_5152,0_5169,6,32717882,33126986,7820,7826,1_17771,1_17777,6,-,33126986,32717882,7826,7820,1_17777,1_17771
Azeb,Sbro,HiC_scaffold_5.0,Lachesis_group5,Azeb_vs_Sbro: 260,33517055,34582596,5309,5320,0_5305,0_5316,8,40469410,40604417,7999,8009,1_17950,1_17960,8,-,40604417,40469410,8009,7999,1_17960,1_17950
Azeb,Sbro,HiC_scaffold_5.0,Lachesis_group5,Azeb_vs_Sbro: 262,18826332,19810535,5143,5155,0_5139,0_5151,6,42397854,42721861,8063,8070,1_18014,1_18021,6,-,42721861,42397854,8070,8063,1_18021,1_18014
Azeb,Sbro,HiC_scaffold_5.0,Lachesis_group5,Azeb_vs_Sbro: 263,56264165,56849085,5689,5701,0_5685,0_5697,11,43022529,43513158,8080,8095,1_18031,1_18046,11,-,43513158,43022529,8095,8080,1_18046,1_18031
Azeb,Sbro,HiC_scaffold_5.0,Lachesis_group5,Azeb_vs_Sbro: 267,76721380,77736270,6008,6021,0_6004,0_6017,8,47034942,47543498,8188,8198,1_18139,1_18149,8,-,47543498,47034942,8198,8188,1_18149,1_18139
Azeb,Sbro,HiC_scaffold_5.0,Lachesis_group5,Azeb_vs_Sbro: 268,37028822,37819156,5367,5382,0_5363,0_5378,10,48009631,48524841,8213,8227,1_18164,1_18178,10,-,48524841,48009631,8227,8213,1_18178,1_18164
Azeb,Sbro,HiC_scaffold_5.92308104,Lachesis_group5,Azeb_vs_Sbro: 236,2055501,4459535,27488,27525,0_27487,0_27524,12,546291,4977562,7092,7202,1_17043,1_17153,12,-,4977562,546291,7202,7092,1_17153,1_17043
Azeb,Sbro,HiC_scaffold_7.0,Lachesis_group11,Azeb_vs_Sbro: 466,18979813,19309119,6541,6547,0_6537,0_6543,7,2333801,2537225,14701,14708,1_5813,1_5820,7,-,2537225,2333801,14708,14701,1_5820,1_5813
Azeb,Sbro,HiC_scaffold_7.0,Lachesis_group11,Azeb_vs_Sbro: 469,44894776,45850694,6998,7017,0_6994,0_7013,11,6907607,8047254,14836,14861,1_5948,1_5973,11,-,8047254,6907607,14861,14836,1_5973,1_5948
Azeb,Sbro,HiC_scaffold_7.0,Lachesis_group11,Azeb_vs_Sbro: 470,4188608,7843874,6308,6355,0_6304,0_6351,17,9134013,13413457,14883,14955,1_5995,1_6067,17,-,13413457,9134013,14955,14883,1_6067,1_5995
Azeb,Sbro,HiC_scaffold_7.0,Lachesis_group11,Azeb_vs_Sbro: 474,24617126,25661282,6644,6664,0_6640,0_6660,10,19032180,19915788,15081,15112,1_6193,1_6224,10,-,19915788,19032180,15112,15081,1_6224,1_6193
Azeb,Sbro,HiC_scaffold_7.0,Lachesis_group11,Azeb_vs_Sbro: 477,23777737,24287410,6630,6638,0_6626,0_6634,7,21770938,22181058,15163,15183,1_6275,1_6295,7,-,22181058,21770938,15183,15163,1_6295,1_6275
Azeb,Sbro,HiC_scaffold_7.0,Lachesis_group11,Azeb_vs_Sbro: 479,65175535,66055364,7309,7319,0_7305,0_7315,9,23372219,23940189,15226,15243,1_6338,1_6355,9,-,23940189,23372219,15243,15226,1_6355,1_6338
