Orthogroup	Species Tree Node	Gene Tree Node	Support	Type	Genes 1	Genes 2
OG0000007	Azeb	n11	1.0	Terminal	mikado.HiC_scaffold_327G1.1, mikado.HiC_scaffold_10.0G137.1, mikado.HiC_scaffold_3.0G228.1, mikado.HiC_scaffold_1.0G190.1, mikado.HiC_scaffold_136G2.1, mikado.HiC_scaffold_17.0G888.1, mikado.HiC_scaffold_1.0G303.1, mikado.HiC_scaffold_10.0G323.1, mikado.HiC_scaffold_1.0G91.1, mikado.HiC_scaffold_5.0G19.1, mikado.HiC_scaffold_21.0G1259.1, mikado.HiC_scaffold_11.0G596.1, mikado.HiC_scaffold_12.3160685G807.1, mikado.HiC_scaffold_14.0G78.1, mikado.HiC_scaffold_14.0G516.1, mikado.HiC_scaffold_17.0G794.1, mikado.HiC_scaffold_2.0G231.1, mikado.HiC_scaffold_1.0G48.1, mikado.HiC_scaffold_1.0G69.1, mikado.HiC_scaffold_1.0G626.1, mikado.HiC_scaffold_17.0G10.1, mikado.HiC_scaffold_4339G5.1, mikado.HiC_scaffold_21.0G424.1, mikado.HiC_scaffold_17.0G1207.1, mikado.HiC_scaffold_10.0G803.1, mikado.HiC_scaffold_17.0G5.1, mikado.HiC_scaffold_19.0G1378.1, mikado.HiC_scaffold_1.0G15.1, mikado.HiC_scaffold_16.0G422.1	mikado.HiC_scaffold_1.0G3.1, mikado.HiC_scaffold_21.0G236.1
OG0000007	Azeb	n12	1.0	Terminal	mikado.HiC_scaffold_327G1.1, mikado.HiC_scaffold_10.0G137.1, mikado.HiC_scaffold_3.0G228.1, mikado.HiC_scaffold_1.0G190.1, mikado.HiC_scaffold_136G2.1, mikado.HiC_scaffold_17.0G888.1, mikado.HiC_scaffold_1.0G303.1, mikado.HiC_scaffold_10.0G323.1, mikado.HiC_scaffold_1.0G91.1, mikado.HiC_scaffold_5.0G19.1, mikado.HiC_scaffold_21.0G1259.1, mikado.HiC_scaffold_11.0G596.1, mikado.HiC_scaffold_12.3160685G807.1, mikado.HiC_scaffold_14.0G78.1, mikado.HiC_scaffold_14.0G516.1, mikado.HiC_scaffold_17.0G794.1, mikado.HiC_scaffold_2.0G231.1, mikado.HiC_scaffold_1.0G48.1, mikado.HiC_scaffold_1.0G69.1, mikado.HiC_scaffold_1.0G626.1, mikado.HiC_scaffold_17.0G10.1, mikado.HiC_scaffold_4339G5.1, mikado.HiC_scaffold_21.0G424.1, mikado.HiC_scaffold_17.0G1207.1, mikado.HiC_scaffold_10.0G803.1, mikado.HiC_scaffold_17.0G5.1, mikado.HiC_scaffold_19.0G1378.1	mikado.HiC_scaffold_1.0G15.1, mikado.HiC_scaffold_16.0G422.1
OG0000007	Azeb	n13	1.0	Terminal	mikado.HiC_scaffold_327G1.1, mikado.HiC_scaffold_10.0G137.1, mikado.HiC_scaffold_3.0G228.1, mikado.HiC_scaffold_1.0G190.1, mikado.HiC_scaffold_136G2.1, mikado.HiC_scaffold_17.0G888.1, mikado.HiC_scaffold_1.0G303.1, mikado.HiC_scaffold_10.0G323.1, mikado.HiC_scaffold_1.0G91.1, mikado.HiC_scaffold_5.0G19.1, mikado.HiC_scaffold_21.0G1259.1, mikado.HiC_scaffold_11.0G596.1, mikado.HiC_scaffold_12.3160685G807.1, mikado.HiC_scaffold_14.0G78.1, mikado.HiC_scaffold_14.0G516.1, mikado.HiC_scaffold_17.0G794.1, mikado.HiC_scaffold_2.0G231.1, mikado.HiC_scaffold_1.0G48.1, mikado.HiC_scaffold_1.0G69.1, mikado.HiC_scaffold_1.0G626.1, mikado.HiC_scaffold_17.0G10.1, mikado.HiC_scaffold_4339G5.1, mikado.HiC_scaffold_21.0G424.1, mikado.HiC_scaffold_17.0G1207.1	mikado.HiC_scaffold_10.0G803.1, mikado.HiC_scaffold_17.0G5.1, mikado.HiC_scaffold_19.0G1378.1
OG0000007	Azeb	n14	1.0	Terminal	mikado.HiC_scaffold_327G1.1, mikado.HiC_scaffold_10.0G137.1, mikado.HiC_scaffold_3.0G228.1, mikado.HiC_scaffold_1.0G190.1, mikado.HiC_scaffold_136G2.1, mikado.HiC_scaffold_17.0G888.1, mikado.HiC_scaffold_1.0G303.1, mikado.HiC_scaffold_10.0G323.1, mikado.HiC_scaffold_1.0G91.1, mikado.HiC_scaffold_5.0G19.1, mikado.HiC_scaffold_21.0G1259.1, mikado.HiC_scaffold_11.0G596.1, mikado.HiC_scaffold_12.3160685G807.1, mikado.HiC_scaffold_14.0G78.1, mikado.HiC_scaffold_14.0G516.1	mikado.HiC_scaffold_17.0G794.1, mikado.HiC_scaffold_2.0G231.1, mikado.HiC_scaffold_1.0G48.1, mikado.HiC_scaffold_1.0G69.1, mikado.HiC_scaffold_1.0G626.1, mikado.HiC_scaffold_17.0G10.1, mikado.HiC_scaffold_4339G5.1, mikado.HiC_scaffold_21.0G424.1, mikado.HiC_scaffold_17.0G1207.1
OG0000007	Azeb	n15	1.0	Terminal	mikado.HiC_scaffold_327G1.1, mikado.HiC_scaffold_10.0G137.1, mikado.HiC_scaffold_3.0G228.1, mikado.HiC_scaffold_1.0G190.1, mikado.HiC_scaffold_136G2.1, mikado.HiC_scaffold_17.0G888.1, mikado.HiC_scaffold_1.0G303.1, mikado.HiC_scaffold_10.0G323.1, mikado.HiC_scaffold_1.0G91.1, mikado.HiC_scaffold_5.0G19.1, mikado.HiC_scaffold_21.0G1259.1	mikado.HiC_scaffold_11.0G596.1, mikado.HiC_scaffold_12.3160685G807.1, mikado.HiC_scaffold_14.0G78.1, mikado.HiC_scaffold_14.0G516.1
OG0000007	Azeb	n16	1.0	Terminal	mikado.HiC_scaffold_327G1.1	mikado.HiC_scaffold_10.0G137.1, mikado.HiC_scaffold_3.0G228.1, mikado.HiC_scaffold_1.0G190.1, mikado.HiC_scaffold_136G2.1, mikado.HiC_scaffold_17.0G888.1, mikado.HiC_scaffold_1.0G303.1, mikado.HiC_scaffold_10.0G323.1, mikado.HiC_scaffold_1.0G91.1, mikado.HiC_scaffold_5.0G19.1, mikado.HiC_scaffold_21.0G1259.1
OG0000007	Azeb	n17	1.0	Terminal	mikado.HiC_scaffold_10.0G137.1, mikado.HiC_scaffold_3.0G228.1, mikado.HiC_scaffold_1.0G190.1, mikado.HiC_scaffold_136G2.1, mikado.HiC_scaffold_17.0G888.1	mikado.HiC_scaffold_1.0G303.1, mikado.HiC_scaffold_10.0G323.1, mikado.HiC_scaffold_1.0G91.1, mikado.HiC_scaffold_5.0G19.1, mikado.HiC_scaffold_21.0G1259.1
OG0000007	Azeb	n18	1.0	Terminal	mikado.HiC_scaffold_10.0G137.1, mikado.HiC_scaffold_3.0G228.1, mikado.HiC_scaffold_1.0G190.1, mikado.HiC_scaffold_136G2.1	mikado.HiC_scaffold_17.0G888.1
OG0000007	Azeb	n19	1.0	Terminal	mikado.HiC_scaffold_10.0G137.1, mikado.HiC_scaffold_3.0G228.1, mikado.HiC_scaffold_1.0G190.1	mikado.HiC_scaffold_136G2.1
OG0000007	Azeb	n20	1.0	Terminal	mikado.HiC_scaffold_10.0G137.1	mikado.HiC_scaffold_3.0G228.1, mikado.HiC_scaffold_1.0G190.1
OG0000007	Azeb	n21	1.0	Terminal	mikado.HiC_scaffold_3.0G228.1	mikado.HiC_scaffold_1.0G190.1
OG0000007	Azeb	n22	1.0	Terminal	mikado.HiC_scaffold_1.0G303.1	mikado.HiC_scaffold_10.0G323.1, mikado.HiC_scaffold_1.0G91.1, mikado.HiC_scaffold_5.0G19.1, mikado.HiC_scaffold_21.0G1259.1
OG0000007	Azeb	n23	1.0	Terminal	mikado.HiC_scaffold_10.0G323.1, mikado.HiC_scaffold_1.0G91.1	mikado.HiC_scaffold_5.0G19.1, mikado.HiC_scaffold_21.0G1259.1
OG0000007	Azeb	n24	1.0	Terminal	mikado.HiC_scaffold_10.0G323.1	mikado.HiC_scaffold_1.0G91.1
OG0000007	Azeb	n25	1.0	Terminal	mikado.HiC_scaffold_5.0G19.1	mikado.HiC_scaffold_21.0G1259.1
OG0000007	Azeb	n26	1.0	Terminal	mikado.HiC_scaffold_11.0G596.1, mikado.HiC_scaffold_12.3160685G807.1	mikado.HiC_scaffold_14.0G78.1, mikado.HiC_scaffold_14.0G516.1
OG0000007	Azeb	n27	1.0	Terminal	mikado.HiC_scaffold_11.0G596.1	mikado.HiC_scaffold_12.3160685G807.1
OG0000007	Azeb	n28	1.0	Terminal	mikado.HiC_scaffold_14.0G78.1	mikado.HiC_scaffold_14.0G516.1
OG0000007	Azeb	n29	1.0	Terminal	mikado.HiC_scaffold_17.0G794.1, mikado.HiC_scaffold_2.0G231.1, mikado.HiC_scaffold_1.0G48.1, mikado.HiC_scaffold_1.0G69.1, mikado.HiC_scaffold_1.0G626.1, mikado.HiC_scaffold_17.0G10.1, mikado.HiC_scaffold_4339G5.1, mikado.HiC_scaffold_21.0G424.1	mikado.HiC_scaffold_17.0G1207.1
OG0000007	Azeb	n30	1.0	Terminal	mikado.HiC_scaffold_17.0G794.1, mikado.HiC_scaffold_2.0G231.1, mikado.HiC_scaffold_1.0G48.1, mikado.HiC_scaffold_1.0G69.1, mikado.HiC_scaffold_1.0G626.1, mikado.HiC_scaffold_17.0G10.1	mikado.HiC_scaffold_4339G5.1, mikado.HiC_scaffold_21.0G424.1
OG0000007	Azeb	n31	1.0	Terminal	mikado.HiC_scaffold_17.0G794.1, mikado.HiC_scaffold_2.0G231.1, mikado.HiC_scaffold_1.0G48.1, mikado.HiC_scaffold_1.0G69.1, mikado.HiC_scaffold_1.0G626.1	mikado.HiC_scaffold_17.0G10.1
OG0000007	Azeb	n32	1.0	Terminal	mikado.HiC_scaffold_17.0G794.1, mikado.HiC_scaffold_2.0G231.1	mikado.HiC_scaffold_1.0G48.1, mikado.HiC_scaffold_1.0G69.1, mikado.HiC_scaffold_1.0G626.1
OG0000007	Azeb	n33	1.0	Terminal	mikado.HiC_scaffold_17.0G794.1	mikado.HiC_scaffold_2.0G231.1
OG0000007	Azeb	n34	1.0	Terminal	mikado.HiC_scaffold_1.0G48.1	mikado.HiC_scaffold_1.0G69.1, mikado.HiC_scaffold_1.0G626.1
OG0000007	Azeb	n35	1.0	Terminal	mikado.HiC_scaffold_1.0G69.1	mikado.HiC_scaffold_1.0G626.1
OG0000007	Azeb	n36	1.0	Terminal	mikado.HiC_scaffold_4339G5.1	mikado.HiC_scaffold_21.0G424.1
OG0000007	Azeb	n37	1.0	Terminal	mikado.HiC_scaffold_10.0G803.1	mikado.HiC_scaffold_17.0G5.1, mikado.HiC_scaffold_19.0G1378.1
OG0000007	Azeb	n38	1.0	Terminal	mikado.HiC_scaffold_17.0G5.1	mikado.HiC_scaffold_19.0G1378.1
OG0000007	Azeb	n39	1.0	Terminal	mikado.HiC_scaffold_1.0G15.1	mikado.HiC_scaffold_16.0G422.1
OG0000007	Azeb	n40	1.0	Terminal	mikado.HiC_scaffold_1.0G3.1	mikado.HiC_scaffold_21.0G236.1
OG0000007	Azeb	n41	1.0	Terminal	mikado.HiC_scaffold_16.0G532.1	mikado.HiC_scaffold_2.0G232.1, mikado.HiC_scaffold_2.0G232.2
OG0000007	Azeb	n42	1.0	Terminal	mikado.HiC_scaffold_2.0G232.1	mikado.HiC_scaffold_2.0G232.2
OG0000008	N1	n1	0.5	Non-Terminal	EVM0016222.1	EVM0023822.1, EVM0003754.1, EVM0018345.1, EVM0001727.1, EVM0018861.1, KUTeg_022192, EVM0003323.1, EVM0022072.1, EVM0022022.1, EVM0016586.1, EVM0005171.1, EVM0022311.1, EVM0018092.1, EVM0006401.1, KUTeg_006471, EVM0012425.1, EVM0014483.1, EVM0013928.1, EVM0014219.1, EVM0004848.1, EVM0006463.1, EVM0019792.1, EVM0021542.1, EVM0023738.1, EVM0022120.1, EVM0012401.1, EVM0012803.1, EVM0014508.1, EVM0010265.1, EVM0016527.1, EVM0008405.1, EVM0023544.1, EVM0019596.1, EVM0018461.1, EVM0009263.1, EVM0003525.1, EVM0000755.1, KUTeg_009614, EVM0008250.1
OG0000008	N1	n2	0.5	Non-Terminal	EVM0023822.1, EVM0003754.1, EVM0018345.1, EVM0001727.1, EVM0018861.1	KUTeg_022192, EVM0003323.1, EVM0022072.1, EVM0022022.1, EVM0016586.1, EVM0005171.1, EVM0022311.1, EVM0018092.1, EVM0006401.1, KUTeg_006471, EVM0012425.1, EVM0014483.1, EVM0013928.1, EVM0014219.1, EVM0004848.1, EVM0006463.1, EVM0019792.1, EVM0021542.1, EVM0023738.1, EVM0022120.1, EVM0012401.1, EVM0012803.1, EVM0014508.1, EVM0010265.1, EVM0016527.1, EVM0008405.1, EVM0023544.1, EVM0019596.1, EVM0018461.1, EVM0009263.1, EVM0003525.1, EVM0000755.1, KUTeg_009614, EVM0008250.1
OG0000008	Sbro	n3	1.0	Terminal	EVM0023822.1, EVM0003754.1, EVM0018345.1, EVM0001727.1	EVM0018861.1
OG0000008	Sbro	n4	1.0	Terminal	EVM0023822.1, EVM0003754.1	EVM0018345.1, EVM0001727.1
OG0000008	Sbro	n5	1.0	Terminal	EVM0023822.1	EVM0003754.1
OG0000008	Sbro	n6	1.0	Terminal	EVM0018345.1	EVM0001727.1
OG0000008	N1	n7	1.0	Non-Terminal	KUTeg_022192, EVM0003323.1, EVM0022072.1, EVM0022022.1, EVM0016586.1, EVM0005171.1, EVM0022311.1, EVM0018092.1, EVM0006401.1, KUTeg_006471, EVM0012425.1, EVM0014483.1, EVM0013928.1, EVM0014219.1, EVM0004848.1, EVM0006463.1, EVM0019792.1, EVM0021542.1, EVM0023738.1, EVM0022120.1, EVM0012401.1, EVM0012803.1, EVM0014508.1, EVM0010265.1, EVM0016527.1, EVM0008405.1, EVM0023544.1, EVM0019596.1, EVM0018461.1, EVM0009263.1, EVM0003525.1, EVM0000755.1	KUTeg_009614, EVM0008250.1
OG0000008	N1	n8	0.5	Non-Terminal	KUTeg_022192, EVM0003323.1, EVM0022072.1, EVM0022022.1, EVM0016586.1, EVM0005171.1, EVM0022311.1, EVM0018092.1, EVM0006401.1, KUTeg_006471, EVM0012425.1	EVM0014483.1, EVM0013928.1, EVM0014219.1, EVM0004848.1, EVM0006463.1, EVM0019792.1, EVM0021542.1, EVM0023738.1, EVM0022120.1, EVM0012401.1, EVM0012803.1, EVM0014508.1, EVM0010265.1, EVM0016527.1, EVM0008405.1, EVM0023544.1, EVM0019596.1, EVM0018461.1, EVM0009263.1, EVM0003525.1, EVM0000755.1
OG0000008	N1	n9	1.0	Non-Terminal	KUTeg_022192, EVM0003323.1, EVM0022072.1, EVM0022022.1, EVM0016586.1, EVM0005171.1, EVM0022311.1, EVM0018092.1, EVM0006401.1	KUTeg_006471, EVM0012425.1
OG0000008	Sbro	n11	1.0	Terminal	EVM0003323.1, EVM0022072.1, EVM0022022.1, EVM0016586.1, EVM0005171.1, EVM0022311.1, EVM0018092.1	EVM0006401.1
OG0000008	Sbro	n12	1.0	Terminal	EVM0003323.1, EVM0022072.1, EVM0022022.1, EVM0016586.1, EVM0005171.1, EVM0022311.1	EVM0018092.1
OG0000008	Sbro	n13	1.0	Terminal	EVM0003323.1, EVM0022072.1	EVM0022022.1, EVM0016586.1, EVM0005171.1, EVM0022311.1
OG0000008	Sbro	n14	1.0	Terminal	EVM0003323.1	EVM0022072.1
OG0000008	Sbro	n15	1.0	Terminal	EVM0022022.1, EVM0016586.1, EVM0005171.1	EVM0022311.1
OG0000008	Sbro	n16	1.0	Terminal	EVM0022022.1, EVM0016586.1	EVM0005171.1
OG0000008	Sbro	n17	1.0	Terminal	EVM0022022.1	EVM0016586.1
OG0000008	Sbro	n19	1.0	Terminal	EVM0014483.1, EVM0013928.1, EVM0014219.1, EVM0004848.1, EVM0006463.1	EVM0019792.1, EVM0021542.1, EVM0023738.1, EVM0022120.1, EVM0012401.1, EVM0012803.1, EVM0014508.1, EVM0010265.1, EVM0016527.1, EVM0008405.1, EVM0023544.1, EVM0019596.1, EVM0018461.1, EVM0009263.1, EVM0003525.1, EVM0000755.1
OG0000008	Sbro	n20	1.0	Terminal	EVM0014483.1, EVM0013928.1, EVM0014219.1, EVM0004848.1	EVM0006463.1
OG0000008	Sbro	n21	1.0	Terminal	EVM0014483.1, EVM0013928.1	EVM0014219.1, EVM0004848.1
OG0000008	Sbro	n22	1.0	Terminal	EVM0014483.1	EVM0013928.1
OG0000008	Sbro	n23	1.0	Terminal	EVM0014219.1	EVM0004848.1
OG0000008	Sbro	n24	1.0	Terminal	EVM0019792.1	EVM0021542.1, EVM0023738.1, EVM0022120.1, EVM0012401.1, EVM0012803.1, EVM0014508.1, EVM0010265.1, EVM0016527.1, EVM0008405.1, EVM0023544.1, EVM0019596.1, EVM0018461.1, EVM0009263.1, EVM0003525.1, EVM0000755.1
OG0000008	Sbro	n25	1.0	Terminal	EVM0021542.1, EVM0023738.1, EVM0022120.1	EVM0012401.1, EVM0012803.1, EVM0014508.1, EVM0010265.1, EVM0016527.1, EVM0008405.1, EVM0023544.1, EVM0019596.1, EVM0018461.1, EVM0009263.1, EVM0003525.1, EVM0000755.1
OG0000008	Sbro	n26	1.0	Terminal	EVM0021542.1	EVM0023738.1, EVM0022120.1
OG0000008	Sbro	n27	1.0	Terminal	EVM0023738.1	EVM0022120.1
OG0000008	Sbro	n28	1.0	Terminal	EVM0012401.1, EVM0012803.1	EVM0014508.1, EVM0010265.1, EVM0016527.1, EVM0008405.1, EVM0023544.1, EVM0019596.1, EVM0018461.1, EVM0009263.1, EVM0003525.1, EVM0000755.1
OG0000008	Sbro	n29	1.0	Terminal	EVM0012401.1	EVM0012803.1
OG0000008	Sbro	n30	1.0	Terminal	EVM0014508.1, EVM0010265.1	EVM0016527.1, EVM0008405.1, EVM0023544.1, EVM0019596.1, EVM0018461.1, EVM0009263.1, EVM0003525.1, EVM0000755.1
OG0000008	Sbro	n31	1.0	Terminal	EVM0014508.1	EVM0010265.1
OG0000008	Sbro	n32	1.0	Terminal	EVM0016527.1, EVM0008405.1, EVM0023544.1	EVM0019596.1, EVM0018461.1, EVM0009263.1, EVM0003525.1, EVM0000755.1
OG0000008	Sbro	n33	1.0	Terminal	EVM0016527.1	EVM0008405.1, EVM0023544.1
OG0000008	Sbro	n34	1.0	Terminal	EVM0008405.1	EVM0023544.1
OG0000008	Sbro	n35	1.0	Terminal	EVM0019596.1	EVM0018461.1, EVM0009263.1, EVM0003525.1, EVM0000755.1
OG0000008	Sbro	n36	1.0	Terminal	EVM0018461.1	EVM0009263.1, EVM0003525.1, EVM0000755.1
OG0000008	Sbro	n37	1.0	Terminal	EVM0009263.1, EVM0003525.1	EVM0000755.1
OG0000008	Sbro	n38	1.0	Terminal	EVM0009263.1	EVM0003525.1
OG0000009	N0	n0	0.6666666666666666	Non-Terminal	mikado.HiC_scaffold_21.0G663.1, KUTeg_002928	KUTeg_008523, KUTeg_010789, mikado.HiC_scaffold_2.0G941.1, mikado.HiC_scaffold_16.0G1398.1, mikado.HiC_scaffold_21.0G370.1, KUTeg_015904, KUTeg_016826, KUTeg_015804, KUTeg_005446, KUTeg_010262, KUTeg_000588, KUTeg_000589, KUTeg_011062, KUTeg_000365, KUTeg_017866, KUTeg_017868, KUTeg_018295, KUTeg_017865, KUTeg_018294, KUTeg_011074, KUTeg_010786, KUTeg_011075, KUTeg_010788, KUTeg_011076, KUTeg_010787, KUTeg_011071, KUTeg_011078, KUTeg_011080, KUTeg_011072, KUTeg_000783, KUTeg_000784, KUTeg_000590, KUTeg_016833, KUTeg_016834, mikado.HiC_scaffold_19.0G400.1, mikado.HiC_scaffold_3.0G159.1
OG0000009	N0	n2	0.3333333333333333	Non-Terminal	KUTeg_008523	KUTeg_010789, mikado.HiC_scaffold_2.0G941.1, mikado.HiC_scaffold_16.0G1398.1, mikado.HiC_scaffold_21.0G370.1, KUTeg_015904, KUTeg_016826, KUTeg_015804, KUTeg_005446, KUTeg_010262, KUTeg_000588, KUTeg_000589, KUTeg_011062, KUTeg_000365, KUTeg_017866, KUTeg_017868, KUTeg_018295, KUTeg_017865, KUTeg_018294, KUTeg_011074, KUTeg_010786, KUTeg_011075, KUTeg_010788, KUTeg_011076, KUTeg_010787, KUTeg_011071, KUTeg_011078, KUTeg_011080, KUTeg_011072, KUTeg_000783, KUTeg_000784, KUTeg_000590, KUTeg_016833, KUTeg_016834, mikado.HiC_scaffold_19.0G400.1, mikado.HiC_scaffold_3.0G159.1
OG0000009	N0	n3	0.6666666666666666	Non-Terminal	KUTeg_010789, mikado.HiC_scaffold_2.0G941.1, mikado.HiC_scaffold_16.0G1398.1, mikado.HiC_scaffold_21.0G370.1, KUTeg_015904, KUTeg_016826, KUTeg_015804, KUTeg_005446, KUTeg_010262, KUTeg_000588, KUTeg_000589, KUTeg_011062, KUTeg_000365, KUTeg_017866, KUTeg_017868, KUTeg_018295, KUTeg_017865, KUTeg_018294, KUTeg_011074, KUTeg_010786, KUTeg_011075, KUTeg_010788, KUTeg_011076, KUTeg_010787, KUTeg_011071, KUTeg_011078, KUTeg_011080, KUTeg_011072, KUTeg_000783, KUTeg_000784, KUTeg_000590	KUTeg_016833, KUTeg_016834, mikado.HiC_scaffold_19.0G400.1, mikado.HiC_scaffold_3.0G159.1
OG0000009	N0	n4	0.3333333333333333	Non-Terminal	KUTeg_010789, mikado.HiC_scaffold_2.0G941.1, mikado.HiC_scaffold_16.0G1398.1, mikado.HiC_scaffold_21.0G370.1, KUTeg_015904	KUTeg_016826, KUTeg_015804, KUTeg_005446, KUTeg_010262, KUTeg_000588, KUTeg_000589, KUTeg_011062, KUTeg_000365, KUTeg_017866, KUTeg_017868, KUTeg_018295, KUTeg_017865, KUTeg_018294, KUTeg_011074, KUTeg_010786, KUTeg_011075, KUTeg_010788, KUTeg_011076, KUTeg_010787, KUTeg_011071, KUTeg_011078, KUTeg_011080, KUTeg_011072, KUTeg_000783, KUTeg_000784, KUTeg_000590
OG0000009	N0	n5	0.6666666666666666	Non-Terminal	KUTeg_010789, mikado.HiC_scaffold_2.0G941.1, mikado.HiC_scaffold_16.0G1398.1	mikado.HiC_scaffold_21.0G370.1, KUTeg_015904
OG0000009	Azeb	n7	1.0	Terminal	mikado.HiC_scaffold_2.0G941.1	mikado.HiC_scaffold_16.0G1398.1
OG0000009	Tgra	n9	1.0	Terminal	KUTeg_016826	KUTeg_015804, KUTeg_005446, KUTeg_010262, KUTeg_000588, KUTeg_000589, KUTeg_011062, KUTeg_000365, KUTeg_017866, KUTeg_017868, KUTeg_018295, KUTeg_017865, KUTeg_018294, KUTeg_011074, KUTeg_010786, KUTeg_011075, KUTeg_010788, KUTeg_011076, KUTeg_010787, KUTeg_011071, KUTeg_011078, KUTeg_011080, KUTeg_011072, KUTeg_000783, KUTeg_000784, KUTeg_000590
OG0000009	Tgra	n10	1.0	Terminal	KUTeg_015804, KUTeg_005446	KUTeg_010262, KUTeg_000588, KUTeg_000589, KUTeg_011062, KUTeg_000365, KUTeg_017866, KUTeg_017868, KUTeg_018295, KUTeg_017865, KUTeg_018294, KUTeg_011074, KUTeg_010786, KUTeg_011075, KUTeg_010788, KUTeg_011076, KUTeg_010787, KUTeg_011071, KUTeg_011078, KUTeg_011080, KUTeg_011072, KUTeg_000783, KUTeg_000784, KUTeg_000590
OG0000009	Tgra	n11	1.0	Terminal	KUTeg_015804	KUTeg_005446
OG0000009	Tgra	n12	1.0	Terminal	KUTeg_010262	KUTeg_000588, KUTeg_000589, KUTeg_011062, KUTeg_000365, KUTeg_017866, KUTeg_017868, KUTeg_018295, KUTeg_017865, KUTeg_018294, KUTeg_011074, KUTeg_010786, KUTeg_011075, KUTeg_010788, KUTeg_011076, KUTeg_010787, KUTeg_011071, KUTeg_011078, KUTeg_011080, KUTeg_011072, KUTeg_000783, KUTeg_000784, KUTeg_000590
OG0000009	Tgra	n13	1.0	Terminal	KUTeg_000588, KUTeg_000589, KUTeg_011062, KUTeg_000365, KUTeg_017866, KUTeg_017868, KUTeg_018295, KUTeg_017865, KUTeg_018294, KUTeg_011074, KUTeg_010786, KUTeg_011075, KUTeg_010788, KUTeg_011076, KUTeg_010787, KUTeg_011071, KUTeg_011078, KUTeg_011080, KUTeg_011072	KUTeg_000783, KUTeg_000784, KUTeg_000590
OG0000009	Tgra	n14	1.0	Terminal	KUTeg_000588, KUTeg_000589, KUTeg_011062, KUTeg_000365	KUTeg_017866, KUTeg_017868, KUTeg_018295, KUTeg_017865, KUTeg_018294, KUTeg_011074, KUTeg_010786, KUTeg_011075, KUTeg_010788, KUTeg_011076, KUTeg_010787, KUTeg_011071, KUTeg_011078, KUTeg_011080, KUTeg_011072
OG0000009	Tgra	n15	1.0	Terminal	KUTeg_000588, KUTeg_000589, KUTeg_011062	KUTeg_000365
OG0000009	Tgra	n16	1.0	Terminal	KUTeg_000588, KUTeg_000589	KUTeg_011062
OG0000009	Tgra	n17	1.0	Terminal	KUTeg_000588	KUTeg_000589
OG0000009	Tgra	n18	1.0	Terminal	KUTeg_017866, KUTeg_017868, KUTeg_018295, KUTeg_017865, KUTeg_018294	KUTeg_011074, KUTeg_010786, KUTeg_011075, KUTeg_010788, KUTeg_011076, KUTeg_010787, KUTeg_011071, KUTeg_011078, KUTeg_011080, KUTeg_011072
OG0000009	Tgra	n19	1.0	Terminal	KUTeg_017866, KUTeg_017868, KUTeg_018295	KUTeg_017865, KUTeg_018294
OG0000009	Tgra	n20	1.0	Terminal	KUTeg_017866	KUTeg_017868, KUTeg_018295
OG0000009	Tgra	n21	1.0	Terminal	KUTeg_017868	KUTeg_018295
OG0000009	Tgra	n22	1.0	Terminal	KUTeg_017865	KUTeg_018294
OG0000009	Tgra	n23	1.0	Terminal	KUTeg_011074, KUTeg_010786, KUTeg_011075, KUTeg_010788, KUTeg_011076	KUTeg_010787, KUTeg_011071, KUTeg_011078, KUTeg_011080, KUTeg_011072
OG0000009	Tgra	n24	1.0	Terminal	KUTeg_011074, KUTeg_010786, KUTeg_011075	KUTeg_010788, KUTeg_011076
OG0000009	Tgra	n25	1.0	Terminal	KUTeg_011074, KUTeg_010786	KUTeg_011075
OG0000009	Tgra	n26	1.0	Terminal	KUTeg_011074	KUTeg_010786
OG0000009	Tgra	n27	1.0	Terminal	KUTeg_010788	KUTeg_011076
OG0000009	Tgra	n28	1.0	Terminal	KUTeg_010787, KUTeg_011071, KUTeg_011078	KUTeg_011080, KUTeg_011072
OG0000009	Tgra	n29	1.0	Terminal	KUTeg_010787, KUTeg_011071	KUTeg_011078
OG0000009	Tgra	n30	1.0	Terminal	KUTeg_010787	KUTeg_011071
OG0000009	Tgra	n31	1.0	Terminal	KUTeg_011080	KUTeg_011072
OG0000009	Tgra	n32	1.0	Terminal	KUTeg_000783, KUTeg_000784	KUTeg_000590
OG0000009	Tgra	n33	1.0	Terminal	KUTeg_000783	KUTeg_000784
OG0000009	Tgra	n35	1.0	Terminal	KUTeg_016833	KUTeg_016834
OG0000009	Azeb	n36	1.0	Terminal	mikado.HiC_scaffold_19.0G400.1	mikado.HiC_scaffold_3.0G159.1
