Orthogroup	Sbro	Tgra
OG0002342	EVM0015540.1	KUTeg_001384, KUTeg_001381
OG0002343	EVM0015798.1	KUTeg_001991
OG0002344	EVM0003823.1	KUTeg_002448
OG0002345	EVM0012261.1, EVM0019276.1	KUTeg_011906
OG0002346	EVM0019340.1	KUTeg_006791, KUTeg_006792
OG0002347	EVM0023672.1, EVM0017153.1	KUTeg_017634
OG0002348	EVM0015497.1	KUTeg_016938, KUTeg_016940
OG0002349	EVM0013617.1, EVM0012632.1, EVM0023397.1	KUTeg_021829
OG0002350	EVM0014093.1	KUTeg_005273, KUTeg_005272
OG0002351	EVM0000429.1	KUTeg_015802
OG0002352	EVM0008281.1	KUTeg_010277
OG0002353	EVM0018500.1, EVM0009745.1	KUTeg_017105, KUTeg_017108
OG0002354	EVM0002286.2	KUTeg_009227, KUTeg_005282, KUTeg_001207
OG0002355	EVM0005248.1	KUTeg_017047
OG0002356	EVM0006658.1, EVM0008202.1	KUTeg_015866, KUTeg_005823
OG0002357	EVM0015456.1	KUTeg_020128, KUTeg_020125
OG0002358	EVM0015268.1	KUTeg_016304
OG0002359	EVM0015118.1	KUTeg_016641, KUTeg_016642, KUTeg_022938
OG0002360	EVM0005837.1, EVM0005029.1	KUTeg_014741, KUTeg_014740
OG0002361	EVM0009369.1	KUTeg_015909, KUTeg_015908
OG0002362	EVM0015267.1	KUTeg_017185
OG0002363	EVM0011616.2	KUTeg_011163, KUTeg_006553
OG0002364	EVM0014374.1	KUTeg_016660
OG0002365	EVM0021440.1	KUTeg_016318
OG0002366	EVM0012050.1	KUTeg_016847, KUTeg_016324
OG0002367	EVM0020484.1	KUTeg_007608, KUTeg_016931, KUTeg_016932
OG0002368	EVM0018522.1	KUTeg_021472, KUTeg_021469, KUTeg_006930
OG0002369	EVM0020420.1	KUTeg_015885, KUTeg_015883
OG0002370	EVM0014967.1	KUTeg_017146, KUTeg_017147
OG0002371	EVM0007927.1	KUTeg_015939, KUTeg_015942
OG0002372	EVM0012195.1	KUTeg_016218, KUTeg_016220, KUTeg_016217
OG0002373	EVM0005750.1	KUTeg_017139
OG0002374	EVM0012743.1	KUTeg_016119
OG0002375	EVM0001542.1	KUTeg_017142
OG0002376	EVM0002201.1	KUTeg_017153, KUTeg_016948, KUTeg_016951
OG0002377	EVM0008142.1, EVM0002801.1, EVM0002192.1	KUTeg_016765
OG0002379	EVM0015062.1	KUTeg_017000
OG0002380	EVM0003329.1, EVM0007399.1	KUTeg_016925, KUTeg_016922
OG0002381	EVM0005020.1	KUTeg_016821, KUTeg_015931
OG0002383	EVM0016326.1	KUTeg_016056
OG0002384	EVM0005240.1	KUTeg_016052
OG0002385	EVM0021854.1	KUTeg_016689
OG0002386	EVM0014915.1, EVM0008429.1	KUTeg_016709
OG0002387	EVM0013640.1	KUTeg_015853, KUTeg_017073
OG0002388	EVM0019355.1	KUTeg_010590, KUTeg_016560, KUTeg_016440
OG0002389	EVM0006203.1, EVM0006489.1	KUTeg_016312
OG0002390	EVM0010337.1	KUTeg_016840
OG0002391	EVM0005830.1	KUTeg_016127, KUTeg_016126
OG0002392	EVM0001664.1	KUTeg_005819, KUTeg_015868, KUTeg_005820
OG0002393	EVM0000051.1, EVM0010154.1, EVM0008649.1	KUTeg_017173
OG0002394	EVM0019124.1	KUTeg_008823
OG0002395	EVM0000861.1, EVM0016386.1, EVM0007529.1	KUTeg_012005
OG0002396	EVM0003112.1, EVM0019952.1	KUTeg_014786, KUTeg_014665
OG0002397	EVM0019420.1	KUTeg_016020, KUTeg_017170, KUTeg_017168
OG0002398	EVM0018328.1	KUTeg_016680, KUTeg_008967
OG0002399	EVM0016431.1	KUTeg_017056
OG0002400	EVM0010641.1	KUTeg_016450
OG0002402	EVM0003328.1	KUTeg_016394
OG0002402	EVM0013895.1	KUTeg_016954
OG0002403	EVM0017390.1	KUTeg_012827
OG0002405	EVM0019818.1, EVM0008491.1	KUTeg_005753
OG0002406	EVM0004114.1	KUTeg_016307
OG0002407	EVM0005840.1	KUTeg_004989
OG0002408	EVM0005624.1	KUTeg_005648
OG0002411	EVM0015371.1	KUTeg_004761, KUTeg_004901
OG0002412	EVM0016269.1	KUTeg_005283
OG0002413	EVM0022315.1, EVM0014074.1	KUTeg_005540
OG0002414	EVM0006525.1	KUTeg_005536
OG0002415	EVM0006173.1	KUTeg_005371, KUTeg_005372
OG0002417	EVM0005392.1	KUTeg_022917, KUTeg_022682, KUTeg_022694
OG0002418	EVM0010029.1	KUTeg_014716
OG0002418	EVM0008561.2	KUTeg_005599
OG0002419	EVM0023317.1	KUTeg_017512, KUTeg_004893, KUTeg_011172
OG0002420	EVM0000153.1	KUTeg_005592, KUTeg_014715, KUTeg_005808
OG0002421	EVM0001017.1	KUTeg_004727
OG0002421	EVM0001241.1	KUTeg_004995
OG0002422	EVM0013846.1	KUTeg_005199, KUTeg_005197, KUTeg_005196
OG0002423	EVM0009003.1	KUTeg_005014
OG0002424	EVM0021757.1, EVM0013661.1	KUTeg_011909
OG0002425	EVM0023032.1	KUTeg_005119, KUTeg_005477, KUTeg_005474
OG0002426	EVM0018430.1	KUTeg_005277, KUTeg_009226
OG0002427	EVM0021537.1, EVM0010345.1, EVM0020303.1	KUTeg_004843
OG0002429	EVM0017654.1	KUTeg_005360
OG0002430	EVM0011001.1, EVM0011512.1, EVM0018364.1	KUTeg_004845
OG0002433	EVM0016121.1	KUTeg_004912
OG0002434	EVM0023850.1	KUTeg_005218, KUTeg_005219
OG0002435	EVM0022292.2	KUTeg_000901, KUTeg_005001
OG0002436	EVM0014055.1	KUTeg_005235
OG0002436	EVM0018950.1	KUTeg_005234
OG0002438	EVM0005854.1	KUTeg_000255, KUTeg_000254, KUTeg_011340
OG0002439	EVM0006216.1	KUTeg_004888
OG0002439	EVM0022734.1	KUTeg_008556
OG0002440	EVM0007203.1, EVM0010153.1	KUTeg_005270, KUTeg_005271
OG0002441	EVM0018718.1, EVM0002761.1	KUTeg_004934, KUTeg_004931
OG0002442	EVM0018478.1	KUTeg_005548, KUTeg_004915
OG0002444	EVM0020395.1	KUTeg_020812
OG0002446	EVM0023844.1	KUTeg_020666, KUTeg_020667
OG0002448	EVM0003951.1	KUTeg_021090, KUTeg_021092, KUTeg_020204
OG0002449	EVM0007235.1	KUTeg_020686, KUTeg_020183
OG0002450	EVM0015973.1, EVM0022758.1	KUTeg_021326
OG0002451	EVM0008053.1	KUTeg_021328, KUTeg_020826
OG0002452	EVM0019480.1	KUTeg_020947
OG0002453	EVM0019484.1, EVM0018926.1	KUTeg_020717
OG0002455	EVM0001449.1	KUTeg_012465
OG0002456	EVM0018089.1, EVM0022146.1	KUTeg_012400
OG0002458	EVM0015262.1, EVM0008688.1, EVM0022310.1	KUTeg_011770
OG0002460	EVM0019939.1	KUTeg_012791, KUTeg_012644
OG0002461	EVM0023705.1, EVM0019325.1	KUTeg_012647, KUTeg_012646
OG0002462	EVM0022537.1	KUTeg_012476
OG0002463	EVM0014215.1	KUTeg_011693
OG0002464	EVM0015915.1, EVM0017058.1	KUTeg_021037, KUTeg_020176
OG0002465	EVM0014100.1	KUTeg_003502
OG0002465	EVM0015509.1	KUTeg_018328
OG0002467	EVM0007141.1	KUTeg_011712
OG0002467	EVM0004027.1	KUTeg_011711
OG0002468	EVM0014316.1	KUTeg_011717, KUTeg_011714, KUTeg_011708
OG0002469	EVM0016186.1, EVM0013049.1	KUTeg_021058, KUTeg_004457
OG0002470	EVM0023406.1	KUTeg_020677
OG0002470	EVM0019172.1	KUTeg_020676
OG0002471	EVM0011337.1, EVM0022834.1, EVM0011304.1	KUTeg_020674
OG0002472	EVM0010302.1	KUTeg_021233
OG0002472	EVM0023289.1	KUTeg_021228
OG0002474	EVM0020591.1	KUTeg_020585, KUTeg_021108
OG0002475	EVM0004622.1, EVM0006591.1	KUTeg_021302
OG0002476	EVM0014544.1	KUTeg_020912
OG0002477	EVM0017506.1, EVM0010786.1	KUTeg_020726, KUTeg_020227
OG0002478	EVM0011200.1	KUTeg_013574
OG0002479	EVM0012672.1	KUTeg_018376
OG0002480	EVM0004510.1	KUTeg_020372, KUTeg_020365
OG0002481	EVM0004284.1	KUTeg_021020
OG0002483	EVM0022159.1	KUTeg_021172, KUTeg_020301, KUTeg_020300
OG0002484	EVM0013909.1	KUTeg_020289
OG0002484	EVM0020677.1	KUTeg_020292
OG0002486	EVM0007892.1	KUTeg_009663
OG0002486	EVM0001624.1	KUTeg_010178
OG0002487	EVM0000551.1, EVM0017968.1	KUTeg_021195
OG0002488	EVM0002390.1	KUTeg_021210
OG0002488	EVM0003531.1	KUTeg_021209
OG0002491	EVM0007071.1	KUTeg_020895
OG0002491	EVM0010166.1	KUTeg_020894
OG0002492	EVM0021361.1	KUTeg_006993
OG0002493	EVM0022557.1	KUTeg_020360, KUTeg_020359
OG0002494	EVM0021758.1, EVM0010925.1, EVM0015261.1	KUTeg_011150
OG0002495	EVM0015697.1	KUTeg_021163, KUTeg_020044
OG0002496	EVM0022138.1	KUTeg_020046, KUTeg_020529, KUTeg_020524
OG0002497	EVM0004171.1	KUTeg_009121
OG0002498	EVM0013096.1, EVM0003615.1, EVM0002686.1	KUTeg_012003
OG0002499	EVM0004147.1, EVM0018093.1, EVM0022534.1	KUTeg_020730
OG0002500	EVM0022189.1	KUTeg_020946, KUTeg_020942
OG0002501	EVM0006350.1	KUTeg_020155
OG0002502	EVM0018320.1	KUTeg_021241
OG0002502	EVM0003695.1	KUTeg_020383
OG0002503	EVM0009385.1, EVM0021453.1	KUTeg_020228
OG0002504	EVM0007082.1, EVM0007801.1	KUTeg_012668, KUTeg_011864
OG0002505	EVM0013927.1	KUTeg_011673
OG0002505	EVM0004193.1	KUTeg_011672
OG0002506	EVM0020968.1	KUTeg_012438, KUTeg_011954
OG0002509	EVM0011214.1, EVM0015107.1	KUTeg_011908
OG0002510	EVM0021021.1	KUTeg_011789
OG0002510	EVM0007417.1	KUTeg_011790
OG0002511	EVM0012037.1	KUTeg_016047, KUTeg_022369
OG0002512	EVM0009122.1	KUTeg_012589
OG0002513	EVM0013663.1	KUTeg_012586
OG0002513	EVM0021912.1	KUTeg_012587
OG0002514	EVM0017685.1	KUTeg_012492, KUTeg_012487
OG0002515	EVM0001856.1, EVM0014981.1, EVM0013599.1	KUTeg_008982
OG0002516	EVM0017393.1	KUTeg_012025, KUTeg_012031
OG0002517	EVM0009532.1	KUTeg_012319
OG0002518	EVM0005690.1, EVM0005592.1	KUTeg_012315
OG0002520	EVM0003796.1, EVM0002765.1	KUTeg_012203, KUTeg_012785
OG0002521	EVM0017732.1	KUTeg_012752, KUTeg_012270, KUTeg_012745
OG0002522	EVM0010336.1, EVM0018454.1	KUTeg_011217, KUTeg_012519
OG0002523	EVM0013364.1	KUTeg_012081
OG0002525	EVM0006097.1	KUTeg_012734
OG0002526	EVM0008685.1	KUTeg_012008, KUTeg_012006, KUTeg_012007
OG0002527	EVM0014103.1	KUTeg_011535, KUTeg_012036, KUTeg_011540
OG0002528	EVM0014340.1	KUTeg_011531, KUTeg_012034
OG0002529	EVM0022395.1, EVM0019883.1	KUTeg_012575
OG0002530	EVM0018283.1	KUTeg_011551
OG0002531	EVM0012090.1, EVM0023209.1, EVM0004244.1	KUTeg_020249
OG0002532	EVM0020820.1	KUTeg_020743, KUTeg_006343, KUTeg_005110
OG0002533	EVM0020247.1	KUTeg_000669, KUTeg_000192
OG0002534	EVM0018721.1, EVM0015504.1, EVM0012126.1	KUTeg_011778
OG0002535	EVM0015750.1	KUTeg_011774, KUTeg_011773
OG0002536	EVM0022793.1, EVM0001315.1	KUTeg_020124, KUTeg_020129
OG0002537	EVM0006198.1	KUTeg_021129
OG0002538	EVM0010432.1	KUTeg_012563
OG0002538	EVM0001532.1	KUTeg_012564
OG0002539	EVM0002674.1, EVM0011567.1	KUTeg_011966, KUTeg_012454
OG0002540	EVM0015849.1	KUTeg_011972, KUTeg_011969
OG0002541	EVM0001243.2	KUTeg_012176
OG0002542	EVM0009711.1	KUTeg_012145
OG0002543	EVM0009978.1	KUTeg_012322
OG0002545	EVM0011973.1	KUTeg_021313, KUTeg_021306
OG0002546	EVM0001173.1	KUTeg_021223, KUTeg_021224, KUTeg_020194
OG0002547	EVM0015722.1	KUTeg_020838, KUTeg_021218
OG0002548	EVM0010506.1, EVM0007170.1	KUTeg_021104, KUTeg_020589
OG0002549	EVM0003643.1	KUTeg_021106, KUTeg_020587
OG0002550	EVM0005965.1, EVM0020661.1	KUTeg_018627, KUTeg_018611
OG0002551	EVM0003937.1	KUTeg_011553, KUTeg_008995
OG0002552	EVM0019774.1	KUTeg_022972, KUTeg_022973, KUTeg_013881
OG0002553	EVM0001883.1	KUTeg_014133
OG0002555	EVM0005022.1	KUTeg_007960
OG0002556	EVM0017172.2	KUTeg_013945
OG0002557	EVM0009440.1	KUTeg_013589, KUTeg_012978, KUTeg_013588
OG0002558	EVM0014756.1	KUTeg_014467, KUTeg_014459
OG0002559	EVM0009271.1	KUTeg_025034, KUTeg_004880, KUTeg_024872
OG0002560	EVM0002920.1	KUTeg_018298
OG0002561	EVM0008344.1	KUTeg_013682
OG0002562	EVM0010030.1	KUTeg_013683
OG0002563	EVM0000376.1, EVM0015890.1, EVM0017380.1	KUTeg_013915
OG0002564	EVM0004601.1, EVM0016750.1, EVM0007385.1	KUTeg_009178
OG0002565	EVM0017083.1	KUTeg_007477
OG0002566	EVM0013411.1	KUTeg_012920
OG0002567	EVM0007284.1	KUTeg_013718
OG0002567	EVM0016813.1	KUTeg_013299
OG0002569	EVM0011227.1	KUTeg_013558
OG0002569	EVM0023435.1	KUTeg_013565
OG0002570	EVM0008746.1	KUTeg_012969, KUTeg_012970, KUTeg_013587
OG0002571	EVM0008659.1	KUTeg_014453, KUTeg_013436
OG0002572	EVM0022525.1	KUTeg_014455, KUTeg_013435, KUTeg_014454
OG0002573	EVM0014851.1	KUTeg_014456, KUTeg_013432
OG0002574	EVM0017273.1, EVM0008554.1	KUTeg_013956
OG0002575	EVM0011531.1	KUTeg_013080
OG0002575	EVM0011177.1	KUTeg_013689
OG0002577	EVM0004922.1	KUTeg_013347, KUTeg_013523
OG0002578	EVM0007212.1	KUTeg_010849, KUTeg_010706, KUTeg_010705
OG0002579	EVM0012486.1, EVM0021204.1	KUTeg_013460, KUTeg_013451
OG0002580	EVM0009566.1	KUTeg_013783
OG0002581	EVM0020201.1	KUTeg_014427
OG0002582	EVM0023701.1	KUTeg_010594, KUTeg_010593, KUTeg_014398
OG0002583	EVM0016475.1	KUTeg_013595
OG0002584	EVM0010778.1	KUTeg_013233
OG0002585	EVM0021970.1	KUTeg_014274, KUTeg_013556, KUTeg_000968
OG0002586	EVM0014737.1	KUTeg_013261
OG0002588	EVM0007816.1	KUTeg_013669
OG0002589	EVM0023182.1, EVM0019958.1	KUTeg_023908, KUTeg_018101
OG0002590	EVM0002917.1	KUTeg_013586, KUTeg_014150
OG0002591	EVM0023624.1	KUTeg_013582
OG0002591	EVM0006706.1	KUTeg_013581
OG0002592	EVM0003885.1, EVM0014787.2	KUTeg_014045
OG0002593	EVM0012708.1, EVM0009412.2	KUTeg_013036
OG0002594	EVM0013400.1	KUTeg_013103, KUTeg_013105, KUTeg_000017
OG0002595	EVM0022863.1	KUTeg_013044
OG0002596	EVM0015615.1	KUTeg_013664, KUTeg_013666, KUTeg_013663
OG0002597	EVM0022964.1	KUTeg_013748
OG0002597	EVM0001980.1	KUTeg_013747
OG0002598	EVM0002949.1	KUTeg_013169, KUTeg_013165
OG0002599	EVM0018516.1	KUTeg_002902
OG0002600	EVM0015348.1	KUTeg_013745
OG0002601	EVM0023055.1	KUTeg_013185
OG0002602	EVM0002542.1	KUTeg_013378
OG0002603	EVM0012224.1	KUTeg_013482
OG0002604	EVM0008409.1, EVM0022484.1	KUTeg_014067, KUTeg_019691
OG0002606	EVM0001869.1, EVM0012571.1	KUTeg_013239
OG0002607	EVM0003730.1, EVM0008478.1, EVM0003518.1	KUTeg_013535
OG0002608	EVM0021831.1	KUTeg_013536, KUTeg_004645
OG0002609	EVM0002931.1	KUTeg_015566
OG0002611	EVM0007867.1, EVM0012124.1	KUTeg_013919, KUTeg_013921
OG0002612	EVM0021613.1, EVM0004172.1, EVM0010210.2	KUTeg_014091
OG0002613	EVM0009960.1	KUTeg_013908, KUTeg_013294
OG0002615	EVM0005487.1	KUTeg_014214
OG0002616	EVM0013746.1	KUTeg_013448, KUTeg_013827
OG0002617	EVM0009261.1	KUTeg_014039, KUTeg_012855, KUTeg_013019
OG0002618	EVM0010223.1	KUTeg_012958
OG0002618	EVM0008556.1	KUTeg_012158
OG0002619	EVM0014931.1	KUTeg_017335
OG0002620	EVM0001067.1	KUTeg_014399, KUTeg_017338
OG0002621	EVM0014038.1	KUTeg_012910
OG0002622	EVM0000288.1	KUTeg_000437
OG0002623	EVM0010126.1	KUTeg_013360
OG0002623	EVM0002661.1	KUTeg_014146
OG0002624	EVM0017119.1, EVM0006660.1, EVM0022203.1	KUTeg_014366
OG0002625	EVM0022815.2	KUTeg_008292, KUTeg_008293, KUTeg_008294
OG0002626	EVM0010848.1, EVM0016913.1	KUTeg_008192
OG0002627	EVM0007195.1	KUTeg_008415, KUTeg_008416
OG0002628	EVM0002582.1	KUTeg_008112
OG0002629	EVM0013138.1	KUTeg_008253
OG0002630	EVM0000355.1	KUTeg_008739
OG0002632	EVM0017241.1	KUTeg_008792
OG0002634	EVM0018303.1	KUTeg_008532, KUTeg_005804
OG0002635	EVM0000334.1	KUTeg_008702
OG0002635	EVM0005016.1	KUTeg_008364
OG0002636	EVM0007601.1	KUTeg_008747
OG0002637	EVM0000570.1	KUTeg_008383, KUTeg_008801
OG0002638	EVM0005557.1, EVM0022574.1, EVM0000197.1	KUTeg_008814
OG0002640	EVM0000378.1, EVM0019506.1	KUTeg_010283, KUTeg_009555
OG0002641	EVM0014325.1, EVM0022044.1, EVM0006363.1	KUTeg_008108
OG0002642	EVM0012721.1, EVM0007943.1	KUTeg_011186, KUTeg_008418
OG0002643	EVM0000420.1	KUTeg_008877
OG0002643	EVM0016710.1	KUTeg_008458
OG0002644	EVM0010940.1, EVM0000911.1	KUTeg_008325
OG0002645	EVM0001933.1	KUTeg_008334, KUTeg_008335, KUTeg_008332
OG0002647	EVM0005710.1, EVM0006810.1	KUTeg_013861
OG0002648	EVM0018758.1	KUTeg_008608, KUTeg_008851, KUTeg_008856
OG0002649	EVM0002536.1, EVM0015867.1	KUTeg_008137
OG0002650	EVM0009885.1	KUTeg_008628
OG0002651	EVM0000592.1, EVM0000496.1	KUTeg_008369
OG0002652	EVM0013246.1	KUTeg_008199, KUTeg_008198, KUTeg_008777
OG0002653	EVM0016493.1	KUTeg_008894, KUTeg_008897, KUTeg_008327
OG0002654	EVM0002968.1	KUTeg_008896
OG0002655	EVM0018942.1	KUTeg_003454, KUTeg_008960, KUTeg_008959
OG0002656	EVM0017938.1, EVM0011038.1	KUTeg_011185, KUTeg_008050
OG0002657	EVM0009022.1, EVM0023363.1	KUTeg_011187, KUTeg_008049
OG0002658	EVM0005110.1	KUTeg_008202, KUTeg_008203, KUTeg_008540
OG0002659	EVM0013644.1, EVM0009452.1	KUTeg_008060, KUTeg_018358
OG0002661	EVM0009432.1	KUTeg_019435, KUTeg_019434
OG0002662	EVM0022482.1	KUTeg_008821, KUTeg_008936
OG0002663	EVM0022640.1	KUTeg_008306, KUTeg_008902, KUTeg_007030
OG0002664	EVM0011814.1	KUTeg_008419
OG0002664	EVM0022387.1	KUTeg_008422
OG0002665	EVM0003893.1	KUTeg_008915
OG0002666	EVM0003834.1	KUTeg_019930, KUTeg_010657, KUTeg_008909
OG0002667	EVM0011467.1, EVM0023639.1	KUTeg_008256, KUTeg_008255
OG0002668	EVM0009776.1	KUTeg_008206, KUTeg_008214, KUTeg_008211
OG0002669	EVM0008655.1	KUTeg_008242, KUTeg_008562
OG0002670	EVM0022378.1	KUTeg_008299
OG0002671	EVM0019913.1	KUTeg_005114, KUTeg_008923, KUTeg_008922
OG0002672	EVM0007115.1, EVM0002221.1, EVM0017534.1	KUTeg_008536
OG0002673	EVM0014884.1	KUTeg_008871, KUTeg_008872
OG0002674	EVM0010975.1	KUTeg_008300
OG0002675	EVM0017074.1, EVM0012394.1	KUTeg_011188, KUTeg_008048
OG0002676	EVM0004054.1	KUTeg_008044
OG0002677	EVM0008795.1, EVM0013225.1	KUTeg_019417, KUTeg_019257
OG0002678	EVM0002149.1	KUTeg_019416
OG0002679	EVM0017114.1, EVM0014986.1	KUTeg_019720, KUTeg_019260
OG0002680	EVM0012483.1, EVM0011119.1, EVM0017830.1	KUTeg_019556
OG0002681	EVM0019310.1, EVM0001104.1	KUTeg_011664, KUTeg_012609
OG0002682	EVM0007732.1	KUTeg_019996
OG0002684	EVM0014379.2	KUTeg_019504, KUTeg_001487
OG0002685	EVM0016662.1	KUTeg_019333, KUTeg_009243, KUTeg_019328
OG0002686	EVM0015246.1	KUTeg_019329, KUTeg_009245, KUTeg_019326
OG0002687	EVM0011767.1, EVM0021482.1, EVM0006388.1	KUTeg_019327
OG0002688	EVM0003284.1	KUTeg_019038
OG0002688	EVM0011626.1	KUTeg_019239
OG0002690	EVM0013931.1, EVM0020329.1	KUTeg_019463
OG0002692	EVM0022538.1, EVM0018767.1, EVM0007672.1	KUTeg_019186
OG0002693	EVM0012207.1	KUTeg_019765
OG0002694	EVM0018214.1, EVM0014799.1, EVM0014384.1	KUTeg_018871
OG0002695	EVM0014946.1	KUTeg_018915
OG0002695	EVM0021346.1	KUTeg_019678
OG0002696	EVM0002608.1	KUTeg_019076
OG0002697	EVM0010255.1	KUTeg_019967
OG0002697	EVM0018084.1	KUTeg_019966
OG0002698	EVM0014193.1, EVM0004518.1	KUTeg_021582
OG0002699	EVM0014324.1, EVM0005939.1, EVM0000228.1	KUTeg_019210
OG0002700	EVM0009955.1, EVM0018101.1, EVM0006666.1	KUTeg_018939
OG0002701	EVM0012850.1	KUTeg_019371, KUTeg_019370
OG0002703	EVM0020475.1	KUTeg_019575, KUTeg_019576, KUTeg_019139
OG0002704	EVM0019695.1, EVM0012171.1	KUTeg_019283, KUTeg_019282
OG0002705	EVM0018822.1, EVM0016317.1, EVM0020963.1	KUTeg_019444
OG0002706	EVM0015831.1, EVM0021315.1	KUTeg_020015
OG0002707	EVM0023909.1	KUTeg_019818
OG0002708	EVM0021175.1	KUTeg_019437
OG0002709	EVM0015678.1	KUTeg_018961, KUTeg_018957
OG0002710	EVM0007845.1	KUTeg_019356
OG0002710	EVM0017807.1	KUTeg_019359
OG0002711	EVM0019323.1	KUTeg_019264, KUTeg_004686, KUTeg_019262
OG0002712	EVM0005139.1	KUTeg_019542, KUTeg_019482
OG0002713	EVM0020809.1	KUTeg_019776
OG0002714	EVM0016517.1	KUTeg_019335
OG0002715	EVM0000650.1	KUTeg_019553
OG0002715	EVM0024011.1	KUTeg_019554
OG0002716	EVM0000858.1	KUTeg_019106, KUTeg_019221
OG0002717	EVM0005496.1	KUTeg_019883, KUTeg_014780, KUTeg_014781
OG0002718	EVM0009734.1	KUTeg_001385
OG0002720	EVM0010782.1, EVM0019526.1, EVM0019888.1	KUTeg_022140
OG0002721	EVM0021268.1	KUTeg_018185
OG0002721	EVM0012058.1	KUTeg_000801
OG0002722	EVM0014693.1	KUTeg_019336, KUTeg_018837
OG0002723	EVM0005003.1	KUTeg_002775, KUTeg_019071
OG0002724	EVM0016601.1	KUTeg_018911
OG0002725	EVM0023113.1	KUTeg_019056, KUTeg_019058
OG0002727	EVM0002237.1, EVM0002884.1, EVM0002561.1	KUTeg_009407
OG0002728	EVM0012466.1	KUTeg_019777, KUTeg_019772
OG0002729	EVM0016594.1	KUTeg_021768, KUTeg_021764
OG0002730	EVM0017981.1	KUTeg_022084
OG0002731	EVM0021301.1	KUTeg_001151, KUTeg_001116, KUTeg_001150
OG0002732	EVM0004560.1	KUTeg_001143
OG0002733	EVM0001820.1, EVM0001061.1	KUTeg_001144
OG0002735	EVM0013300.1	KUTeg_022483, KUTeg_022439, KUTeg_002870
OG0002736	EVM0003264.1	KUTeg_021412, KUTeg_021476, KUTeg_021419
OG0002737	EVM0022770.1, EVM0020552.1, EVM0013930.1	KUTeg_019626
OG0002738	EVM0016010.1, EVM0011076.1, EVM0014389.1	KUTeg_022049
OG0002739	EVM0016800.1	KUTeg_021875
OG0002739	EVM0018130.1	KUTeg_021882
OG0002740	EVM0013693.1	KUTeg_021592, KUTeg_022525
OG0002741	EVM0006794.1, EVM0002727.1	KUTeg_006933
OG0002742	EVM0016693.1, EVM0022966.1	KUTeg_021587, KUTeg_021594
OG0002743	EVM0019146.1, EVM0020173.1	KUTeg_021508, KUTeg_014516
OG0002744	EVM0004760.1	KUTeg_001134, KUTeg_001168
OG0002745	EVM0006758.1	KUTeg_001139, KUTeg_001125
OG0002746	EVM0009589.1, EVM0009076.1	KUTeg_022124
OG0002747	EVM0019994.1	KUTeg_021549, KUTeg_021555
OG0002748	EVM0005266.1	KUTeg_022285, KUTeg_021548, KUTeg_022286
OG0002749	EVM0018432.1	KUTeg_021403
OG0002751	EVM0020623.1	KUTeg_018735, KUTeg_021613, KUTeg_021612
OG0002752	EVM0023715.3	KUTeg_022433, KUTeg_022432, KUTeg_022426
OG0002754	EVM0011678.1, EVM0017771.1	KUTeg_022545
OG0002755	EVM0012448.1	KUTeg_022336
OG0002756	EVM0003625.1	KUTeg_016046
OG0002756	EVM0007720.1	KUTeg_021954
OG0002758	EVM0019000.1	KUTeg_022032
OG0002759	EVM0005739.1, EVM0005616.1	KUTeg_022462
OG0002764	EVM0011733.1	KUTeg_017314
OG0002765	EVM0018421.1, EVM0011556.1, EVM0012986.1	KUTeg_018662
OG0002766	EVM0018111.1	KUTeg_022553
OG0002767	EVM0000249.1	KUTeg_021822, KUTeg_005907
OG0002768	EVM0018291.1, EVM0011115.1	KUTeg_021957
OG0002769	EVM0010310.1, EVM0015605.1	KUTeg_022098, KUTeg_022410
OG0002771	EVM0023665.1	KUTeg_005403, KUTeg_005137
OG0002772	EVM0013698.1	KUTeg_001100, KUTeg_021787, KUTeg_001099
OG0002774	EVM0019277.1	KUTeg_001246, KUTeg_001242
OG0002775	EVM0012617.1, EVM0000027.1	KUTeg_018672, KUTeg_018700
OG0002776	EVM0019449.1, EVM0009287.1	KUTeg_001300
OG0002777	EVM0016578.1	KUTeg_001303, KUTeg_001298
OG0002778	EVM0001192.1, EVM0012100.1	KUTeg_021580, KUTeg_022310
OG0002779	EVM0014918.1, EVM0015527.1	KUTeg_021606
OG0002781	EVM0016746.1, EVM0014966.1, EVM0006776.1	KUTeg_001080
OG0002783	EVM0007249.1	KUTeg_007790
OG0002784	EVM0007627.1	KUTeg_022370, KUTeg_021629
OG0002785	EVM0018176.1	KUTeg_021737
OG0002786	EVM0021469.1	KUTeg_021714
OG0002787	EVM0007776.1, EVM0018383.1	KUTeg_022407
OG0002788	EVM0020903.1, EVM0003389.1	KUTeg_021989, KUTeg_022406
OG0002789	EVM0015763.1, EVM0022360.1, EVM0010205.1	KUTeg_022405
OG0002790	EVM0005809.1, EVM0006056.1	KUTeg_012094, KUTeg_023907
OG0002792	EVM0023433.1	KUTeg_021680, KUTeg_021467
OG0002793	EVM0005711.1, EVM0018673.1	KUTeg_022053, KUTeg_021501
OG0002795	EVM0003187.1	KUTeg_001884
OG0002796	EVM0017300.1	KUTeg_000865, KUTeg_002105
OG0002799	EVM0000009.1, EVM0019409.1	KUTeg_021458, KUTeg_023432
OG0002800	EVM0020477.1	KUTeg_002215
OG0002801	EVM0004735.1	KUTeg_001376
OG0002802	EVM0003632.1	KUTeg_001744
OG0002802	EVM0013152.1	KUTeg_001743
