Orthogroup	Azeb	Sbro	Tgra
OG0001211			KUTeg_011577, KUTeg_011584, KUTeg_012716, KUTeg_012719, KUTeg_020092, KUTeg_021578, KUTeg_022230
OG0001212			KUTeg_021723, KUTeg_021866, KUTeg_022323, KUTeg_022326, KUTeg_022327, KUTeg_022328, KUTeg_022329
OG0001213			KUTeg_016908, KUTeg_016909, KUTeg_018193, KUTeg_021955, KUTeg_021956, KUTeg_021961, KUTeg_021962
OG0001214			KUTeg_002671, KUTeg_005850, KUTeg_007184, KUTeg_008001, KUTeg_011179, KUTeg_012425, KUTeg_022447
OG0001215			KUTeg_003494, KUTeg_005761, KUTeg_014962, KUTeg_019231, KUTeg_019304, KUTeg_020061, KUTeg_020065
OG0001216			KUTeg_003434, KUTeg_005690, KUTeg_012138, KUTeg_012228, KUTeg_012623, KUTeg_020698, KUTeg_020837
OG0001217			KUTeg_000897, KUTeg_001015, KUTeg_002833, KUTeg_005845, KUTeg_010644, KUTeg_018634, KUTeg_019022
OG0001218			KUTeg_003591, KUTeg_006336, KUTeg_006677, KUTeg_011278, KUTeg_012359, KUTeg_015099, KUTeg_018757
OG0001219			KUTeg_015707, KUTeg_015733, KUTeg_015735, KUTeg_015736, KUTeg_015737, KUTeg_015739, KUTeg_015780
OG0001220			KUTeg_012282, KUTeg_012283, KUTeg_015190, KUTeg_015196, KUTeg_015197, KUTeg_015337, KUTeg_015338
OG0001221			KUTeg_000210, KUTeg_000514, KUTeg_000838, KUTeg_012231, KUTeg_012419, KUTeg_012420, KUTeg_012421
OG0001222			KUTeg_004745, KUTeg_004746, KUTeg_005637, KUTeg_005638, KUTeg_005640, KUTeg_005644, KUTeg_005645
OG0001223	Azeb-opnGo1, mikado.HiC_scaffold_12.3160685G1248.1	EVM0011785.1, Sbro-opnGo	KUTeg_007359, Tgra-opnGo
OG0001224	mikado.HiC_scaffold_1.0G36.1, mikado.HiC_scaffold_1.0G39.1	EVM0009688.1, EVM0022666.1	KUTeg_006277, KUTeg_007983
OG0001225	mikado.HiC_scaffold_1.0G42.1, mikado.HiC_scaffold_2.0G1300.1, mikado.HiC_scaffold_2.0G1301.1, mikado.HiC_scaffold_2.0G1302.1	EVM0016673.1, EVM0022436.1	
OG0001226	mikado.HiC_scaffold_1.0G95.1, mikado.HiC_scaffold_11.0G179.1, mikado.HiC_scaffold_11.0G181.1, mikado.HiC_scaffold_17.0G1171.1, mikado.HiC_scaffold_5.0G78.1, mikado.HiC_scaffold_7.0G482.1		
OG0001227	mikado.HiC_scaffold_1.0G148.1, mikado.HiC_scaffold_2.0G848.1	EVM0016315.1, EVM0017876.1	KUTeg_000037, KUTeg_014390
OG0001228	mikado.HiC_scaffold_1.0G155.1, mikado.HiC_scaffold_13.0G359.1, mikado.HiC_scaffold_16.0G440.1, mikado.HiC_scaffold_16.0G441.1	EVM0013449.1	KUTeg_013342
OG0001229	mikado.HiC_scaffold_1.0G164.1, mikado.HiC_scaffold_1.0G614.1, mikado.HiC_scaffold_1.0G959.1, mikado.HiC_scaffold_13.0G922.1, mikado.HiC_scaffold_4.0G290.1		KUTeg_004159
OG0001230	mikado.HiC_scaffold_1.0G204.1, mikado.HiC_scaffold_1.0G205.1, mikado.HiC_scaffold_1.0G206.1, mikado.HiC_scaffold_1.0G207.1	EVM0011913.1	KUTeg_006434
OG0001231	mikado.HiC_scaffold_1.0G210.1, mikado.HiC_scaffold_1.0G494.1, mikado.HiC_scaffold_3.0G800.1, mikado.HiC_scaffold_7.0G1059.1, mikado.HiC_scaffold_7.0G1140.1, mikado.HiC_scaffold_7.0G906.1		
OG0001232	mikado.HiC_scaffold_1.0G231.1, mikado.HiC_scaffold_1.0G258.1, mikado.HiC_scaffold_1.0G260.1, mikado.HiC_scaffold_17.0G817.1	EVM0005312.1	KUTeg_006518
OG0001233	mikado.HiC_scaffold_1.0G285.1, mikado.HiC_scaffold_1.0G536.1, mikado.HiC_scaffold_1.0G538.1, mikado.HiC_scaffold_10.0G665.1, mikado.HiC_scaffold_10.0G666.1, mikado.HiC_scaffold_17.0G680.1		
OG0001234	mikado.HiC_scaffold_1.0G346.1, mikado.HiC_scaffold_19.0G970.1, mikado.HiC_scaffold_8.8335562G1003.1	EVM0004586.1, EVM0011403.1	KUTeg_022092
OG0001235	mikado.HiC_scaffold_1.0G365.1, mikado.HiC_scaffold_1.0G366.1, mikado.HiC_scaffold_1.0G367.1	EVM0010331.1, EVM0021618.1	KUTeg_005944
OG0001236	mikado.HiC_scaffold_1.0G451.1	EVM0003549.1, EVM0012604.1, EVM0020101.1	KUTeg_016212, KUTeg_023062
OG0001237	mikado.HiC_scaffold_1.0G507.1, mikado.HiC_scaffold_1.0G508.1	EVM0016936.1, EVM0021125.1	KUTeg_006013, KUTeg_006015
OG0001238	mikado.HiC_scaffold_1.0G535.1, mikado.HiC_scaffold_12.3160685G1574.1, mikado.HiC_scaffold_13.0G653.1, mikado.HiC_scaffold_3.0G12.1, mikado.HiC_scaffold_3.0G13.1	EVM0019608.1	
OG0001239	mikado.HiC_scaffold_1.0G597.1, mikado.HiC_scaffold_10.0G333.1	EVM0001571.1, EVM0009491.1	KUTeg_006067, KUTeg_011805
OG0001240	mikado.HiC_scaffold_1.0G599.1, mikado.HiC_scaffold_12.3160685G1376.1, mikado.HiC_scaffold_388G2.1	EVM0003221.1	KUTeg_006066, KUTeg_006235
OG0001241	mikado.HiC_scaffold_1.0G663.1, mikado.HiC_scaffold_11.0G415.1, mikado.HiC_scaffold_13.0G461.1	EVM0004724.1, EVM0008071.1, EVM0008434.1	
OG0001242	mikado.HiC_scaffold_1.0G670.1, mikado.HiC_scaffold_1.0G715.1, mikado.HiC_scaffold_1.0G716.1, mikado.HiC_scaffold_1.0G717.1, mikado.HiC_scaffold_1.0G718.1, mikado.HiC_scaffold_13.0G746.1		
OG0001243	mikado.HiC_scaffold_1.0G729.1	EVM0014216.1, EVM0018168.1	KUTeg_006505, KUTeg_006506, KUTeg_006510
OG0001244	mikado.HiC_scaffold_1.0G798.1, mikado.HiC_scaffold_10.0G114.1, mikado.HiC_scaffold_16.0G773.1, mikado.HiC_scaffold_19.0G1415.1, mikado.HiC_scaffold_19.0G446.1, mikado.HiC_scaffold_7.0G293.1		
OG0001245	mikado.HiC_scaffold_1.0G822.1, mikado.HiC_scaffold_5.0G255.1, mikado.HiC_scaffold_5.0G256.1, mikado.HiC_scaffold_5.0G315.1, mikado.HiC_scaffold_5.0G316.1, mikado.HiC_scaffold_5.0G317.1		
OG0001246	mikado.HiC_scaffold_1.0G960.1, mikado.HiC_scaffold_14.0G506.1, mikado.HiC_scaffold_14.0G508.1	EVM0014152.1, EVM0022005.1	KUTeg_004909
OG0001247	mikado.HiC_scaffold_1.0G978.1, mikado.HiC_scaffold_1.0G979.1, mikado.HiC_scaffold_1.0G980.1	EVM0013427.1	KUTeg_006388, KUTeg_006393
OG0001248	mikado.HiC_scaffold_1.0G994.1		KUTeg_002750, KUTeg_006106, KUTeg_012740, KUTeg_021905, KUTeg_023902
OG0001249	mikado.HiC_scaffold_1.0G1044.1	EVM0010181.1, EVM0016481.1	KUTeg_009098, KUTeg_009145, KUTeg_009147
OG0001250	mikado.HiC_scaffold_1.0G1071.1, mikado.HiC_scaffold_19.0G1194.1, mikado.HiC_scaffold_9.0G1014.1, mikado.HiC_scaffold_9.0G1015.1	EVM0003683.1	KUTeg_005940
OG0001251	mikado.HiC_scaffold_1.0G1091.1, mikado.HiC_scaffold_1.0G1092.1, mikado.HiC_scaffold_12.3160685G47.1	EVM0023793.1	KUTeg_006752, KUTeg_007274
OG0001252	mikado.HiC_scaffold_14.0G476.1, mikado.HiC_scaffold_2.0G24.1, mikado.HiC_scaffold_2.0G26.1, mikado.HiC_scaffold_2.0G46.1	EVM0011816.1	KUTeg_009329
OG0001253	mikado.HiC_scaffold_12.3160685G697.1, mikado.HiC_scaffold_2.0G211.1	EVM0011320.1, EVM0016398.1	KUTeg_008072, KUTeg_011999
OG0001254	mikado.HiC_scaffold_2.0G349.1, mikado.HiC_scaffold_2.0G349.2, mikado.HiC_scaffold_2.0G349.3	EVM0006087.1	KUTeg_009856, KUTeg_009861
OG0001255	mikado.HiC_scaffold_19.0G561.1, mikado.HiC_scaffold_19.0G561.2, mikado.HiC_scaffold_2.0G356.1, mikado.HiC_scaffold_21.0G549.1, mikado.HiC_scaffold_21.0G554.1	EVM0003638.1	
OG0001256	mikado.HiC_scaffold_12.3160685G1492.1, mikado.HiC_scaffold_17.0G27.1, mikado.HiC_scaffold_17.0G28.1, mikado.HiC_scaffold_2.0G728.1, mikado.HiC_scaffold_3.0G102.1, mikado.HiC_scaffold_7.0G356.1		
OG0001257	mikado.HiC_scaffold_12.3160685G1454.1, mikado.HiC_scaffold_12.3160685G1457.1, mikado.HiC_scaffold_12.3160685G1490.1, mikado.HiC_scaffold_12.3160685G1491.1, mikado.HiC_scaffold_2.0G837.1, mikado.HiC_scaffold_2.0G942.1		
OG0001258	mikado.HiC_scaffold_2.0G861.1, mikado.HiC_scaffold_2.0G865.1	EVM0008569.1	KUTeg_009636, KUTeg_009637, KUTeg_010353
OG0001259	mikado.HiC_scaffold_15.0G142.1, mikado.HiC_scaffold_2.0G899.1	EVM0009845.1	KUTeg_000730, KUTeg_010008, KUTeg_010013
OG0001260	mikado.HiC_scaffold_2.0G903.1, mikado.HiC_scaffold_2.0G904.1	EVM0012010.1, EVM0012254.1	KUTeg_009384, KUTeg_009392
OG0001261	mikado.HiC_scaffold_2.0G909.1, mikado.HiC_scaffold_8.8335562G103.1	EVM0009965.1	KUTeg_009019, KUTeg_010123, KUTeg_015108
OG0001262	mikado.HiC_scaffold_2.0G1128.1, mikado.HiC_scaffold_2.0G914.1, mikado.HiC_scaffold_2.0G917.1	EVM0000113.1, EVM0013401.1	KUTeg_009713
OG0001263	mikado.HiC_scaffold_2.0G918.1	EVM0005393.1, EVM0013716.1, EVM0016361.1, EVM0020326.1, EVM0022285.1	
OG0001264	mikado.HiC_scaffold_2.0G926.1, mikado.HiC_scaffold_2.0G927.1, mikado.HiC_scaffold_2.0G930.1, mikado.HiC_scaffold_2.0G931.1	EVM0017131.1	KUTeg_010432
OG0001265	mikado.HiC_scaffold_2.0G957.1, mikado.HiC_scaffold_2.0G957.2	EVM0013971.1, EVM0015216.1, EVM0017125.1	KUTeg_009979
OG0001266	mikado.HiC_scaffold_2.0G1014.1, mikado.HiC_scaffold_2.0G1014.2, mikado.HiC_scaffold_2.0G1014.3	EVM0005111.1, EVM0011464.1, EVM0020714.1	
OG0001267	mikado.HiC_scaffold_10.0G780.1, mikado.HiC_scaffold_11.0G240.1, mikado.HiC_scaffold_11.0G563.1, mikado.HiC_scaffold_12.3160685G1080.1, mikado.HiC_scaffold_2.0G1017.1	EVM0008799.1	
OG0001268	mikado.HiC_scaffold_17.0G456.1, mikado.HiC_scaffold_2.0G1055.1	EVM0006785.1, EVM0012152.1	KUTeg_008765, KUTeg_008870
OG0001269	mikado.HiC_scaffold_2.0G1059.1, mikado.HiC_scaffold_2.0G1062.1, mikado.HiC_scaffold_3.0G213.1	EVM0013829.1	KUTeg_010106, KUTeg_010200
OG0001270	mikado.HiC_scaffold_16.0G1479.1, mikado.HiC_scaffold_16.0G1481.1, mikado.HiC_scaffold_2.0G1144.1	EVM0000154.1, EVM0008211.1	KUTeg_013571
OG0001271	mikado.HiC_scaffold_2.0G1276.1, mikado.HiC_scaffold_2.0G1277.1, mikado.HiC_scaffold_2.0G1278.1, mikado.HiC_scaffold_2.0G1279.1	EVM0006487.1, EVM0015005.1	
OG0001272	mikado.HiC_scaffold_2.0G1338.1, mikado.HiC_scaffold_2.0G1339.1, mikado.HiC_scaffold_2.0G1340.1, mikado.HiC_scaffold_2.0G1345.1	EVM0014925.1	KUTeg_009457
OG0001273	mikado.HiC_scaffold_19.0G1457.1, mikado.HiC_scaffold_19.0G587.1, mikado.HiC_scaffold_2.0G1374.1, mikado.HiC_scaffold_2.0G1378.1		KUTeg_005663, KUTeg_021738
OG0001274	mikado.HiC_scaffold_2.0G1477.1, mikado.HiC_scaffold_2.0G1478.1	EVM0012883.1, EVM0014356.1, EVM0019343.1	KUTeg_009812
OG0001275	mikado.HiC_scaffold_18.0G389.1, mikado.HiC_scaffold_2.0G1529.1	EVM0006553.1	KUTeg_001009, KUTeg_010041, KUTeg_021442
OG0001276	mikado.HiC_scaffold_3.0G36.1, mikado.HiC_scaffold_3.0G36.2, mikado.HiC_scaffold_3.0G46.1	EVM0000958.1, EVM0005459.1	KUTeg_000675
OG0001277	mikado.HiC_scaffold_16.0G642.1, mikado.HiC_scaffold_3.0G234.1, mikado.HiC_scaffold_3.0G235.1, mikado.HiC_scaffold_3.0G236.1, mikado.HiC_scaffold_3.0G237.1	EVM0005825.1	
OG0001278	mikado.HiC_scaffold_3.0G264.1, mikado.HiC_scaffold_9.0G635.1, mikado.HiC_scaffold_9.0G636.1, mikado.HiC_scaffold_9.0G640.1		KUTeg_004636, KUTeg_021800
OG0001279	mikado.HiC_scaffold_3.0G266.1	EVM0000913.1, EVM0003195.1, EVM0009841.1, EVM0014999.1	KUTeg_000221
OG0001280	mikado.HiC_scaffold_3.0G321.1, mikado.HiC_scaffold_3.0G322.1, mikado.HiC_scaffold_3.0G324.1	EVM0008663.1, EVM0021638.1	KUTeg_017737
OG0001281	mikado.HiC_scaffold_3.0G431.1, mikado.HiC_scaffold_3.0G432.1	EVM0009079.1, EVM0019374.1	KUTeg_000275, KUTeg_000741
OG0001282	mikado.HiC_scaffold_3.0G459.1, mikado.HiC_scaffold_3.0G460.1, mikado.HiC_scaffold_3.0G461.1, mikado.HiC_scaffold_3.0G461.2	EVM0003488.1, EVM0006509.1	
OG0001283	mikado.HiC_scaffold_3.0G486.1, mikado.HiC_scaffold_3.0G487.1	EVM0010333.1, EVM0011855.1	KUTeg_000057, KUTeg_000569
OG0001284	mikado.HiC_scaffold_12.3160685G1375.1, mikado.HiC_scaffold_12.3160685G1552.1, mikado.HiC_scaffold_16.0G657.1, mikado.HiC_scaffold_16.0G658.1, mikado.HiC_scaffold_3.0G593.1	EVM0013490.1	
OG0001285	mikado.HiC_scaffold_3.0G625.1, mikado.HiC_scaffold_3.0G625.2, mikado.HiC_scaffold_3.0G625.3, mikado.HiC_scaffold_3.0G893.1	EVM0006799.1	KUTeg_000328
OG0001286	mikado.HiC_scaffold_21.0G1245.1, mikado.HiC_scaffold_21.0G1247.1, mikado.HiC_scaffold_3.0G636.1, mikado.HiC_scaffold_4.0G819.1		KUTeg_024724, KUTeg_024731
OG0001287	mikado.HiC_scaffold_3.0G639.1, mikado.HiC_scaffold_3.0G640.1, mikado.HiC_scaffold_5.0G1302.1, mikado.HiC_scaffold_5.0G627.1	EVM0019307.1	KUTeg_017722
OG0001288	mikado.HiC_scaffold_3.0G721.1, mikado.HiC_scaffold_3.0G722.1	EVM0007336.1	KUTeg_000683, KUTeg_000686, KUTeg_000794
OG0001289	mikado.HiC_scaffold_3.0G871.1, mikado.HiC_scaffold_3.0G873.1, mikado.HiC_scaffold_9.0G563.1, mikado.HiC_scaffold_9.0G564.1	EVM0006045.1	KUTeg_000395
OG0001290	mikado.HiC_scaffold_3.0G918.1	EVM0010394.1, EVM0019436.1	KUTeg_000290, KUTeg_000296, KUTeg_000786
OG0001291	mikado.HiC_scaffold_11.0G70.1, mikado.HiC_scaffold_17.0G489.1, mikado.HiC_scaffold_3.0G925.1, mikado.HiC_scaffold_3.0G928.1	EVM0009729.1	KUTeg_000498
OG0001292	mikado.HiC_scaffold_16.0G133.1, mikado.HiC_scaffold_3.0G926.1, mikado.HiC_scaffold_3.0G927.1	EVM0014654.1	KUTeg_000271, KUTeg_000274
OG0001293	mikado.HiC_scaffold_14.0G229.1, mikado.HiC_scaffold_14.0G230.1, mikado.HiC_scaffold_21.0G617.1, mikado.HiC_scaffold_21.0G618.1, mikado.HiC_scaffold_21.0G621.1, mikado.HiC_scaffold_3.0G933.1		
OG0001294	mikado.HiC_scaffold_19.0G1292.1, mikado.HiC_scaffold_3.0G971.1, mikado.HiC_scaffold_9.0G474.1	EVM0014971.1	KUTeg_000495, KUTeg_011559
OG0001295	mikado.HiC_scaffold_3.0G1020.1, mikado.HiC_scaffold_3.0G1020.2, mikado.HiC_scaffold_3.0G1020.3	EVM0014660.1	KUTeg_000666, KUTeg_000667
OG0001296	mikado.HiC_scaffold_3.0G1039.1, mikado.HiC_scaffold_3.0G1040.1, mikado.HiC_scaffold_3.0G1041.1, mikado.HiC_scaffold_3.0G1043.1, mikado.HiC_scaffold_3.0G1043.2, mikado.HiC_scaffold_8.8335562G365.1		
OG0001297	mikado.HiC_scaffold_10.0G742.1, mikado.HiC_scaffold_13.0G22.1, mikado.HiC_scaffold_21.0G1217.1, mikado.HiC_scaffold_4.0G49.1, mikado.HiC_scaffold_5.0G1328.1, mikado.HiC_scaffold_5.0G777.1		
OG0001298	mikado.HiC_scaffold_11.0G108.1, mikado.HiC_scaffold_19.0G1096.1, mikado.HiC_scaffold_4.0G56.1, mikado.HiC_scaffold_7.0G1165.1	EVM0006037.1, EVM0016503.1	
OG0001299	mikado.HiC_scaffold_4.0G87.1, mikado.HiC_scaffold_4.0G88.1, mikado.HiC_scaffold_4.0G90.1, mikado.HiC_scaffold_4.0G91.1		KUTeg_012143, KUTeg_012146
OG0001300	mikado.HiC_scaffold_4.0G89.1, mikado.HiC_scaffold_7.0G493.1, mikado.HiC_scaffold_8.8335562G166.1, mikado.HiC_scaffold_8.8335562G560.1, mikado.HiC_scaffold_8.8335562G561.1, mikado.HiC_scaffold_8.8335562G562.1		
OG0001301	mikado.HiC_scaffold_12.3160685G1272.1, mikado.HiC_scaffold_4.0G129.1, mikado.HiC_scaffold_4.0G137.1, mikado.HiC_scaffold_8.0G20.1, mikado.HiC_scaffold_8.0G20.2	EVM0022150.1	
OG0001302	mikado.HiC_scaffold_4.0G147.1, mikado.HiC_scaffold_7.0G979.1	EVM0000362.1, EVM0010515.1, EVM0010902.1	KUTeg_003560
OG0001303	mikado.HiC_scaffold_4.0G148.1, mikado.HiC_scaffold_4.0G150.1, mikado.HiC_scaffold_4.0G151.1	EVM0000132.1	KUTeg_015103, KUTeg_015305
OG0001304	mikado.HiC_scaffold_4.0G173.1, mikado.HiC_scaffold_4.0G174.1, mikado.HiC_scaffold_4.0G638.1, mikado.HiC_scaffold_4.0G640.1, mikado.HiC_scaffold_4.0G640.2	EVM0007027.1	
OG0001305	mikado.HiC_scaffold_4.0G179.1, mikado.HiC_scaffold_4.0G180.1, mikado.HiC_scaffold_4.0G181.1, mikado.HiC_scaffold_4.0G182.1, mikado.HiC_scaffold_4.0G183.1, mikado.HiC_scaffold_4.0G183.2		
OG0001306	mikado.HiC_scaffold_4.0G213.1, mikado.HiC_scaffold_4.0G214.1	EVM0005833.1, EVM0006112.1	KUTeg_015501, KUTeg_015506
OG0001307	mikado.HiC_scaffold_4.0G220.1, mikado.HiC_scaffold_4.0G221.1, mikado.HiC_scaffold_4.0G224.1	EVM0002833.1	KUTeg_015364, KUTeg_015365
OG0001308	mikado.HiC_scaffold_4.0G280.1, mikado.HiC_scaffold_7.0G1100.1	EVM0001086.1, EVM0016923.1	KUTeg_013795, KUTeg_014389
OG0001309	mikado.HiC_scaffold_4.0G304.1, mikado.HiC_scaffold_4.0G304.2	EVM0011852.1	KUTeg_004621, KUTeg_004622, KUTeg_011367
OG0001310	mikado.HiC_scaffold_21.0G709.1, mikado.HiC_scaffold_21.0G914.1, mikado.HiC_scaffold_21.0G934.1, mikado.HiC_scaffold_4.0G350.1, mikado.HiC_scaffold_9.0G684.1	EVM0005921.1	
OG0001311	mikado.HiC_scaffold_4.0G361.1, mikado.HiC_scaffold_4.0G365.1, mikado.HiC_scaffold_4.0G366.1	EVM0009212.1, EVM0010779.1	KUTeg_015086
OG0001312	mikado.HiC_scaffold_13.0G644.1, mikado.HiC_scaffold_4.0G429.1, mikado.HiC_scaffold_4.0G433.1		KUTeg_015019, KUTeg_015122, KUTeg_015308
OG0001313	mikado.HiC_scaffold_4.0G459.1, mikado.HiC_scaffold_4.0G459.2	EVM0003476.1, EVM0013717.1, EVM0023324.1	KUTeg_015062
OG0001314	mikado.HiC_scaffold_4.0G461.1	EVM0018711.1	KUTeg_015279, KUTeg_015283, KUTeg_015285, KUTeg_015401
OG0001315	mikado.HiC_scaffold_4.0G513.1, mikado.HiC_scaffold_4.0G514.1, mikado.HiC_scaffold_4.0G799.1	EVM0007587.1	KUTeg_011341, KUTeg_015203
OG0001316	mikado.HiC_scaffold_10.0G394.1, mikado.HiC_scaffold_4.0G534.1, mikado.HiC_scaffold_4.0G535.1	EVM0021047.1	KUTeg_015495, KUTeg_018800
OG0001317	mikado.HiC_scaffold_11.0G646.1, mikado.HiC_scaffold_11.0G647.1, mikado.HiC_scaffold_17.0G720.1, mikado.HiC_scaffold_4.0G543.1, mikado.HiC_scaffold_4.0G824.1		KUTeg_001949
OG0001318	mikado.HiC_scaffold_4.0G614.2, mikado.HiC_scaffold_4.0G616.1	EVM0010746.1, EVM0020804.1, EVM0022619.1	KUTeg_012798
OG0001319	mikado.HiC_scaffold_4.0G705.1, mikado.HiC_scaffold_4.0G705.2, mikado.HiC_scaffold_4.0G764.1	EVM0015756.1, EVM0019882.1	KUTeg_015243
OG0001320	mikado.HiC_scaffold_4.0G733.1, mikado.HiC_scaffold_7.0G71.1, mikado.HiC_scaffold_7.0G71.2, mikado.HiC_scaffold_7.0G71.3	EVM0016145.1	KUTeg_024873
OG0001321	mikado.HiC_scaffold_11.0G457.1, mikado.HiC_scaffold_19.0G437.1, mikado.HiC_scaffold_4.0G740.1	EVM0019669.1	KUTeg_014637, KUTeg_015385
OG0001322	mikado.HiC_scaffold_4.0G763.1, mikado.HiC_scaffold_4.0G763.2, mikado.HiC_scaffold_4.0G763.5, mikado.HiC_scaffold_4.0G763.6	EVM0003397.1	KUTeg_014978
OG0001323	mikado.HiC_scaffold_4.0G831.1, mikado.HiC_scaffold_4.0G831.2, mikado.HiC_scaffold_4.0G833.1	EVM0004399.1	KUTeg_014990, KUTeg_014994
OG0001324	mikado.HiC_scaffold_4.0G834.1, mikado.HiC_scaffold_4.0G835.1, mikado.HiC_scaffold_4.0G836.1	EVM0002593.1, EVM0008263.1	KUTeg_015450
OG0001325	mikado.HiC_scaffold_4.0G841.1, mikado.HiC_scaffold_4.0G842.1, mikado.HiC_scaffold_4.0G845.1	EVM0002723.1	KUTeg_015323, KUTeg_015324
OG0001326	mikado.HiC_scaffold_14.0G467.1, mikado.HiC_scaffold_4.0G880.1, mikado.HiC_scaffold_4.0G881.1, mikado.HiC_scaffold_4.0G882.1	EVM0019780.1	KUTeg_015001
OG0001327	mikado.HiC_scaffold_4.0G898.1	EVM0010178.1	KUTeg_015160, KUTeg_015162, KUTeg_015163, KUTeg_015166
OG0001328	mikado.HiC_scaffold_4.0G984.1, mikado.HiC_scaffold_4.0G985.1, mikado.HiC_scaffold_4.0G987.1	EVM0017510.1	KUTeg_015251, KUTeg_015254
OG0001329	mikado.HiC_scaffold_14.0G1058.1, mikado.HiC_scaffold_4.0G991.1	EVM0019268.1, EVM0021628.1	KUTeg_004963, KUTeg_005004
OG0001330	mikado.HiC_scaffold_4.0G997.1, mikado.HiC_scaffold_4.0G998.1, mikado.HiC_scaffold_4.0G999.1	EVM0009724.1, EVM0017933.1	KUTeg_015637
OG0001331	mikado.HiC_scaffold_4.0G1014.1, mikado.HiC_scaffold_4.0G1015.1, mikado.HiC_scaffold_4.0G1016.1, mikado.HiC_scaffold_4.0G1017.1	EVM0000948.1	KUTeg_015050
OG0001332	mikado.HiC_scaffold_5.0G20.1	EVM0020031.1, EVM0022494.1, EVM0022991.1	KUTeg_018105, KUTeg_018106
OG0001333	mikado.HiC_scaffold_5.0G21.1, mikado.HiC_scaffold_5.0G485.1	EVM0006566.1, EVM0011039.1	KUTeg_018028, KUTeg_018029
OG0001334	mikado.HiC_scaffold_5.0G22.1, mikado.HiC_scaffold_5.0G801.1, mikado.HiC_scaffold_5.0G801.2	EVM0009416.1, EVM0013471.1	KUTeg_018172
OG0001335	mikado.HiC_scaffold_5.0G27.1, mikado.HiC_scaffold_5.0G28.1	EVM0007006.1, EVM0023539.1	KUTeg_022163, KUTeg_022164
OG0001336	mikado.HiC_scaffold_5.0G44.1, mikado.HiC_scaffold_5.0G45.1	EVM0012668.1, EVM0021108.1	KUTeg_018383, KUTeg_018384
OG0001337	mikado.HiC_scaffold_5.0G60.1	EVM0018513.1	KUTeg_009004, KUTeg_017698, KUTeg_022596, KUTeg_022598
OG0001338	mikado.HiC_scaffold_5.0G76.1, mikado.HiC_scaffold_5.0G77.1, mikado.HiC_scaffold_5.0G79.1, mikado.HiC_scaffold_5.0G80.1	EVM0004324.1	KUTeg_017801
OG0001339	mikado.HiC_scaffold_5.0G108.1	EVM0004364.1, EVM0004981.1, EVM0019422.1, EVM0021278.1	KUTeg_009997
OG0001340	mikado.HiC_scaffold_5.0G190.1, mikado.HiC_scaffold_5.0G191.1	EVM0004379.1	KUTeg_017626, KUTeg_017627, KUTeg_017629
OG0001341	mikado.HiC_scaffold_5.0G214.1, mikado.HiC_scaffold_5.0G215.1	EVM0001623.1, EVM0009856.1, EVM0018648.1	KUTeg_018073
OG0001342	mikado.HiC_scaffold_5.0G226.1	EVM0006255.1	KUTeg_018560, KUTeg_018561, KUTeg_018568, KUTeg_018569
OG0001343	mikado.HiC_scaffold_5.0G1095.1, mikado.HiC_scaffold_5.0G275.1, mikado.HiC_scaffold_5.0G276.1, mikado.HiC_scaffold_5.0G276.2, mikado.HiC_scaffold_5.0G277.1	EVM0003247.1	
OG0001344	mikado.HiC_scaffold_19.0G1298.1, mikado.HiC_scaffold_19.0G482.1, mikado.HiC_scaffold_5.0G356.1	EVM0014546.1, EVM0020620.1	KUTeg_005483
OG0001345	mikado.HiC_scaffold_5.0G460.1, mikado.HiC_scaffold_5.0G461.1, mikado.HiC_scaffold_5.0G464.1, mikado.HiC_scaffold_5.0G464.2	EVM0011425.1	KUTeg_017942
OG0001346	mikado.HiC_scaffold_5.0G482.1, mikado.HiC_scaffold_5.0G483.1, mikado.HiC_scaffold_5.0G484.1	EVM0003767.1, EVM0004608.1	KUTeg_017826
OG0001347	mikado.HiC_scaffold_12.3160685G802.1, mikado.HiC_scaffold_12.3160685G810.1, mikado.HiC_scaffold_12.3160685G811.1, mikado.HiC_scaffold_5.0G504.1	EVM0004878.1	KUTeg_018062
OG0001348	mikado.HiC_scaffold_5.0G543.1, mikado.HiC_scaffold_5.0G544.1	EVM0000921.1, EVM0014420.1	KUTeg_005774, KUTeg_017664
OG0001349	mikado.HiC_scaffold_5.0G572.1, mikado.HiC_scaffold_5.0G572.2	EVM0001475.1, EVM0011957.1	KUTeg_017604, KUTeg_017611
OG0001350	mikado.HiC_scaffold_5.0G635.1, mikado.HiC_scaffold_5.0G636.1, mikado.HiC_scaffold_5.0G637.1	EVM0002523.1, EVM0005573.1	KUTeg_017666
OG0001351	mikado.HiC_scaffold_5.0G653.1, mikado.HiC_scaffold_5.0G653.2, mikado.HiC_scaffold_5.0G654.1, mikado.HiC_scaffold_5.0G654.2	EVM0009887.1	KUTeg_017848
OG0001352	mikado.HiC_scaffold_4314G1.1, mikado.HiC_scaffold_5.0G659.1, mikado.HiC_scaffold_5.0G660.1, mikado.HiC_scaffold_5.0G663.1	EVM0020779.1	KUTeg_018216
OG0001353	mikado.HiC_scaffold_5.0G1184.1, mikado.HiC_scaffold_5.0G727.1	EVM0003287.1, EVM0016770.1	KUTeg_017943, KUTeg_018209
